SALE_ID,INVOICE_TK,PRODUCT_TK,BILLING_ACCOUNT_TK,ASSIGNED_USER_TK,SALE_QUANTITY,SALE_COST_PRICE_AMOUNT,SALE_LIST_PRICE_AMOUNT,SALE_DISCOUNT_AMOUNT,SALE_UNIT_PRICE_AMOUNT,SALE_VAT_VALUE,SALE_TOTAL_VAT_AMOUNT,SALE_TOTAL_DISCOUNT_AMOUNT,SALE_TOTAL_AMOUNT,SALE_DELETED,SALE_PAID_DATE_TK
6911DA00-F56B-2FE3-5362-040E56E41559,266,1447,50,5,60.0,1.28,2.55,0.48,2.07,0.05,6.2,29.07,123.93,0,-487
5024C4E0-4C63-D349-DCCA-FF180582956C,180,56,62,9,43.0,1.9,3.8,0.23,3.57,0.075,11.52,9.8,153.6,0,-501
AE030845-116F-FE61-843F-8C0C0892337E,101,793,36,14,39.0,0.92,1.84,0.04,1.8,0.0,0.0,1.44,70.32,0,-439
0BDB11D8-3954-07AF-7852-E88BD6664A6E,50,1235,19,3,8.0,2.42,4.84,0.58,4.26,0.175,5.96,4.65,34.07,0,-570
BBAA94C7-C3AB-884F-3DFB-9FD592040A4A,171,1213,88,9,39.0,2.16,4.33,0.26,4.07,0.0,0.0,10.13,158.74,0,-508
34B1A4AC-30BD-8EF4-2F2A-94AF726FECCB,183,1105,100,20,59.0,1.66,3.31,0.17,3.14,0.0,0.0,9.76,185.53,0,-335
014B4FB7-D683-5294-4E6E-FB349709F20B,150,1163,93,14,70.0,1.11,2.22,0.4,1.82,0.2,25.49,27.97,127.43,0,-75
5F0F1298-93B1-F63B-D079-0E99F3C1001C,40,146,38,1,29.0,1.24,2.48,0.4,2.08,0.0,0.0,11.51,60.41,0,-699
5F3A9577-C993-655E-1A97-84EF2AE347C8,100,128,58,8,100.0,2.21,4.42,0.09,4.33,0.0,0.0,8.84,433.16,0,-683
5396E1BF-A44F-FADD-F454-8C7DB2A676AF,234,1203,30,15,21.0,1.22,2.45,0.07,2.38,0.0,0.0,1.54,49.91,0,-233
5B34A5E9-7CC4-A15F-F0A9-FCF390AEE6B8,173,910,87,10,6.0,0.84,1.67,0.12,1.55,0.05,0.47,0.7,9.32,1,-269
4E420AFE-C1AA-4106-2A8D-9D8924F98558,238,261,73,7,86.0,1.59,3.18,0.6,2.58,0.2,44.3,51.96,221.52,0,-15
BEABAC04-0F84-7B64-EBD9-837090BBACF6,149,1288,12,20,18.0,1.63,3.26,0.52,2.74,0.05,2.46,9.39,49.29,0,-397
2D193086-5392-2F0B-8EED-1F19C198B652,247,298,26,1,3.0,2.46,4.91,0.98,3.93,0.075,0.88,2.95,11.78,0,-344
FC944656-B0A1-AD5E-C145-1025A55B1EC3,24,1441,28,10,46.0,1.72,3.45,0.38,3.07,0.0,0.0,17.46,141.24,0,-88
B68872D6-E0C5-64C5-396C-E8B2173B5C16,77,1007,19,19,51.0,0.81,1.62,0.13,1.49,0.175,13.3,6.61,76.01,0,-174
AC1D9B67-3E76-AA00-1FF0-09F882BA2CB2,158,530,10,20,47.0,1.05,2.1,0.11,2.0,0.175,16.41,4.94,93.76,0,-688
61A51E11-A2AC-26B0-80DD-D0DE658C8107,299,988,4,1,97.0,2.27,4.54,0.73,3.81,0.075,27.74,70.46,369.92,0,-459
DD475334-5EBF-934C-E77B-83D9EAA3197B,182,39,81,12,9.0,2.06,4.12,0.45,3.67,0.175,5.78,4.08,33.0,0,-70
A16377C0-B409-8538-14E3-A4AF54B11BFB,63,1432,30,3,44.0,2.28,4.57,0.18,4.39,0.2,38.61,8.04,193.04,0,-388
FF0B3B1F-61DE-CF51-60D0-6DB1434F9941,103,406,37,4,76.0,0.94,1.89,0.28,1.61,0.05,6.1,21.55,122.09,0,-117
0B5B61F5-E3D3-DB5B-8E3D-FA7F1B4847AA,289,818,37,8,87.0,2.3,4.61,0.92,3.69,0.2,64.17,80.21,320.86,0,-426
AE7DB701-A740-4424-E64A-744E3E5E7CA8,242,133,54,18,27.0,1.26,2.51,0.1,2.41,0.175,11.39,2.71,65.06,0,-262
6800AB65-96E7-1A6A-5562-2D2054388912,77,1391,55,2,15.0,0.87,1.74,0.17,1.57,0.0,0.0,2.61,23.49,0,-174
2ACA2259-E746-56A4-F72B-E8CD6D819948,173,33,98,20,95.0,1.84,3.68,0.66,3.02,0.05,14.33,62.93,286.67,1,-269
D877AC3D-DC79-5701-B465-D3F6A70328E0,248,458,81,18,99.0,2.32,4.64,0.88,3.76,0.175,65.11,87.28,372.08,0,-174
3396C1D8-93CA-EB5D-30AA-7C5CFA46B806,233,336,11,19,38.0,1.96,3.92,0.12,3.8,0.175,25.29,4.47,144.49,0,-468
74F76D8A-B4CF-9BD5-07F6-F9574DD31E7F,191,500,26,11,80.0,2.3,4.59,0.78,3.81,0.075,22.86,62.42,304.78,0,-114
77AC1372-90BC-12D0-CB3B-B17AAA2E0C78,270,423,85,19,4.0,2.32,4.64,0.84,3.8,0.175,2.66,3.34,15.22,0,-155
17F731CB-79B9-BC4F-A5D3-1C1CCB3C4B4B,28,777,85,2,33.0,1.97,3.94,0.39,3.55,0.0,0.0,13.0,117.02,0,-528
B4191AB4-B3BF-2731-B462-7042A1CD1C0B,285,554,74,12,22.0,0.94,1.87,0.32,1.55,0.2,6.83,6.99,34.15,1,-89
B73DC06A-E690-AECF-F74B-5376359D55F8,201,128,59,17,25.0,0.65,1.3,0.05,1.25,0.175,5.46,1.3,31.2,0,-571
4F9BCFD3-D928-CA87-8B07-BDAF60F7162C,46,1124,34,18,70.0,1.1,2.19,0.26,1.93,0.05,6.75,18.4,134.9,0,-156
F997410F-0635-8E3A-8102-B1D38379FD0F,230,305,56,14,39.0,0.82,1.65,0.16,1.48,0.075,4.34,6.44,57.91,0,-383
F63F7326-ADA3-9F4E-2B75-FDD4592A23AB,254,1399,83,17,85.0,2.26,4.53,0.63,3.9,0.05,16.56,53.91,331.14,0,-689
D71927A6-5260-08E3-DD92-1C1A0CC4B8A5,139,852,42,12,7.0,0.7,1.41,0.04,1.37,0.075,0.72,0.3,9.57,0,-140
3FD63DE0-2027-2FBC-3BDD-BBA720230FFD,282,873,10,16,44.0,2.04,4.08,0.2,3.88,0.175,29.85,8.98,170.54,0,-549
38C97125-0288-9690-4EB7-70FA69A041B7,108,723,82,14,86.0,2.18,4.35,0.52,3.83,0.075,24.69,44.89,329.21,0,-646
E88DB182-F2A0-CAE2-6DBC-B4B09C3C2E3F,41,760,11,3,73.0,1.92,3.83,0.23,3.6,0.05,13.14,16.78,262.81,0,-61
FF817089-CF47-439D-FFD7-1215A257758B,196,1077,6,9,6.0,1.45,2.9,0.55,2.35,0.0,0.0,3.31,14.09,0,-535
930838A3-5D3E-474D-A033-BCFB2D1EE520,104,1259,71,13,93.0,1.16,2.33,0.21,2.12,0.2,39.44,19.5,197.19,0,-110
DE7C4926-84FA-D87E-8134-F94735E7470C,109,110,6,8,77.0,0.5,1.0,0.07,0.93,0.05,3.58,5.39,71.61,0,-561
A4314EFD-DF64-D66F-6940-C317E7A8CB1E,44,809,62,14,79.0,0.81,1.62,0.08,1.54,0.05,6.08,6.4,121.58,0,-684
A5660F13-2F02-9672-0924-0433A16ADFBA,127,513,65,14,10.0,1.71,3.42,0.14,3.28,0.2,6.57,1.37,32.83,0,-8
B6F24AC4-6B8F-2632-C9E2-4EFDBFC8DBAE,211,952,98,9,88.0,1.85,3.7,0.74,2.96,0.2,52.1,65.12,260.48,1,-637
E8DF0D52-FFC8-E7FC-9D73-E88816A811DD,275,1173,71,10,99.0,1.78,3.56,0.43,3.13,0.0,0.0,42.29,310.15,0,-610
54DF5B81-670E-FB65-02F9-F8565858E634,143,504,12,11,44.0,1.28,2.57,0.33,2.24,0.05,4.92,14.7,98.38,0,-481
02B7D172-5163-0E88-E9E3-17A03D97B9D3,296,862,82,12,54.0,0.71,1.42,0.11,1.31,0.2,14.11,6.13,70.55,0,-211
6267A1AE-EFA3-F157-A335-4A426A293CC0,140,722,53,20,42.0,1.75,3.5,0.46,3.04,0.05,6.39,19.11,127.89,0,-181
F102F4C9-DCA3-8478-456A-7F4899FBA639,9,649,53,9,90.0,1.77,3.54,0.5,3.04,0.175,47.95,44.6,274.0,0,-667
6E01C73B-60C6-EDC9-0213-8F201E1438AC,204,46,28,4,86.0,1.42,2.85,0.09,2.76,0.075,17.83,7.35,237.75,0,-401
FB0AE262-8E08-B862-9658-FD1BF2548BC1,85,1475,95,2,78.0,0.74,1.47,0.1,1.37,0.2,21.33,8.03,106.63,1,-547
A11F6DFA-BF4D-604E-7413-E5E764E2BDC5,107,664,48,13,85.0,0.96,1.92,0.35,1.57,0.175,23.42,29.38,133.82,0,-421
BF73A852-D437-13D9-BB4D-589C2EA5BBA4,129,434,73,19,27.0,1.16,2.31,0.05,2.26,0.05,3.06,1.25,61.12,0,-590
3A832E26-714B-801D-B715-63D258185ACA,265,396,99,5,19.0,0.92,1.84,0.04,1.8,0.0,0.0,0.7,34.26,0,-612
E38D0B15-27E6-FD29-1951-89D3B09642A8,63,1361,74,15,99.0,2.36,4.73,0.57,4.16,0.05,20.6,56.19,412.08,0,-388
2B29A12A-AFEF-8AF1-31BC-5C70D6CC927B,49,107,2,1,41.0,0.74,1.49,0.13,1.36,0.075,4.17,5.5,55.59,1,-568
91CD5A86-BD86-52BA-5151-D1DE77A073D8,196,1246,1,7,60.0,2.11,4.22,0.42,3.8,0.05,11.39,25.32,227.88,0,-535
A7F485F0-9B29-13BA-535C-6E59D4BFB2A5,70,103,35,11,98.0,2.48,4.97,0.84,4.13,0.0,0.0,82.8,404.26,0,-383
461E4F2C-2A6A-A000-FDBE-F69DBCEC392A,196,1026,38,17,26.0,1.92,3.85,0.62,3.23,0.05,4.2,16.02,84.08,0,-535
3E05542E-5E12-DC35-25FB-C1D900E4467E,176,1450,78,18,5.0,1.54,3.09,0.31,2.78,0.175,2.43,1.54,13.9,0,-326
C11E05D0-112A-7713-8ECF-8B4B68524D3F,26,1437,62,13,48.0,2.02,4.03,0.2,3.83,0.05,9.19,9.67,183.77,0,-580
AF5F5109-EA68-7E50-B2F1-475A644FB3C8,186,957,9,19,41.0,0.66,1.33,0.24,1.09,0.075,3.35,9.82,44.71,1,-265
6B98D210-7E5D-CE7C-F372-0E5203916C77,187,512,34,4,57.0,1.12,2.24,0.2,2.04,0.0,0.0,11.49,116.19,0,-460
87ABBCAC-90C2-A2AF-A5E0-1D2E31CBB390,169,1535,89,13,65.0,1.9,3.81,0.3,3.51,0.075,17.09,19.81,227.84,0,-464
F012997B-6BD0-8A67-3597-93165D661764,142,1531,18,8,43.0,1.12,2.23,0.07,2.16,0.175,16.28,2.88,93.01,0,-308
50AE5259-2BFE-5E7C-3690-D86399A828C6,225,381,15,2,30.0,1.88,3.77,0.45,3.32,0.0,0.0,13.57,99.53,0,-685
59347D1F-AA7B-E8D0-BB4B-605E754288B0,253,1311,63,13,86.0,1.28,2.56,0.15,2.41,0.05,10.35,13.21,206.95,0,-667
81F65F89-E353-09E8-DAAE-D62F49C7B5B0,290,959,1,11,42.0,0.75,1.5,0.15,1.35,0.075,4.25,6.3,56.7,0,-541
395FBCF8-C798-E255-B9B8-19B97213A409,15,658,26,19,51.0,0.8,1.59,0.02,1.57,0.2,16.06,0.81,80.28,0,-417
14627FD9-E3E2-186C-F400-64B4C73CAC71,272,1513,35,10,56.0,1.5,3.01,0.27,2.74,0.075,11.5,15.17,153.39,0,-665
543CD53E-682A-0132-BF28-637CE7B87B1E,33,1308,51,9,79.0,2.41,4.82,0.87,3.95,0.2,62.45,68.54,312.24,0,-28
73961B57-7B1F-E066-46A9-3E840FF7D1D9,85,225,21,12,94.0,1.62,3.25,0.06,3.18,0.05,14.97,6.11,299.39,1,-547
E34B4705-77C6-D70F-1723-8F3D2DFB2CA7,78,231,50,15,28.0,2.4,4.79,0.38,4.41,0.2,24.68,10.73,123.39,0,-29
6747F452-625A-6240-0A01-5B8498F57D51,14,1125,59,8,97.0,0.52,1.04,0.2,0.84,0.2,16.34,19.17,81.71,0,-636
D8EF9042-0AF4-3D81-35F5-1F3927F1790D,237,1555,36,12,49.0,1.9,3.81,0.15,3.66,0.075,13.44,7.47,179.22,0,-166
0855A8D6-1FF9-AA30-0012-789CF31EA5CB,197,578,32,8,65.0,1.94,3.89,0.58,3.31,0.2,42.98,37.93,214.92,0,-409
1CE6F7BC-F7DA-2AA1-5BD8-60831682906F,268,11,42,13,17.0,1.16,2.32,0.21,2.11,0.05,1.79,3.55,35.89,0,-253
F45EBCC1-F82B-F68A-5848-A29D524BBC7D,212,570,95,12,1.0,1.04,2.08,0.37,1.71,0.0,0.0,0.37,1.71,1,-489
66AA703E-D457-64A4-95D7-BF225A1707DF,20,1421,11,19,64.0,2.33,4.66,0.65,4.01,0.05,12.82,41.75,256.49,0,-385
F6A51F00-66DC-C6FF-8FAE-8C31294CB459,46,770,45,17,26.0,2.01,4.02,0.04,3.98,0.2,20.69,1.05,103.47,0,-156
B6D32A46-C9FA-A219-3C01-37B5E5213DB5,218,297,13,1,46.0,0.66,1.31,0.01,1.3,0.0,0.0,0.6,59.66,0,-273
BE1E5F18-D2CE-26FC-F911-C20E67B752DE,195,1519,40,19,86.0,1.73,3.46,0.21,3.25,0.0,0.0,17.85,279.71,0,-390
C6029AED-730D-0214-3D4B-C9E96DAC2FC3,24,146,79,16,52.0,1.34,2.68,0.19,2.49,0.175,22.68,9.76,129.6,0,-88
9F64C2A9-9D50-C0B9-933F-F5797A32431E,63,1041,24,7,71.0,0.97,1.94,0.06,1.88,0.075,10.02,4.13,133.61,0,-388
A891CFED-4691-4138-9466-4DA2E682968E,235,1158,54,13,46.0,1.92,3.85,0.5,3.35,0.075,11.56,23.02,154.08,1,-692
220E9E22-642E-41B4-323A-C1EDF1B9CEC1,145,118,2,13,4.0,0.84,1.68,0.12,1.56,0.2,1.25,0.47,6.25,0,-377
E8B0CAF5-FDF7-CA4B-F0C2-B270AD83D3ED,113,433,96,4,74.0,1.86,3.72,0.74,2.98,0.0,0.0,55.06,220.22,0,-165
18E161F3-A9DE-83D0-5202-86AFBD4E29B1,49,731,68,11,45.0,1.22,2.45,0.37,2.08,0.05,4.69,16.54,93.71,1,-568
7D7DC47F-D758-F1CD-CAE1-D81E05D3D652,198,14,15,19,77.0,2.36,4.73,0.14,4.59,0.0,0.0,10.93,353.28,0,-575
A8CE8205-FBF4-AAE3-17C7-C88DDF6C18E8,196,640,8,2,73.0,1.4,2.81,0.11,2.7,0.2,39.38,8.21,196.92,0,-535
6E391A29-0690-2B68-F836-6A63B26222BC,146,1558,68,5,91.0,1.51,3.02,0.6,2.42,0.2,43.97,54.96,219.86,0,-667
FC4615B5-9F07-193A-ED05-A347617794EE,163,913,40,1,64.0,1.05,2.1,0.06,2.04,0.075,9.78,4.03,130.37,0,-483
7F7DEC19-4457-5D74-3170-B40A948DB79C,87,1356,19,6,32.0,1.78,3.55,0.57,2.98,0.075,7.16,18.18,95.42,0,-154
B7C4DF98-4876-DEFB-8328-5677B2EE6769,129,444,79,4,62.0,0.6,1.2,0.02,1.18,0.175,12.76,1.49,72.91,0,-590
63F6BDD0-8CDE-C27D-4C9D-EB1D97D2E84A,15,1191,19,13,47.0,0.98,1.96,0.33,1.63,0.05,3.82,15.66,76.46,0,-417
75FADCC9-9E11-3878-0436-8B1589061675,57,508,89,20,5.0,1.17,2.34,0.07,2.27,0.075,0.85,0.35,11.35,0,-65
E991CD55-AD1F-8C0D-CF75-367A014CFD3B,171,740,57,15,72.0,0.57,1.14,0.21,0.93,0.05,3.37,14.77,67.31,0,-508
F93B86F0-2C19-E3B1-29B5-DAA1159A94A2,205,1417,39,5,24.0,0.54,1.08,0.1,0.98,0.05,1.18,2.33,23.59,0,-545
B282A6C9-DEED-D8E7-E18C-72FF0B214C61,158,605,60,2,4.0,2.48,4.97,0.2,4.77,0.05,0.95,0.8,19.08,0,-688
03981755-55FE-9B01-C2F2-7138BE7AA8AE,74,183,59,5,8.0,2.44,4.89,0.73,4.16,0.0,0.0,5.87,33.25,0,-578
E607C1EC-22AD-A304-C857-047B4B2C57BC,190,1508,32,7,81.0,0.72,1.44,0.16,1.28,0.0,0.0,12.83,103.81,0,-441
708A590C-5A02-5045-DDEA-0DC55D3157DC,143,966,12,20,27.0,0.8,1.59,0.27,1.32,0.2,7.13,7.3,35.63,0,-481
72DAAC5B-EB15-4A53-B9A8-D322987E5AF6,212,1219,2,17,83.0,0.98,1.96,0.24,1.72,0.175,25.05,19.52,143.16,1,-489
ADBB44FD-8724-D9F2-517F-29703362C227,247,498,15,2,61.0,1.58,3.17,0.51,2.66,0.075,12.18,30.94,162.43,0,-344
42ED9212-A5F3-8BD1-1DFC-8A4F1DDDC520,253,575,13,2,52.0,0.73,1.46,0.19,1.27,0.075,4.95,9.87,66.05,0,-667
EF2ED31D-68FB-E80C-0453-D5B24620A2D2,227,872,49,11,28.0,1.73,3.46,0.42,3.04,0.2,17.05,11.63,85.25,1,-331
4B3C7713-220F-9C58-D088-8B251A1AA6D8,291,1390,48,14,98.0,0.74,1.47,0.01,1.46,0.05,7.13,1.44,142.62,0,-467
86DD6BC5-4C8F-B7A6-FDD3-8DE1FDB8AB7A,257,568,93,2,9.0,2.28,4.55,0.5,4.05,0.075,2.73,4.5,36.45,0,-622
E719BA62-A612-F95E-B392-2E55B10A2BC7,112,262,82,3,18.0,0.66,1.32,0.07,1.25,0.175,3.95,1.19,22.57,0,-383
B5CDAC18-CDF7-853C-051C-88A51CA4A60E,126,937,46,3,20.0,2.28,4.57,0.5,4.07,0.05,4.07,10.05,81.35,0,-605
9A17447A-0845-9E9A-6FEA-B5F20EBF56FB,202,354,65,15,99.0,1.4,2.8,0.34,2.46,0.175,42.69,33.26,243.94,0,-385
D4BDDBCC-1E31-2DF0-2E0A-51C07691BA43,198,1127,94,3,20.0,1.75,3.5,0.46,3.04,0.075,4.57,9.1,60.9,0,-575
208745DE-250F-AF74-F3BC-7B275CC21C3F,136,1299,94,9,25.0,2.4,4.79,0.67,4.12,0.05,5.15,16.76,102.98,0,-290
5499B6D6-C08A-FE56-8ABE-C2A69B341A0F,70,1245,78,9,30.0,1.22,2.44,0.41,2.03,0.075,4.56,12.44,60.76,0,-383
460EBEE7-8A73-7C83-9730-9162F45FF344,295,1417,97,16,65.0,0.58,1.17,0.14,1.03,0.175,11.71,9.13,66.92,1,-54
78B5BF80-A0F1-262E-079A-405E2E3E3C7F,291,308,44,5,76.0,1.54,3.09,0.09,3.0,0.0,0.0,7.05,227.79,0,-467
6E7A3C17-0160-3C6B-2B72-64814B05E8DB,186,486,70,2,62.0,2.1,4.2,0.67,3.53,0.2,43.75,41.66,218.74,1,-265
D14EC42B-A448-078D-F7FC-28509663F51C,263,154,84,14,5.0,1.82,3.64,0.73,2.91,0.075,1.09,3.64,14.56,0,-229
D4617D79-DEB7-AE1B-7894-95B0853AC481,87,390,65,7,79.0,1.2,2.41,0.46,1.95,0.2,30.84,36.17,154.22,0,-154
E2D179BA-DD28-240C-F159-392F112EEEAE,66,1151,26,7,58.0,1.98,3.95,0.67,3.28,0.0,0.0,38.95,190.15,0,-340
2C9178CB-B571-6A48-7BE4-999C4CE59F91,168,1210,42,17,92.0,2.04,4.09,0.37,3.72,0.2,68.48,33.87,342.41,0,-215
F910D8B4-A12C-1980-CF35-6FC14AB28066,121,977,67,13,63.0,2.22,4.43,0.8,3.63,0.175,40.05,50.24,228.85,0,-716
6782BDB1-6F75-193D-8D0F-3BA277E8B347,185,673,85,10,59.0,1.7,3.4,0.03,3.37,0.2,39.72,2.01,198.59,1,-597
DC293DB9-A646-AE68-3E15-0788DB374F15,179,488,100,16,62.0,1.36,2.72,0.35,2.37,0.0,0.0,21.92,146.72,0,-698
CD337AD7-5F05-7130-C941-5853CDE2BD82,213,1540,41,17,43.0,1.95,3.9,0.31,3.59,0.075,11.57,13.42,154.28,0,-463
C7A56DD4-33D0-D261-D6C7-47AC8C42DECB,248,475,58,11,45.0,2.1,4.19,0.71,3.48,0.05,7.82,32.05,156.5,0,-174
0993D3BC-9BFC-E0C8-FA65-98732F82FD8A,72,372,89,13,20.0,1.08,2.17,0.33,1.84,0.0,0.0,6.51,36.89,0,-84
A0DA6F4B-5D85-ADB0-05F8-4D137DC2732F,273,1272,32,16,38.0,0.62,1.25,0.21,1.04,0.0,0.0,8.08,39.43,0,-160
DF348064-59D3-9952-EFD5-F8CE4C15A011,283,1410,97,7,100.0,1.89,3.78,0.53,3.25,0.175,56.89,52.92,325.08,0,-79
8B1DC084-65AC-C60B-5B5A-243CF999F488,119,1303,42,19,88.0,2.32,4.64,0.88,3.76,0.2,66.15,77.58,330.74,0,-285
40837987-8873-D8DE-CC05-A61B25EABD39,257,1373,35,13,85.0,1.12,2.24,0.07,2.17,0.075,13.85,5.71,184.69,0,-622
ED0E8552-F398-2265-A263-6D1F411548FD,6,605,18,3,72.0,1.17,2.34,0.37,1.97,0.2,28.3,26.96,141.52,0,-616
2100E640-CF77-153B-8AF5-ED91B20C7C37,227,1330,9,2,52.0,0.56,1.12,0.19,0.93,0.05,2.42,9.9,48.34,1,-331
7B323DA9-81EC-430F-8B4E-49678082423E,41,1243,2,14,47.0,0.88,1.77,0.23,1.54,0.0,0.0,10.81,72.38,0,-61
99BD6008-4F4C-F853-C4D3-2DAFD3BF0FD8,38,1143,90,11,15.0,0.64,1.28,0.09,1.19,0.175,3.12,1.34,17.86,0,-629
37B68B7C-C12F-354A-E9C7-CB3883AFBD6E,96,223,9,19,32.0,1.18,2.35,0.26,2.09,0.175,11.71,8.27,66.93,0,-482
8FB24480-D31C-1927-7D03-3C8F0CC017C0,139,334,29,12,34.0,2.4,4.8,0.77,4.03,0.0,0.0,26.11,137.09,0,-140
419C5A09-C453-0116-FFCD-1E4B39335307,10,1203,54,15,100.0,2.12,4.23,0.04,4.19,0.2,83.75,4.23,418.77,0,-356
734587C9-A8E3-9290-898E-071B92D79B2C,88,351,69,18,36.0,1.44,2.89,0.09,2.8,0.175,17.66,3.12,100.92,0,-595
295C71DE-A28D-ED7F-181D-8E592EEEEBA6,11,547,62,13,16.0,2.41,4.82,0.29,4.53,0.0,0.0,4.63,72.49,0,-653
78E6A667-4DA7-EF4B-D6BD-147D8FD1B71C,264,190,4,3,80.0,2.28,4.56,0.41,4.15,0.0,0.0,32.83,331.97,0,-188
3B422843-D004-73A5-474C-CA3145A1F960,151,1411,1,12,76.0,1.74,3.49,0.1,3.39,0.05,12.86,7.96,257.28,0,-664
F251F4A0-9A57-91DE-B333-DC45E0285B60,230,552,58,16,54.0,1.47,2.94,0.24,2.7,0.0,0.0,12.7,146.06,0,-383
7C284E7D-3F77-DEF0-912A-A663D944CBE6,50,1368,82,16,21.0,2.4,4.81,0.34,4.47,0.2,18.79,7.07,93.94,0,-570
1373B923-26EE-8E17-8C97-E8975D1DF05B,203,519,47,2,90.0,2.08,4.16,0.62,3.54,0.0,0.0,56.16,318.24,0,-691
BD37EB86-27EB-87A1-0F7F-583B14E17DDE,72,1536,10,9,88.0,1.8,3.6,0.47,3.13,0.175,48.23,41.18,275.62,0,-84
6C4E3877-A1BD-965B-278E-3A2AA7E0193D,216,545,91,18,92.0,1.15,2.3,0.09,2.21,0.2,40.63,8.46,203.14,0,-396
BE6EB6B0-BFD1-9962-168D-1B0B2771F7FB,36,48,51,1,47.0,1.08,2.17,0.07,2.1,0.2,19.79,3.06,98.93,0,-474
C28618E9-7C51-B08C-7293-EA54DADB46FB,192,150,81,17,2.0,1.12,2.25,0.22,2.02,0.2,0.81,0.45,4.05,0,-337
4F502FC0-A304-CB45-5F1F-1081315AFA64,39,671,78,20,63.0,0.74,1.47,0.28,1.19,0.0,0.0,17.6,75.01,1,-504
36331155-E13F-6A35-D6A6-E59C7465BBE9,146,1185,22,20,23.0,1.17,2.34,0.19,2.15,0.175,8.67,4.31,49.51,0,-667
3EAA634E-937D-FAF6-28F6-6A3C701E0BDB,164,368,97,2,60.0,2.22,4.43,0.53,3.9,0.0,0.0,31.9,233.9,0,-701
924F0B27-D698-0C89-B2E5-5F266E348079,98,1050,83,13,70.0,2.04,4.07,0.08,3.99,0.175,48.86,5.7,279.2,0,-299
928A4859-9AA6-C189-1553-634A0B555AD7,243,1202,33,8,32.0,1.75,3.5,0.35,3.15,0.175,17.64,11.2,100.8,0,-129
AB4537CB-B823-B08B-5A3E-776141F1FFD7,56,461,9,4,17.0,2.18,4.37,0.13,4.24,0.0,0.0,2.23,72.06,0,-51
4F894E7C-3F53-AA76-D3CC-488B7EA23FA7,63,1551,99,10,59.0,0.52,1.05,0.11,0.95,0.075,4.18,6.2,55.76,0,-388
2EFDF1E9-EE4D-49B6-7B67-84341CB82239,130,676,89,19,32.0,2.14,4.28,0.47,3.81,0.0,0.0,15.07,121.89,0,-617
63867693-B9C9-E858-DDC3-AAAB390A135D,237,802,97,16,39.0,2.38,4.76,0.29,4.47,0.2,34.9,11.14,174.5,0,-166
DAAEFBF2-C0D4-ACDF-6AC5-8C5C4C150FE2,190,416,28,9,86.0,2.32,4.63,0.23,4.4,0.0,0.0,19.91,378.27,0,-441
D5EE1302-F973-8033-D2E3-4F1072B2FBC2,72,60,46,7,43.0,0.81,1.62,0.03,1.59,0.2,13.65,1.39,68.27,0,-84
2C315529-318E-E205-C16C-AB648B4ECC12,236,27,2,2,22.0,0.56,1.12,0.01,1.11,0.05,1.22,0.25,24.39,0,-461
8AB22313-B4DD-467E-6ADE-9056B0853C2B,199,1069,14,1,69.0,0.87,1.74,0.33,1.41,0.175,17.02,22.81,97.25,0,-317
2FB763F1-6B21-65A2-25A7-C35620FA019A,46,1068,23,13,86.0,0.69,1.38,0.06,1.32,0.075,8.54,4.75,113.93,0,-156
C306CA4F-FE18-24B1-1716-AC9562C67758,98,1175,13,2,87.0,2.22,4.44,0.58,3.86,0.0,0.0,50.22,336.06,0,-299
9019165F-3A33-8320-C17F-3B37F79378D0,271,302,45,16,56.0,1.59,3.18,0.35,2.83,0.05,7.92,19.59,158.49,0,-271
E7532CBF-A983-AAF2-9480-70DF2C75BD97,92,321,24,7,90.0,2.42,4.84,0.58,4.26,0.05,19.17,52.27,383.33,0,7
F4A5A60E-0AFB-7CB1-F2FF-EF82CE8B1824,138,839,74,13,12.0,2.43,4.86,0.44,4.42,0.2,10.61,5.25,53.07,0,-282
9C18343E-06C9-3ECD-BAFC-370B3890C3D5,27,1236,57,10,88.0,1.87,3.74,0.41,3.33,0.075,21.97,36.2,292.92,0,-646
0F47E3C8-250B-51EA-A78F-55AC55D7F7E8,224,225,27,17,75.0,0.96,1.92,0.15,1.77,0.2,26.5,11.52,132.48,0,-215
C8E341CB-0A66-9380-04A4-F74DC45B1063,28,983,37,2,27.0,0.7,1.4,0.25,1.15,0.05,1.55,6.8,31.0,0,-528
90C91BA3-016E-A9B0-A2D8-0A4DA0AE9750,237,1267,91,5,71.0,1.16,2.33,0.21,2.12,0.075,11.29,14.89,150.54,0,-166
6FF65C70-A8DB-7BB9-CFAD-B8778159B31A,208,1212,69,3,51.0,0.8,1.6,0.05,1.55,0.0,0.0,2.45,79.15,0,-497
F5A8AE16-8E42-CA45-BC7A-56FB1ABB78F1,234,61,98,4,41.0,2.42,4.84,0.87,3.97,0.2,32.54,35.72,162.72,0,-233
E6F26692-606F-CE88-9DF1-13709AB565BD,47,41,67,20,93.0,1.18,2.35,0.14,2.21,0.05,10.27,13.11,205.44,1,-484
DCD07798-249A-9EE8-9BD5-CFBC2C9979A2,157,57,52,14,21.0,0.78,1.55,0.25,1.3,0.175,4.78,5.21,27.34,0,-604
7970CB2A-ABBD-2F44-BEEF-959B21683A8F,24,1303,31,17,96.0,1.65,3.3,0.46,2.84,0.075,20.43,44.35,272.45,0,-88
