SALE_ID,INVOICE_TK,PRODUCT_TK,BILLING_ACCOUNT_TK,ASSIGNED_USER_TK,SALE_QUANTITY,SALE_LIST_PRICE_AMOUNT,SALE_DISCOUNT_TYPE,SALE_DISCOUNT_VALUE,SALE_VAT_VALUE
17F2A14B-9168-C314-0312-E488697B9BF1,9,1058,18,2,50,1.26,Amt,12,0.075
CB535D4B-82A5-0FB6-7265-509449FB859B,281,977,52,1,40,2.89,Amt,16,0.05
BBAF45AD-C9AA-A2EE-D8A9-538995D28DA7,140,42,91,19,66,3.5,Amt,4,0.2
72AD4F7A-594A-183A-0995-BDB6F005AE35,194,355,94,17,15,0.99,Pct,4,0.175
2D2B8D98-7526-30EC-0DF9-2C572F0A1CEA,189,252,58,7,98,3.19,Amt,4,0.05
5610CCF9-441E-8C09-2DE9-625AB01D718E,251,1448,1,7,59,3.83,Pct,9,0
77CA8EA3-05F3-DDC8-17FC-C3F3CE000E35,111,1314,1,14,98,1.58,Pct,10,0.2
60BA9FC2-10AF-4AFB-6CA1-B55A3DBA7D1B,5,1173,95,19,58,4.53,Pct,16,0.175
3CF91BFC-D89B-A059-E460-BF9DD221E526,300,1404,63,6,81,2.61,Pct,8,0
0EBD23B4-4F73-51BE-2CCC-4C75DA41FC55,173,220,68,6,71,3.77,Amt,16,0.05
F7E4E9C4-B393-83F2-E06F-628DBCF4C299,36,718,88,10,10,3.84,Pct,16,0.05
91AF8C73-53F1-655A-95EB-5E2DE0B6C627,7,1079,94,17,70,2.7,Pct,0,0.175
FA17C65C-65CE-907D-0B2E-FF8B41DEE92D,136,1196,25,16,85,2.36,Pct,7,0.2
5DD9A55E-814D-17C4-4B6B-3FB45BC26217,25,1386,94,17,68,1.33,Amt,20,0.05
E81BD9C1-8D53-8D5D-4F81-3406E572DA90,259,49,56,11,80,2.28,Pct,8,0.05
A29DF14A-1434-725A-9007-2B0A6397EB1D,264,112,38,5,36,1.39,Pct,20,0.05
6AB77404-4CC3-2136-0F98-DAD623AB283A,214,1528,100,3,58,3.74,Amt,9,0.175
26F16503-AC79-0CCF-725D-68D17F6A1A1A,116,1012,79,18,6,2.35,Pct,19,0.05
FE842388-5CC3-C007-C940-771FB067E4E2,19,546,2,6,37,2.95,Pct,0,0.175
A4B80B92-FF62-1C44-0A50-55C9F232F40E,9,449,88,5,51,3.62,Pct,14,0
D495DB3B-30C7-9403-324D-8B8DD401294A,14,647,98,5,70,4.82,Pct,10,0.175
356147F8-21BE-0112-1366-EFB214CD7282,136,1435,83,20,36,4.83,Pct,2,0.2
AC6E1C8D-4188-F0AD-00EB-A74219515A02,174,410,1,18,28,1.62,Amt,4,0.175
3A5AFEDA-F8EA-4E6A-DBE0-FFD405EDB21A,271,1506,93,13,73,2.93,Amt,5,0.2
66878B22-7E83-434F-3B03-119432FB9D99,100,999,65,4,34,3.04,Amt,19,0
E1109747-B31B-8908-DA8D-90725D10BB18,200,216,81,13,43,1.39,Pct,14,0.175
70524842-B0BF-2CE7-928C-754FA339F090,62,1442,9,6,72,4.65,Amt,5,0.2
FDAB8BCC-E244-DAAD-251A-2D09D00CF2A2,196,488,79,4,90,1.23,Amt,9,0.175
35C49FF1-2245-D104-8262-723442DEFA2A,86,956,72,18,58,4.63,Amt,18,0.175
40583DEF-AF8E-BB01-4F77-7BB20B884F95,278,112,70,2,41,2.74,Amt,15,0
CDD58BAA-FDFB-2170-2AF9-012326ED342C,76,1289,74,2,53,3.58,Amt,12,0.05
02268C2C-3F66-3EC4-A189-A4BB8C52BBF7,99,1164,52,14,93,1.71,Amt,8,0.05
F28635B5-08DF-79E3-590A-DCC079AA6C7D,92,90,48,10,98,4.28,Pct,9,0.075
C41EBAC3-1F47-8992-6FB7-D4075FF062DA,67,705,27,14,77,2.26,Amt,11,0.05
5734D92D-17F4-57D7-257C-9B182BFA3CE2,275,1033,23,5,29,2.58,Pct,12,0.075
0FCEDD0E-4A85-FE92-72E0-948A7CBA5152,279,902,15,10,10,4.03,Pct,15,0.2
0EE30570-FEC5-6F9E-E999-DC031E495EB1,12,1440,47,13,38,1.39,Pct,19,0.175
80E0C447-ECE8-F585-1361-D7600717B8B8,157,1533,97,7,39,3.14,Pct,19,0.2
49766681-06D3-E331-0893-5387A87B4502,242,1066,6,14,44,2.81,Amt,11,0.2
58C35014-E181-94A3-6E99-434340F6A9B6,133,409,37,10,33,2.23,Pct,12,0.175
AB447C8A-EA7F-D4BD-8E2B-9ADD8A6ABD6C,63,1134,81,16,21,4.33,Pct,4,0
FFF6A9F6-AA81-AF8D-1235-1D86CC2E506E,103,468,18,17,28,1.53,Pct,9,0.2
5E81EC15-7C42-4539-D70C-21F4610665D9,135,803,71,15,95,1.52,Pct,10,0
F7D2B1A9-6A10-1F1A-C89B-F0A55743F281,3,916,31,13,89,2.54,Amt,6,0.075
E67822C9-03B1-12EF-FD6D-71A0847DCA3D,243,833,37,12,42,1.35,Amt,0,0.175
58A33638-0998-FAC2-1BDD-1CEBD9D9BC57,215,1082,5,12,68,4.51,Amt,15,0.175
59E6FE09-EC0A-EE85-A2BF-7C75F88198FC,176,224,35,13,29,2.45,Amt,14,0.05
941A98A6-37F9-BA6C-72F4-FFE2F0A8228E,164,1061,12,7,38,2.39,Pct,11,0.05
F0C0C012-6F93-1F76-90CB-F4F9EAB6A441,185,206,45,13,42,4.52,Pct,17,0.075
9061C4C3-03DD-8148-6FF9-C871C1527207,294,56,3,2,26,1.48,Pct,17,0
AE96D962-8025-9BA3-3C17-416D8AB930F5,11,203,4,2,80,3.05,Amt,15,0.2
0B64E63A-B4E4-DF9B-791C-E512CAFAB3A0,51,663,76,9,1,3.6,Pct,11,0.2
7B3CD48C-7747-74D6-6504-C48A0AF8BC15,12,1192,90,4,29,1.68,Amt,10,0.075
1552E3A0-190C-53FC-170A-6C7F61CC1623,257,1206,64,11,13,3.3,Pct,14,0.2
5DE881D6-2429-B943-5639-E2EEDC4A64CF,166,757,42,9,69,1.92,Amt,2,0
1D79454F-ADB4-29CE-382C-BAB8B94192F1,206,952,94,3,83,3.87,Pct,0,0.075
7EDB77B8-3B1B-1746-1646-53B06C726A9E,250,1395,7,14,87,1.08,Amt,16,0.2
878F9EF9-2ACC-75EC-FF90-25C6ECCDEF44,295,318,11,3,95,2.44,Amt,18,0.075
E0DB6A49-6E9D-1CDC-00E7-E425C03794D4,215,1347,75,14,97,1.48,Pct,16,0.05
0A576C3F-746E-AB5F-C26A-04AA9447F8CD,133,768,3,10,89,4.61,Amt,19,0
40C94404-4FB7-465F-0BD3-CBE0C8FC992B,294,459,93,3,80,2.16,Amt,9,0.075
DFD8B057-907D-D307-E9C6-571CF35E574B,198,1295,81,12,78,4.89,Amt,14,0.075
527D2BD1-C9CC-E1B2-88F8-247A7C02737C,183,1447,15,4,88,3.67,Pct,8,0.2
DC821A62-684D-A735-C66E-8E555E0E177D,18,464,36,15,31,1.46,Amt,2,0.075
117F80FB-9A4C-9A50-3873-D1678FDCB232,231,417,44,16,47,1.6,Pct,2,0
32DE6110-2C50-3292-B8E2-4DC7E36934D3,13,659,53,2,79,3.9,Pct,6,0
8B293BC0-D427-B9DD-69ED-F84AC324F420,171,546,2,8,12,2.15,Amt,0,0.2
E4A0B28F-CED8-5E2C-4CC5-2D3A00B549BD,213,751,33,18,92,2.27,Amt,2,0.175
FE025BAE-F008-E4CA-00AE-5D390EC96136,82,1294,47,3,91,4.59,Amt,1,0.05
4486E1A5-899C-6702-CAE7-F7B9E59374A9,273,199,39,15,38,3.69,Pct,3,0.075
34F8B9BC-4BB3-71D6-426C-DCDC7CE30683,120,482,42,13,6,3.72,Pct,6,0
EEA95530-5416-5B84-2EAB-3CF309B15A98,289,663,5,2,29,4.97,Amt,5,0.2
219600A8-98C5-573F-76AB-9246F9303063,285,1125,60,2,87,2.5,Pct,20,0
E9C5E1A4-8F8A-252F-B600-269BEB985585,43,900,59,15,37,3.97,Pct,3,0.075
62EF1DF7-72AB-D18C-3434-7BD1233DE128,81,86,63,20,63,3.2,Amt,18,0.05
3159CC17-51B8-42B1-953F-D98ED32D53BF,97,1446,11,14,20,3.34,Pct,15,0
8D592037-907C-6CE5-83CF-20E8D5443E98,59,698,25,18,9,3.28,Amt,2,0.05
B6A6C372-8609-47B4-2EAB-57CC6308C1E5,255,641,77,12,26,2.46,Amt,19,0
D7B5945A-62AE-6B5B-DC3F-82AB26CF99B3,167,507,63,14,58,1.28,Pct,9,0.175
B02C2231-C4E5-A88E-88EC-3A05058A8ECD,211,484,81,13,69,4.2,Pct,10,0
B659FAE9-4461-9740-0324-C2B0BA2237AD,100,926,21,8,22,2.99,Pct,10,0.075
F112A6B3-62A6-A254-0399-79ABD77F78A2,83,846,35,17,4,1.79,Amt,20,0.175
727E4ED9-082E-8023-FB64-879838CF9200,22,336,93,13,23,4,Pct,18,0.175
A2B2794C-4022-5918-ACB9-D534FBC2950F,110,1148,60,18,12,1.68,Pct,13,0.05
BA8FC6C9-3A39-984A-B4B3-173B25AC1724,181,231,16,9,61,2.82,Pct,19,0.075
544028CE-7DAE-D2D2-BAA6-32D95C18C354,184,588,52,19,30,2.83,Pct,10,0.075
016031B6-3B8E-A41E-7E8E-2B7362C163DE,299,899,73,5,95,2.27,Pct,8,0.175
46319C3C-E831-78F6-61C2-309B8D7623A4,184,1247,58,13,28,1.48,Pct,6,0.2
6911DA00-F56B-2FE3-5362-040E56E41559,266,1447,50,5,60,2.55,Pct,19,0.05
C3B0BEA4-8384-8EE6-915C-4C2644BC4B8D,241,490,82,6,43,1.13,Amt,0,0.05
5024C4E0-4C63-D349-DCCA-FF180582956C,180,56,62,9,43,3.8,Pct,6,0.075
26A074EC-46B3-B742-27B0-DC5910AC3399,65,328,31,6,2,3.63,Amt,16,0.05
9840284D-62CE-AEE2-56E9-6CF94D60D86F,187,1204,94,8,72,4.73,Amt,14,0
AE030845-116F-FE61-843F-8C0C0892337E,101,793,36,14,39,1.84,Pct,2,0
55B0653D-A934-8F7D-35D7-EDC43F565457,260,59,74,6,22,1.41,Amt,0,0.175
0BDB11D8-3954-07AF-7852-E88BD6664A6E,50,1235,19,3,8,4.84,Pct,12,0.175
ED011B96-CDB9-1CFE-1958-81323ABBF4FA,80,1216,86,8,7,2.68,Amt,3,0.075
B2FFBB9B-6152-F7B1-1DAD-CD5A39A2A8D8,143,540,91,8,94,3.6,Amt,12,0.05
485B3767-63BC-D62F-F0DE-1B25F1D41DA0,118,36,11,10,89,1.4,Amt,11,0.075
BBAA94C7-C3AB-884F-3DFB-9FD592040A4A,171,1213,88,9,39,4.33,Pct,6,0
34B1A4AC-30BD-8EF4-2F2A-94AF726FECCB,183,1105,100,20,59,3.31,Pct,5,0
2094C784-3C90-58E6-5E7D-0DBB44200B47,140,462,75,9,77,2.8,Amt,8,0.075
014B4FB7-D683-5294-4E6E-FB349709F20B,150,1163,93,14,70,2.22,Pct,18,0.2
5F0F1298-93B1-F63B-D079-0E99F3C1001C,40,146,38,1,29,2.48,Pct,16,0
04212C36-7F8E-1694-9242-6E3C1DE560C1,116,1329,24,15,98,3.93,Amt,0,0.2
44A5ED34-173C-2339-0E5F-867CDE5866A2,79,1380,33,4,26,2.54,Amt,17,0.075
E532A3E8-A52A-6E33-5A9F-08B177484085,215,732,51,7,14,2.61,Amt,20,0.2
6136024B-9DAD-0AA5-22E1-6CC5DAB53328,73,1098,21,12,73,1.73,Pct,0,0.2
5F3A9577-C993-655E-1A97-84EF2AE347C8,100,128,58,8,100,4.42,Pct,2,0
F5D373EB-8BE7-B7D3-3F49-55E9B4C5D1E2,219,305,55,16,36,3.11,Amt,10,0.05
5396E1BF-A44F-FADD-F454-8C7DB2A676AF,234,1203,30,15,21,2.45,Pct,3,0
5B34A5E9-7CC4-A15F-F0A9-FCF390AEE6B8,173,910,87,10,6,1.67,Pct,7,0.05
4F1D018B-969B-EAAC-689E-69F80C7E6C75,117,938,29,7,88,2.32,Amt,14,0.05
57514B2F-1735-986F-8810-8F9E48A7C6AD,182,513,80,4,60,2.77,Pct,0,0
4E420AFE-C1AA-4106-2A8D-9D8924F98558,238,261,73,7,86,3.18,Pct,19,0.2
BEABAC04-0F84-7B64-EBD9-837090BBACF6,149,1288,12,20,18,3.26,Pct,16,0.05
2D193086-5392-2F0B-8EED-1F19C198B652,247,298,26,1,3,4.91,Pct,20,0.075
90023785-8BB9-1D64-7AE0-9425BC6905F1,111,343,68,7,53,3.06,Amt,14,0.075
FC944656-B0A1-AD5E-C145-1025A55B1EC3,24,1441,28,10,46,3.45,Pct,11,0
B68872D6-E0C5-64C5-396C-E8B2173B5C16,77,1007,19,19,51,1.62,Pct,8,0.175
27094C85-713D-8BA6-9A69-4C1E207DB1A9,224,1075,11,20,14,2.32,Amt,20,0.075
B1193770-9239-3E0D-D46E-22ADB8A50CA8,148,1455,19,14,43,1.02,Amt,1,0.075
C40802C7-7DEE-D418-256E-A7F886CC24ED,49,176,20,18,50,1.98,Amt,10,0.175
CE799238-3819-BB9D-398F-39BA2CD33D94,86,270,78,12,75,1.94,Amt,3,0
AC1D9B67-3E76-AA00-1FF0-09F882BA2CB2,158,530,10,20,47,2.1,Pct,5,0.175
61A51E11-A2AC-26B0-80DD-D0DE658C8107,299,988,4,1,97,4.54,Pct,16,0.075
DD475334-5EBF-934C-E77B-83D9EAA3197B,182,39,81,12,9,4.12,Pct,11,0.175
580DE8E2-BB1E-1D23-3298-CF9791C98BB1,129,1075,13,12,3,2.36,Amt,19,0
28CFEE28-39EA-CD13-9820-AD476698B9CC,187,445,1,9,39,2.97,Amt,9,0
A066B1B1-603C-BC11-55FB-153B627FE489,147,592,44,6,18,3.53,Amt,0,0.175
A194AF6A-F22F-7D6D-0C9F-B5A854BC6812,199,1484,82,8,94,3.15,Amt,17,0.175
75CD40C2-65DF-B223-C57A-A56600E31DAA,201,331,94,2,36,4.06,Amt,4,0.2
4B41717E-F83B-0AB5-B3D1-29A86768F40E,201,753,68,6,48,4.35,Amt,16,0.2
A16377C0-B409-8538-14E3-A4AF54B11BFB,63,1432,30,3,44,4.57,Pct,4,0.2
FF0B3B1F-61DE-CF51-60D0-6DB1434F9941,103,406,37,4,76,1.89,Pct,15,0.05
0B5B61F5-E3D3-DB5B-8E3D-FA7F1B4847AA,289,818,37,8,87,4.61,Pct,20,0.2
CBBB5229-4576-E28E-CF54-B0F4EE72A643,9,1317,16,9,47,1.56,Amt,20,0.175
BA51889E-8CE1-1FE9-F37A-0D053EA72954,110,1153,23,12,39,4.92,Amt,18,0.05
C9D68776-FF28-CDDC-6EB4-0F0667611BB7,33,251,30,14,79,4.79,Amt,4,0.2
AE7DB701-A740-4424-E64A-744E3E5E7CA8,242,133,54,18,27,2.51,Pct,4,0.175
B3ADBCB1-422C-E6F2-B5BF-03CC2FC9D9C5,220,124,84,16,22,4.2,Amt,17,0.2
140F515D-9C52-9AD7-6FF5-1966328E077A,40,737,18,20,51,3.67,Amt,12,0.175
E69936DD-74FF-04C3-19BA-D4747C484FEA,184,1298,66,16,10,4.23,Amt,12,0.175
6800AB65-96E7-1A6A-5562-2D2054388912,77,1391,55,2,15,1.74,Pct,10,0
2ACA2259-E746-56A4-F72B-E8CD6D819948,173,33,98,20,95,3.68,Pct,18,0.05
D877AC3D-DC79-5701-B465-D3F6A70328E0,248,458,81,18,99,4.64,Pct,19,0.175
3396C1D8-93CA-EB5D-30AA-7C5CFA46B806,233,336,11,19,38,3.92,Pct,3,0.175
A1A9A316-23F8-1462-7751-5EF3A70FA5FD,216,185,80,17,40,3.1,Amt,6,0.05
29946915-71D9-480C-095A-B91B12D09D64,6,355,72,7,49,4.5,Amt,5,0.05
74F76D8A-B4CF-9BD5-07F6-F9574DD31E7F,191,500,26,11,80,4.59,Pct,17,0.075
77AC1372-90BC-12D0-CB3B-B17AAA2E0C78,270,423,85,19,4,4.64,Pct,18,0.175
17F731CB-79B9-BC4F-A5D3-1C1CCB3C4B4B,28,777,85,2,33,3.94,Pct,10,0
B4191AB4-B3BF-2731-B462-7042A1CD1C0B,285,554,74,12,22,1.87,Pct,17,0.2
F611CFDD-B60A-D0D9-70A2-B4891A75192D,265,613,53,14,35,2.39,Amt,0,0.05
A9C9F997-0C78-033C-3C2F-C7E60BC4CBCE,42,795,50,19,68,1.99,Amt,0,0.05
A25E411E-9915-B98E-12C8-4F17DA0D42ED,226,1150,39,8,89,2.1,Amt,14,0.2
B73DC06A-E690-AECF-F74B-5376359D55F8,201,128,59,17,25,1.3,Pct,4,0.175
772ECCC1-6D73-22EF-6599-7787AD08E9FA,49,1021,98,17,38,4.95,Amt,16,0
C3A3DACD-E1F7-553F-1E0C-D7CDEEC2B7E3,177,88,20,6,24,4.62,Amt,7,0.175
4F9BCFD3-D928-CA87-8B07-BDAF60F7162C,46,1124,34,18,70,2.19,Pct,12,0.05
7D7815D4-44CF-29C3-313F-4943301A7741,100,497,49,16,75,2.66,Amt,20,0.075
95708E17-8129-DC9E-F285-7938C3859B0B,6,1229,51,17,53,3.25,Pct,0,0.05
F997410F-0635-8E3A-8102-B1D38379FD0F,230,305,56,14,39,1.65,Pct,10,0.075
C5715A72-DA31-4385-AA2D-B1EA82BC0F87,165,135,15,4,75,1.3,Amt,6,0.05
F63F7326-ADA3-9F4E-2B75-FDD4592A23AB,254,1399,83,17,85,4.53,Pct,14,0.05
06339554-0815-636A-D768-321B18FC5A43,146,452,27,14,67,2.28,Amt,6,0.05
A91A3334-C97E-AEFC-2788-B5755B4F404D,130,59,24,20,86,3.37,Amt,13,0.2
F28A4298-2E51-6F44-75BE-B4F3D43D8DDC,165,1363,93,5,95,1.43,Amt,18,0
BF175959-AD3A-0253-7968-EE94B2842C1E,203,449,49,14,36,4.48,Amt,6,0
D71927A6-5260-08E3-DD92-1C1A0CC4B8A5,139,852,42,12,7,1.41,Pct,3,0.075
876BCDF4-C482-57E7-A3D3-3C544DB91E0A,151,1066,77,4,6,3.43,Amt,20,0.2
597E7C59-8511-5B6C-C140-6014CDF073DE,224,1401,100,5,44,3.08,Amt,20,0.05
1D35C7C9-EC0D-7498-4BE1-FF93B5DD66F4,189,1389,72,14,50,3.79,Amt,7,0.05
B5EE7BEB-5491-DE65-10C0-331105B5E738,89,1015,81,17,36,1.48,Amt,15,0.2
3FD63DE0-2027-2FBC-3BDD-BBA720230FFD,282,873,10,16,44,4.08,Pct,5,0.175
513380C6-3308-F749-01AF-9BE863D9C313,240,161,74,20,49,2.94,Amt,11,0.075
75A9BF53-5A2E-613A-1335-3081ADE83590,228,200,96,7,69,2.5,Amt,6,0.2
38C97125-0288-9690-4EB7-70FA69A041B7,108,723,82,14,86,4.35,Pct,12,0.075
4FFE5A46-7C52-3A28-3231-C1648E945762,6,337,47,5,55,3.89,Pct,0,0.2
C1F506FB-7FF7-8DB6-679E-FED6B849C387,256,314,10,19,24,1.63,Amt,3,0.2
FC832F2D-733D-085E-2A86-770DA4ECCF1E,63,1242,71,18,59,3.67,Amt,18,0
E88DB182-F2A0-CAE2-6DBC-B4B09C3C2E3F,41,760,11,3,73,3.83,Pct,6,0.05
85089D1E-0C9B-5DEA-8BE0-90F478F9DBC0,206,1385,81,13,12,2.25,Amt,10,0.175
FF817089-CF47-439D-FFD7-1215A257758B,196,1077,6,9,6,2.9,Pct,19,0
5514A588-924F-C6B9-3E53-12149743107F,138,1121,35,8,55,4.65,Amt,15,0
0FBB4B57-8DCD-58BE-AE65-3025E1A8371F,286,321,78,1,27,2.2,Amt,15,0
F0FC0B0A-57F8-CE7E-87A5-61BE2A6E82AA,278,176,83,5,98,3.07,Amt,15,0
00C49F0D-05EB-0FC4-4223-F0BAE6D4B8EE,65,213,100,12,38,1.22,Amt,2,0.2
930838A3-5D3E-474D-A033-BCFB2D1EE520,104,1259,71,13,93,2.33,Pct,9,0.2
DE7C4926-84FA-D87E-8134-F94735E7470C,109,110,6,8,77,1,Pct,7,0.05
A4314EFD-DF64-D66F-6940-C317E7A8CB1E,44,809,62,14,79,1.62,Pct,5,0.05
2177A972-8825-CBDA-6A83-77FEF8637058,146,836,28,3,31,2.06,Amt,7,0.05
A5660F13-2F02-9672-0924-0433A16ADFBA,127,513,65,14,10,3.42,Pct,4,0.2
ECD6C889-5B48-C4C5-406D-70CC5FA4E1FB,127,1389,63,11,23,1.94,Amt,4,0.05
370F394F-A0D8-8643-0BC2-57993AF5E5A2,243,483,75,16,6,1.12,Amt,15,0
3B915954-FD5B-09B6-76A4-B868635EF9AA,202,151,12,12,96,3.13,Amt,6,0.175
B6F24AC4-6B8F-2632-C9E2-4EFDBFC8DBAE,211,952,98,9,88,3.7,Pct,20,0.2
C5D564DE-28DD-9B2D-5BBD-ADAC92185E42,201,708,33,12,70,4.15,Amt,18,0.05
0B6E12E4-16C4-5EB5-54C4-9E127938B47C,101,891,42,17,39,1.32,Amt,16,0.05
23825B5C-218F-8093-661B-F7022A7DD159,119,903,56,12,39,3.07,Amt,9,0.075
B515316D-5068-25A1-9086-134097B1656D,52,673,57,12,35,3.93,Amt,19,0.05
E8DF0D52-FFC8-E7FC-9D73-E88816A811DD,275,1173,71,10,99,3.56,Pct,12,0
54DF5B81-670E-FB65-02F9-F8565858E634,143,504,12,11,44,2.57,Pct,13,0.05
02B7D172-5163-0E88-E9E3-17A03D97B9D3,296,862,82,12,54,1.42,Pct,8,0.2
AEF9480D-4724-62FF-9F5E-B0E5B73C9D32,71,927,62,10,97,3.68,Amt,11,0.075
6267A1AE-EFA3-F157-A335-4A426A293CC0,140,722,53,20,42,3.5,Pct,13,0.05
30A4B0DE-796B-12A9-9538-0BA7EEFCCF80,241,1368,84,14,85,4.89,Amt,11,0.2
F102F4C9-DCA3-8478-456A-7F4899FBA639,9,649,53,9,90,3.54,Pct,14,0.175
6E01C73B-60C6-EDC9-0213-8F201E1438AC,204,46,28,4,86,2.85,Pct,3,0.075
0D93C524-A252-E585-8B77-617672041435,121,327,58,5,100,1.31,Amt,15,0.05
FB0AE262-8E08-B862-9658-FD1BF2548BC1,85,1475,95,2,78,1.47,Pct,7,0.2
A11F6DFA-BF4D-604E-7413-E5E764E2BDC5,107,664,48,13,85,1.92,Pct,18,0.175
9CF6C5C8-A2B7-1E8C-A929-52B6CDA0FB58,75,997,80,15,53,2.34,Amt,1,0.075
BF73A852-D437-13D9-BB4D-589C2EA5BBA4,129,434,73,19,27,2.31,Pct,2,0.05
3A832E26-714B-801D-B715-63D258185ACA,265,396,99,5,19,1.84,Pct,2,0
05EDEFB6-1E96-0656-2C66-4794FCC62913,40,954,5,13,45,2.2,Amt,14,0.05
E38D0B15-27E6-FD29-1951-89D3B09642A8,63,1361,74,15,99,4.73,Pct,12,0.05
6113E6A6-59B3-BCC1-A202-20FC3BFAD2A7,269,1270,35,13,65,1.02,Amt,15,0.05
A9034E61-4B94-12AA-4032-D99CCF9DE90E,119,300,79,17,77,1.86,Amt,18,0.075
2B29A12A-AFEF-8AF1-31BC-5C70D6CC927B,49,107,2,1,41,1.49,Pct,9,0.075
16F2AA86-B46B-1AB1-2CA5-C80E6E1B483A,249,705,62,8,87,3.97,Amt,20,0.05
18F3EC88-D82E-E52E-E69D-BE1A34B0CFF5,163,461,39,14,58,1.3,Amt,17,0.2
4B0A2CF4-4DF0-6292-74FC-633BFE4F877C,179,1027,36,19,36,2.77,Amt,13,0
DBD07FD9-1752-1AA3-EE40-C73F02233746,277,156,45,14,86,4.5,Amt,17,0.05
91CD5A86-BD86-52BA-5151-D1DE77A073D8,196,1246,1,7,60,4.22,Pct,10,0.05
151053B8-3EBF-56DC-F4C1-8CE7CE6E326B,32,1099,18,4,97,1.25,Amt,18,0.175
FD8FE488-A158-9C72-EB4E-44C692C1F092,76,230,37,4,2,1.24,Amt,15,0
05CA8DCB-F566-FEB2-0F68-78166E7D7C7E,90,148,55,13,3,4.76,Amt,17,0.2
18CEAA06-4ADD-AC7B-B901-F9C09079BDB0,57,1067,20,18,79,4.98,Amt,20,0.05
B1954FA0-E2FF-5817-967F-B48CCF88B825,124,306,74,20,64,4.76,Amt,15,0.2
E1BBAA71-9144-61DB-BA6F-981EEFDA087B,27,1514,75,4,70,2.29,Amt,14,0.175
56E31B1D-9A94-65FD-5E26-3FF6A5C6F74A,125,793,38,17,28,1.22,Amt,18,0
A7F485F0-9B29-13BA-535C-6E59D4BFB2A5,70,103,35,11,98,4.97,Pct,17,0
461E4F2C-2A6A-A000-FDBE-F69DBCEC392A,196,1026,38,17,26,3.85,Pct,16,0.05
C95A0F7A-3747-3B55-5F55-5CF3B4026C4E,283,1029,53,14,41,4.53,Amt,12,0.05
E3FE72C1-0141-5AF9-DCFB-5BCEDF553835,30,1403,42,3,19,2.69,Amt,5,0
F07F27AE-2F29-4BBB-AFB4-E5E37CE247F0,119,571,95,15,42,2.53,Amt,12,0.05
1A672E9D-FFD3-E0C3-5DA1-27688408D5F8,39,950,9,4,39,1.63,Amt,2,0.05
C8FB0FC7-EB35-D758-4573-413600D5A4FB,282,772,47,12,35,2.23,Amt,6,0.175
3E05542E-5E12-DC35-25FB-C1D900E4467E,176,1450,78,18,5,3.09,Pct,10,0.175
C11E05D0-112A-7713-8ECF-8B4B68524D3F,26,1437,62,13,48,4.03,Pct,5,0.05
17F63F5D-7ED6-DE37-8BB2-62FEC37BACDB,80,236,46,8,67,2.5,Pct,0,0.2
AF5F5109-EA68-7E50-B2F1-475A644FB3C8,186,957,9,19,41,1.33,Pct,18,0.075
6B98D210-7E5D-CE7C-F372-0E5203916C77,187,512,34,4,57,2.24,Pct,9,0
98D853DE-370D-B027-38E6-D8599EF78937,223,904,24,16,99,1.52,Amt,7,0.075
87ABBCAC-90C2-A2AF-A5E0-1D2E31CBB390,169,1535,89,13,65,3.81,Pct,8,0.075
B1E43F92-7C0F-F14F-C68F-2D7AC1CF8529,204,537,50,5,84,2.33,Amt,14,0.05
B94E838A-CA35-F2E6-19CD-8D96BD1981B9,233,263,15,9,18,1.03,Amt,15,0.175
F012997B-6BD0-8A67-3597-93165D661764,142,1531,18,8,43,2.23,Pct,3,0.175
50AE5259-2BFE-5E7C-3690-D86399A828C6,225,381,15,2,30,3.77,Pct,12,0
A198FB78-134E-F2F2-6ECC-AF4F8E6BD981,50,1521,72,11,100,1.53,Amt,5,0.075
CA278FCF-DBBD-4B85-698F-F3062F2B2028,289,1166,46,16,11,3.87,Amt,5,0
59347D1F-AA7B-E8D0-BB4B-605E754288B0,253,1311,63,13,86,2.56,Pct,6,0.05
2285788C-5894-3432-AC98-72EE267F0432,270,1049,91,11,65,4.83,Amt,15,0.075
81F65F89-E353-09E8-DAAE-D62F49C7B5B0,290,959,1,11,42,1.5,Pct,10,0.075
395FBCF8-C798-E255-B9B8-19B97213A409,15,658,26,19,51,1.59,Pct,1,0.2
BE837DE2-447C-5DF3-EEEC-833388C9F018,155,1549,13,6,71,1.51,Pct,0,0.175
14627FD9-E3E2-186C-F400-64B4C73CAC71,272,1513,35,10,56,3.01,Pct,9,0.075
543CD53E-682A-0132-BF28-637CE7B87B1E,33,1308,51,9,79,4.82,Pct,18,0.2
0D437738-F240-F097-AD58-D16DDBB5797E,12,840,70,15,44,2.47,Amt,3,0.075
73961B57-7B1F-E066-46A9-3E840FF7D1D9,85,225,21,12,94,3.25,Pct,2,0.05
16EE05F3-0A3A-A8D1-15D1-09D9B3EBDFBB,25,178,36,4,42,3.43,Amt,1,0.075
E2B18CBE-E3BB-54B6-3273-0949E6115136,19,18,81,19,29,4.01,Amt,10,0.2
E34B4705-77C6-D70F-1723-8F3D2DFB2CA7,78,231,50,15,28,4.79,Pct,8,0.2
A94386AA-1FD5-0FCB-C9A4-A45337D579A8,119,591,23,10,93,1.68,Amt,5,0.05
DC486C82-1C14-4E96-1C2E-88F2BE0359EB,86,1192,41,3,72,1.06,Amt,4,0
