INVOICE_LINE_ID,INVOICE_LINE_QUANTITY,ASSIGNED_USER_TK,BILLING_ACCOUNT_TK,INVOICE_LINE_DISCOUNT_VALUE,INVOICE_LINE_DISCOUNT_TYPE,PRODUCT_TK,INVOICE_LINE_LIST_PRICE_AMOUNT,INVOICE_TK
DBC25CDB-38EE-1F16-583C-CF28AE1D75DF,44,15,87,6,Amt,494,4.76,137
442ECB65-4C76-980D-E25B-AEADC34A57F6,14,12,35,15,Amt,670,2.01,156
934571CF-E0C0-95EA-6601-D880553A8AB7,2,20,27,11,Amt,667,4.78,148
ADB31E08-FB9A-B718-0ABD-46E0FAC17112,77,15,64,16,Pct,797,3.99,245
35992938-D2CE-3F92-12B4-F36788BEA59D,73,9,51,13,Pct,371,1.87,41
741A73FA-CED5-E1FF-F608-A12EE50BEB1F,94,17,82,20,Pct,329,3.09,137
26C81866-6102-5920-7D0F-407036600B5A,60,12,1,5,Pct,817,2.31,243
B00925D3-2933-93A1-77AA-9772BB1EB3A4,80,17,20,11,Pct,516,3.14,221
F50D7E67-39BA-DBBB-B664-3ABB8986101B,45,10,99,20,Pct,900,3.89,84
8CFAAAA2-A067-AD06-64E3-89769793DD13,4,4,92,10,Amt,569,2.33,115
7AB16AC9-9C9C-C04A-79B8-D1208725E00D,91,12,77,0,Pct,626,3.55,3
8D142363-D728-4B2D-DF47-7D5809403015,57,4,60,2,Amt,563,2.75,77
C6F6AE97-A0EF-E621-3258-A53A82FD52FB,77,14,56,8,Pct,1494,1.69,293
96D4DEF1-50FB-2B42-7624-0C3220E2401C,72,11,31,5,Pct,1002,4.07,11
2EB096C8-E042-D64C-324D-6C3194493844,41,15,40,18,Amt,8,1.22,267
43AFA95F-4398-0E04-B15C-695D31B9E03E,29,5,81,16,Amt,570,1.00,108
B0806F49-A4A1-05A2-47E1-2AE3EB203B73,60,13,13,5,Amt,875,3.66,291
701C8082-5000-F863-4A02-7B822DC1675F,61,3,44,12,Amt,143,1.17,181
B44FE4CE-0F9E-1F29-DBDE-9FFB8580393F,70,19,31,15,Amt,179,4.71,292
6A935AC6-16A9-8C52-0DD9-9B8F36DB5180,22,18,31,7,Pct,665,2.61,110
9C2E2D94-EF1A-0E53-1F45-91E914483D0B,7,3,58,20,Pct,798,2.17,100
0E802A6C-72B2-A27C-C785-F8E11DDAE9F9,97,2,56,16,Pct,716,4.81,207
C182A27E-8D19-8F07-B348-129408DCB0B2,37,18,35,8,Pct,371,2.35,246
2319A445-BACC-0254-C523-ACCC7EFBFB9A,2,12,38,13,Amt,365,3.74,110
48231028-C9F5-B79D-18B9-56CBFE17FC5F,90,11,32,9,Pct,656,1.04,198
A6D827EE-A84F-2E26-CC37-F7F39916AA40,96,3,89,0,Amt,124,4.21,285
9D3FC5E7-44D1-E756-05FF-A34A7B8853A1,17,12,13,4,Amt,1429,4.84,292
BE336441-11F1-2CCD-D8F8-B2F99D9BA453,45,15,93,10,Pct,424,4.43,157
C4EAFAEC-C15E-0009-738E-48E84AA6D0F9,58,2,59,16,Amt,1213,4.04,238
C2BBD805-C29C-B4A7-2A57-57A846DBD1AF,59,12,18,12,Pct,556,3.71,81
B58D43B1-7173-506A-6F66-096986C142DE,36,16,14,11,Pct,456,3.07,41
F2327896-5380-AA68-C4C8-DFA85D50C3EC,36,8,37,15,Amt,1346,2.10,214
B12EF404-60D7-7580-541E-E247FDA0999A,91,16,88,11,Pct,329,2.89,184
BC7223E4-723C-C2CC-68E9-942B58DD75F0,85,19,79,12,Amt,886,1.17,198
18F5BBAE-74D4-A83F-CF87-2FF0A2073A1E,9,6,79,19,Pct,1082,4.95,290
085935D0-8321-9E61-D87E-92C264A84C5C,8,1,40,2,Amt,55,2.43,266
6F4A3B68-0288-BD2F-42C1-999338B11FE4,22,2,50,13,Pct,1371,3.50,77
5452F415-68EF-D551-F5C7-289C5FAEFD05,88,15,72,18,Amt,876,4.70,83
F823A76B-21CF-7138-F20B-4C8813704860,53,1,83,10,Amt,1410,1.59,45
58F38D84-6CF4-9EC3-1288-D6F89B64818D,41,15,86,0,Pct,936,3.27,107
D6E1D316-9DBC-92EF-D7A8-3512E7B7ADCE,79,9,70,2,Pct,226,4.53,159
95F6C0D8-DF69-6E83-5030-D214F4AE2073,9,6,45,8,Pct,245,2.75,185
DC8BB856-C9E8-1577-98EF-7E5B4E38A50D,23,12,92,12,Pct,715,2.74,49
4635DB1F-D205-5C21-99C2-A7F85A1F7996,37,9,78,0,Amt,1308,3.74,115
C195D78D-CAA1-DDFD-45EE-2D5737D83119,56,19,98,4,Pct,63,3.63,246
5721D1C5-DF77-60B8-47DE-E68F81748605,1,15,13,17,Amt,1119,2.39,244
69BBF5AF-F757-273A-9336-BB8D659EC4C5,22,13,68,2,Amt,804,4.35,174
4DB85A9F-FA0E-346D-471F-934366298210,8,15,6,19,Amt,483,4.36,73
821C88D4-E1DC-1912-163A-5C808C139E7E,22,20,13,13,Amt,1186,2.73,236
2773A99C-CDA0-DD44-00F5-50AA61AFE115,61,5,66,4,Amt,1514,3.67,138
4AB82BA0-7DCE-7391-3516-89A0EF468718,51,10,67,2,Pct,908,4.52,153
73ED1E57-8D37-2DF0-F0C0-1003D6617832,43,20,87,1,Pct,74,3.22,58
16C7EA38-29AC-34FC-DBF5-584B34B50868,30,15,59,15,Pct,366,3.17,66
500E9910-14E8-02C9-7A32-837F03389896,29,19,33,5,Pct,1488,4.76,216
A6AF428E-2C9B-8EFF-BDE4-36F0F35598FA,60,3,68,1,Amt,1386,3.81,272
B33BC9F4-DF87-3621-228A-2AD86B2CFCA5,59,12,37,0,Amt,792,1.43,231
3C23A541-24F7-3160-9B29-5FE1586FA267,29,20,67,19,Amt,1294,3.39,35
DC402E7D-AD03-7920-B343-646384507508,70,10,34,11,Pct,18,1.07,204
09DAD3F0-F096-5559-ACBF-09AC810FBFB1,46,17,20,0,Amt,510,3.96,128
DBB0FD7C-0FA9-0399-4517-515D6E4A9A81,64,16,95,9,Amt,887,3.40,239
9E469DCD-DEB2-B2DD-C14E-A1FC42347912,27,9,30,5,Amt,1401,1.02,226
5E0F6E52-76D4-5CB3-2089-4BCB56E98797,38,10,54,13,Amt,834,3.53,53
2665FD88-A23A-1DD0-E53F-E215F903F2C0,43,1,32,4,Amt,1295,4.18,209
5EFBB426-9C85-B130-DDFE-E553A42CDCB2,67,14,44,8,Pct,864,4.28,13
B174380E-6E67-1E84-DE95-50FFE37C129B,60,8,7,13,Amt,950,1.03,61
A97CCD87-9E1C-08C1-61FD-BEEE9A5653E4,79,20,96,4,Amt,1056,1.74,94
589309FC-659A-5E30-BE05-F01E99D55776,59,10,57,10,Amt,1521,3.01,178
1FE40B03-CB84-4AEF-8EAE-6919D0504971,6,16,55,11,Amt,890,1.02,187
E4522F99-9407-7238-7C84-987F94C59A49,63,5,31,3,Amt,1163,3.58,146
056230D9-7D2A-9C84-4CE6-F3465229BFB9,63,15,24,1,Amt,531,4.41,139
9556A2C4-B531-6AD5-4981-69F0BAB9E3C0,67,11,42,8,Amt,828,4.85,224
C891B95E-AF85-16B8-C91C-B53EAE917290,42,16,55,20,Amt,429,3.27,268
167DEEDA-D923-40AA-A889-1347E8506126,76,16,46,11,Amt,163,3.18,112
694DD670-A51E-BF15-B236-2599D2213AF1,24,19,36,7,Amt,39,2.45,142
F7EC7570-B6D0-AB5A-4609-AD2D55F1C4E9,9,13,30,3,Amt,127,3.23,217
A5D8B544-685C-E633-C5E5-BB76122B5720,29,2,72,11,Pct,31,3.04,11
4F5F9038-8D15-6137-4C11-FBBF68C7CD56,100,1,69,15,Amt,339,4.80,53
0CAFC377-0941-589C-E1FD-CE1E81BB6615,67,8,80,0,Amt,871,1.81,40
06C6DCC3-D851-BF61-2E2D-9A51A479B14F,68,7,5,16,Pct,1307,1.78,124
1534D5DB-DDBB-3779-3FAE-5F0714082450,26,18,25,6,Pct,1091,1.20,72
37510A40-84CA-527E-7CC7-7E934BF81DBF,9,15,14,9,Pct,639,1.96,235
AE50FC6A-F0CA-F754-8496-34631403EEA2,27,17,41,15,Pct,1225,2.94,56
714559A5-1E32-62FA-C160-B9B1786FC21A,9,7,28,0,Pct,562,2.34,239
889B5CD4-3C23-6A9C-17D0-EC88A151CDE5,3,8,25,19,Amt,444,3.91,35
A5208532-7A80-AB8E-71A1-FD6DF39F7637,32,1,91,11,Amt,160,2.78,132
072C0D91-12E0-B053-D14A-9B9445B04206,89,15,36,17,Pct,1214,4.26,269
E66C7DBC-73CD-D83F-87D6-001EA0491A5E,67,1,74,11,Pct,972,4.35,219
9FD13E4E-05B2-B504-E24F-D3A02D3C4888,81,12,64,13,Amt,313,3.91,111
3AD970FB-8167-BCA4-6AE4-C21CE57AB2FB,84,19,60,15,Amt,348,3.07,283
01BAFAEB-BA17-A3DF-CD0D-D0E0D918DC3D,64,19,23,0,Amt,1180,3.80,265
3054AA1C-233D-FE8F-9F4A-BF37DCB4C74F,43,3,4,19,Pct,931,3.93,253
7C78224E-E330-5B91-CEDE-F1DFD51F4C65,96,19,23,5,Pct,1518,4.37,239
0672CBEE-58DF-4FA9-1DEE-6092129F4BD0,66,13,58,13,Pct,1313,4.75,261
15544B26-A6EB-C6C5-EB87-9A574D9B8284,45,3,99,16,Pct,1415,4.72,131
8CE0879B-25E3-3ADB-7B25-26B46F9A4651,58,11,39,14,Amt,1251,4.78,104
0E037695-E1EF-BA5F-AC49-931DFCF46634,100,20,91,12,Pct,984,1.54,92
BFB2E187-54D2-7289-3924-B106D37E5E66,45,8,10,20,Amt,981,1.19,116
51923337-EA07-9D81-22A5-105D307C7097,53,18,71,9,Pct,1087,1.97,111
372957D6-C46A-BB8A-BACF-BDA0EBAC8058,12,1,65,3,Amt,1413,3.49,279
5FE8CF3F-7B2C-A6E6-DB31-D1B46239E956,7,1,72,9,Pct,1339,2.18,206
862E5F8C-B978-5B9C-88FC-B34A2AC36C3A,43,10,49,14,Pct,142,1.80,64
29389A39-ABBA-FAC2-0725-464C13230601,76,16,23,3,Amt,1086,1.70,220
DA9D93C3-5326-6D8D-D117-7EF8285F56ED,5,9,73,14,Pct,1098,2.22,48
52EF74C8-03D5-B9BE-6632-59F0E54D2FB2,20,11,58,20,Pct,1179,4.94,195
AE768451-70D9-F864-8758-1E294B71C6B7,1,7,62,3,Pct,608,3.27,209
FF32B5DA-801F-1A55-681D-921D59FE2C94,32,14,63,17,Pct,1306,2.93,94
23A6AF3D-AAD6-7257-7C37-81BB34A05924,30,8,15,12,Pct,1309,3.22,96
5F7685A3-69DC-A7D4-DA73-BF433138B2C5,35,2,2,2,Pct,100,3.59,167
5775422D-771A-A2D4-81FA-7CFDB6057703,6,8,7,13,Amt,529,4.28,215
C203335B-830A-AEC5-7812-863838F97A79,56,4,48,11,Amt,264,2.26,187
3A7839C4-9A56-D0EA-7BA1-013A17C1CB1A,66,15,19,6,Amt,1034,2.58,30
0DF9AB4C-84AD-7222-8564-24ED42655675,44,18,64,13,Pct,344,3.10,80
B4F6CF65-5714-C838-5171-2791DC07E903,94,4,68,2,Amt,1555,3.52,223
35684E6A-CFCB-03F2-E187-2022E2A6BF64,53,11,9,10,Amt,200,3.75,98
8F02A4C4-EC36-478D-A430-858FC57D3680,58,16,45,14,Amt,1546,1.38,111
6E9E74C7-9D1A-66A3-964C-676345E4D8F8,47,5,40,13,Pct,1194,4.49,24
063F5C75-463C-A9D5-648A-0C8D7A05A5E0,91,6,96,6,Pct,971,4.28,292
389235AA-2920-FA8B-65AB-BEF23ADE6EA7,42,17,93,14,Pct,303,4.61,263
840D8132-E4E7-B4EC-5FE4-60574CE6E743,57,19,83,19,Pct,952,3.03,117
47773C90-6210-D111-79C1-3DFF5FCA947C,64,4,50,10,Amt,18,4.00,250
DA393BD7-7FA7-D03E-54E8-8F37D9FA0F23,42,16,39,3,Amt,1363,1.99,100
9A415E73-32F6-5609-BF25-1138444908E8,13,20,26,15,Pct,629,2.99,128
A5621C80-A7EE-C7B1-551F-31A80069F178,73,12,37,19,Pct,228,4.46,26
368E48A4-FA66-5414-6E19-1866BBDAE0C6,10,9,59,3,Pct,403,2.24,229
389FF4AE-B75F-B087-A069-40413E4E3279,77,16,65,7,Pct,1022,1.73,201
4BD8A621-9955-F34A-974D-F1F21508232D,60,11,67,10,Amt,77,3.08,209
DC536EED-9C6F-ABA8-DD1F-320E5B7B57DF,20,5,95,2,Pct,483,3.30,112
BA4E9563-5C2C-0A9C-F570-51650CE94B19,81,16,81,13,Pct,1430,4.26,98
E04CB2BA-12D7-3E4E-B8C6-F6E97DAA7DF4,99,1,64,1,Pct,171,1.51,126
80B98DF1-7192-6E14-E2B2-D1DF5BA89DC2,52,13,98,15,Amt,1346,3.43,162
A3537197-4A6B-3484-159C-B1C8EFE42E7C,98,18,40,19,Amt,538,4.48,140
A1E89B3B-299D-6E0F-4E47-5C5E8D916969,3,12,17,9,Pct,56,4.28,200
A96379B9-EC86-3D91-C309-4D362C42FC9F,49,1,100,6,Pct,1392,2.87,55
3D35D1D2-F055-4DE1-9DA1-F2D325ECA72F,8,17,66,5,Pct,270,4.49,70
1DF221BF-B281-731A-9B14-16E766E46ED0,85,13,95,6,Pct,679,1.47,141
93BE3AE8-7ECD-6E32-FB58-272A150FCA3F,23,11,52,10,Amt,649,1.25,143
335AEC8C-DC20-3E1D-E182-EFDB04A372BA,78,18,39,0,Amt,577,1.31,108
F3D73FA9-1280-428E-5891-E5A887F1E6B2,11,2,20,2,Amt,853,2.11,178
8468DE28-E155-73F7-6E98-A09B961DA171,42,1,92,5,Pct,1024,1.93,46
00657602-1DD7-873F-36D4-53BA794F98FB,90,7,46,8,Amt,1505,4.03,290
0FF0B854-9F1C-92C1-ECB2-079827EFE020,85,11,31,12,Pct,464,1.08,129
82915D90-FA0B-68F7-0F2D-51FB665136A7,63,20,99,20,Amt,33,2.91,50
5B3D1F3E-486D-DB31-71F3-232690B6FC35,56,6,71,10,Pct,599,4.12,30
27C0F73A-1C5F-115C-438D-797E40728EE7,82,20,87,7,Pct,1059,2.39,73
606030E2-A4C3-5407-CBDB-F6D3D2ADACDF,98,13,97,15,Pct,55,3.34,6
E2E9B5BA-3C1C-396F-A193-DB3A15748E87,58,14,27,8,Amt,164,4.25,236
C812A84A-8752-25B6-CFEB-FB3314811DE3,79,17,50,3,Pct,844,2.70,223
E5DF018C-D5B0-821F-5D2F-565D07FD41AD,85,4,43,10,Amt,1130,4.01,20
B0B387B9-F654-C8FA-9ABD-E4834170B01B,54,20,85,15,Pct,711,3.56,47
EBC1C686-EFD5-D63D-AF32-5287024A752A,84,10,3,20,Pct,1529,1.32,138
009962E8-D919-1B87-4CA2-84B115A5C522,94,19,48,19,Pct,354,3.63,106
9C1ACFA7-02E7-61B7-C448-33F3A9E14D3C,37,19,38,2,Amt,1122,1.64,255
87056489-5BBE-CA41-CB08-23600FF04968,22,6,50,19,Amt,692,3.82,21
D7F93B83-74C1-C296-2240-A0DFDF723152,73,10,94,3,Pct,418,3.31,67
593EFE97-691B-6845-E62D-A5E0966929F7,47,3,75,7,Pct,231,3.22,17
C6FB2998-2298-87C0-DF7C-16914A6DD5A9,96,2,35,14,Pct,248,2.39,203
6D613031-E431-BA00-43A2-6B00FB1E52F4,33,7,53,20,Amt,1412,4.42,167
44EA9B59-0A7F-7418-3C03-C90571C69716,93,15,92,5,Pct,827,4.56,92
A1803FA3-F8BC-FCB4-D42B-B05A54BE5CD3,75,14,71,2,Amt,1155,2.34,206
4A19EA79-7469-B74A-2E98-DD6A037A9A68,57,17,1,10,Amt,1321,4.52,287
C79AD152-2E94-9035-A61A-362AF7FEDA71,81,14,23,15,Pct,1278,1.83,283
D3D73F20-B647-0018-2C2E-D6500F2A043F,75,9,53,5,Amt,1013,4.68,96
1C04611F-63D3-BD1F-E5F6-8BC97B9AD650,55,2,90,6,Pct,206,4.58,235
F59B9F32-77EB-E183-0990-F7C77F6422E3,74,20,6,5,Amt,179,1.99,9
2E3E612F-603E-7A94-6B76-B449A56CB69F,87,18,18,6,Pct,1171,1.41,49
5E9C0A15-FFF4-D1B2-8F74-D8E6E49FA976,2,15,3,3,Amt,1383,2.12,201
286F2977-273E-F5C1-74B2-1D7D8632A657,92,8,95,12,Pct,693,1.85,300
04281767-0D44-9F84-AA63-03B9A2B1AD21,94,14,58,8,Amt,1222,4.58,65
4D36F4CF-11F6-EC48-D98E-3B1CF244CBC0,43,2,54,14,Pct,1299,2.79,264
9A11BBFA-B26C-5C57-43D3-31C3D917D2D3,23,8,49,1,Pct,116,3.39,113
B851BA97-7EA0-700E-60C6-CA8C5731C98E,53,15,26,15,Pct,794,1.21,177
939A6CA5-794F-9A56-1BBB-9595ADB8CD39,18,5,82,7,Amt,1110,1.02,123
6CBCBE49-4A40-7F1E-07A7-50B94DCBC9F3,96,4,90,8,Amt,816,3.37,13
CA1CE920-C744-D898-DF45-A1C46732700B,72,3,64,5,Pct,343,3.11,106
784F936E-582A-32EC-C363-BDEE7B0192E4,4,4,46,3,Amt,674,1.12,144
2EF0B358-DCD6-031D-97BD-FD416435F0D7,78,16,45,20,Pct,42,2.93,299
1AD4D430-BD23-188C-1179-DCCD19A29EEF,42,13,18,17,Pct,179,2.02,89
EB7489A5-9513-8E51-C327-DAA7D10827C7,53,6,26,9,Pct,51,2.54,239
01D02C8F-D8B2-5345-23D7-C1F4562154AB,83,4,13,17,Pct,32,4.46,300
D4AF4BBF-F3F9-F799-3961-79838A765783,49,5,9,17,Amt,1199,3.36,266
5050CD53-0239-81EC-2E98-301DE29ACB27,85,14,89,5,Pct,662,4.46,273
CF678F90-AC04-A70A-B787-57309516D889,57,17,47,9,Pct,451,1.86,139
C9D94C97-3592-185B-8F17-2504C095DA90,4,6,34,7,Pct,1548,4.93,147
6F1074AA-3DCD-9771-7B3A-CEAD2E456F58,64,11,38,16,Pct,347,3.31,210
064D7D84-6324-09A2-3104-FBEE26AFB815,32,17,22,3,Amt,1338,3.92,233
09957B0A-AF57-8C02-0FBA-FF6974ECE2E3,70,17,13,6,Amt,225,2.22,56
5CD1B933-5120-52EB-940A-551D0F2E1A52,34,17,50,0,Amt,551,1.82,297
45B62399-9E3B-0802-B190-846F4512285B,76,12,98,6,Amt,903,2.20,182
6B6C98E7-8C82-5988-6ECF-6FF44E02E97E,33,7,23,17,Amt,276,3.47,123
F9D36924-CB2C-B0A8-6E5E-B6FF2490A524,62,12,6,4,Amt,779,2.32,56
50FD8588-8CD1-0024-98F5-BFC5BF8AAF29,84,16,79,8,Pct,748,3.57,269
69BF96B0-4DCD-9E06-8127-4C210BEFCAAA,44,2,25,19,Pct,1469,4.03,88
9716549F-3E52-E612-2EAB-3CE7246F4281,45,2,81,15,Pct,587,2.64,37
C9DDC36C-9FC5-1588-82BB-D458469D0E5B,62,15,100,12,Amt,1423,2.59,261
7A01FA88-63CC-5467-E8BC-3E4814FA7C30,91,18,70,10,Amt,809,2.58,7
5AD92770-AD36-0986-0717-EF934E46501D,92,11,86,0,Pct,823,3.91,255
1FC57DBD-719D-DCFF-B7FC-8F21CFFB40C0,59,14,96,1,Pct,278,2.42,215
4B222109-DF04-1221-72E0-1D26A91F331D,22,12,30,11,Pct,15,4.49,9
C7423397-4495-2979-EE2D-D67C6989FA69,13,13,45,1,Pct,1047,3.90,129
5FC765CF-234C-C00A-25DA-D77DB7DC37E2,65,5,82,2,Pct,542,2.95,229
1969CABA-F443-3585-E2BA-4D2A76BC4A78,55,9,97,6,Amt,1357,3.46,72
A6FEE6B1-FC4C-AD30-15CE-B746134302E2,18,15,93,5,Amt,1301,1.81,135
DA17DCA9-31A4-09BB-2682-B9E7BC391B1E,53,7,39,2,Amt,900,1.25,287
C4C99ED1-88AE-72D5-6A60-DF966EC8B87D,36,20,88,0,Amt,38,2.12,85
580D163A-EC36-9EF0-BFE8-3CD040F66C49,92,17,92,11,Pct,259,1.01,58
038CCB72-2214-99B6-4B7C-95A9BE772CA1,85,14,30,18,Amt,966,3.82,287
7CB1A48A-A602-D37E-C283-F0804C6C155F,71,12,80,2,Pct,370,2.51,233
3A16B8A8-E4AE-C2E8-912A-59407BA5A7E7,4,18,84,18,Amt,844,2.52,176
5C00A0AF-5E45-EADA-AEB8-B45C475D322E,1,9,97,18,Amt,1408,4.30,63
35F4C36E-EDF6-DE61-992F-30652A547090,81,13,44,20,Pct,495,4.05,167
B7BAFDCB-9F93-B6A7-8889-654381DBB5CC,23,14,5,17,Pct,539,4.90,55
5B1A0AE8-43BB-0785-CC20-8DB0DCD8B5B1,10,16,69,0,Pct,17,3.36,257
9BB74DFE-FF30-598E-6B61-6D6759A4FD66,28,7,63,6,Amt,223,4.35,259
7CA29B13-D18F-8449-3C27-F89598CE0660,59,8,71,9,Pct,1156,2.57,98
D5D1A901-8D8B-1537-EB27-A0B97D7C00B3,42,17,45,5,Pct,416,1.66,52
AFA89759-9518-7BAB-2421-6481B8BDFB68,9,16,51,9,Pct,961,2.67,244
AD252C58-8F8D-D33D-8EA8-831ACB115019,4,3,7,3,Pct,92,3.95,40
967E733B-135B-ADA1-92E7-6C30FA671070,58,12,31,2,Pct,6,1.17,298
90477262-58CF-5C12-A75E-269480F3FB07,72,19,26,11,Amt,711,4.46,203
1398AD78-CD19-5851-1F44-9EF21C70F086,20,3,53,15,Amt,1429,3.76,254
32815F0B-006C-E996-8A2A-891082F7DD0A,3,1,100,5,Amt,262,4.93,6
EC3A8E52-3E97-333F-BE99-C1B84A5AB009,43,20,25,12,Pct,573,1.74,79
E7FF581E-4C17-934F-6E01-0818C82BF4BD,6,7,93,2,Amt,739,2.61,248
1921F5E1-B760-FCA2-F115-348ABB1ED63B,74,16,4,16,Pct,1369,4.25,199
585369A6-4245-C995-1838-07BBF51445FA,27,14,57,14,Amt,474,3.58,199
55CE74F7-4CD8-E0C4-85C2-3AE1DA1C12C6,4,19,41,2,Amt,1449,2.54,250
C0C4A568-8775-594C-38F7-1BF3A72EE24B,32,20,66,13,Amt,259,4.65,28
53ABA41F-E757-2D29-A1C3-91D221F5C269,44,17,62,18,Amt,935,2.61,210
ED601505-95D0-EAD7-CEEC-4E83BDA87518,5,15,67,7,Amt,1548,3.83,189
972CF244-F873-F31A-2104-B4C84F00A418,30,20,81,14,Amt,246,2.52,78
B73E3756-CE40-066A-4B7D-ED1FFD8A5EB3,46,8,32,16,Pct,313,3.56,181
E9139019-1351-DB09-57C2-9D123EEE6663,33,15,95,11,Pct,508,3.04,262
60FE5408-F9A7-3B5B-9822-A176BD922EE3,66,6,55,3,Pct,969,2.83,261
0704DBD9-ACD0-105A-2D0B-F84455B9DDA7,88,8,14,3,Pct,1552,4.37,92
5E19E0D7-E7AD-F41F-B533-7EFF75C2B7EE,16,10,82,3,Pct,1306,1.04,10
788F0BAC-52D2-37C5-5EB8-56543B536C8E,51,6,9,15,Pct,1215,1.53,51
9623812D-8A72-DC22-9B49-2080455D6D58,50,5,71,15,Amt,825,2.77,41
EEB326AA-F87D-975F-70D3-7FEF6A2F0CDC,40,11,56,19,Pct,1533,1.42,287
F82C1B71-B190-2D9B-67BC-B5464DCF9C0E,21,1,92,8,Amt,407,4.01,25
6DB3B3BB-FB08-0688-D5E3-03B2B493AF8B,73,5,56,3,Pct,1300,3.45,153
44E88513-F365-8470-52AE-769E00F2715E,100,18,18,13,Pct,1336,1.17,44
4F33C07D-CD38-1199-9E50-C9559FD4C797,25,12,52,10,Pct,391,3.46,238
24812B98-7B9B-35DE-E72C-90882E902790,17,16,71,0,Amt,939,3.35,13
80CDB3D7-56E4-3C25-0CF1-8D8405870010,19,3,60,13,Amt,1352,3.29,254
0B3617F6-CDEE-B5CB-9168-FB5787FC1356,99,2,24,2,Amt,625,3.06,269
4FD30BFB-6D04-02EE-28B2-11C0D3D32C38,8,18,91,20,Amt,1214,1.52,236
5FCB1202-448F-93A4-64E7-F4DB9D21E751,60,14,84,18,Amt,930,2.95,77
DAC9E156-B594-57F5-9290-9CCA2962752B,85,17,56,16,Amt,1539,1.60,146
A78F2A9C-FD0D-1714-3D3A-4EA1BA5D60E6,13,20,98,4,Pct,727,3.19,112
6C38C71B-6450-3A2B-AE4B-0DB52D86DAD9,88,5,68,5,Amt,296,3.50,159
C9D92E03-16CA-0587-6E81-7238D1048D46,48,6,72,13,Pct,120,4.25,95
C130B736-93D6-4C2B-5D83-8EFC9BDEBBDD,85,1,45,17,Amt,1033,4.04,59
7F13047A-F511-2FD1-82F3-AE8741E3527B,10,3,96,2,Amt,34,1.16,100
4F5C6145-D899-F2FF-D9A9-2179C9786FFE,99,11,99,19,Pct,147,3.19,297
0D982592-9B4D-EF45-8CB2-7CD9DBEC68A6,4,1,38,2,Pct,651,1.39,153
3EB7129B-043E-CC3E-C572-EE3D8D893A3A,56,4,73,2,Amt,134,3.11,118
6DB990DF-0D51-CC25-C3D2-AF9F393265FA,80,11,55,13,Pct,1440,4.75,228
6D63FEAE-63C0-CB5D-326B-71D136D06B2A,78,19,36,11,Amt,1483,1.99,193
81F5C4B0-AA9C-CC2E-F45C-C00847ADD3DA,23,15,79,20,Pct,1551,3.03,75
FEBF56AA-8D17-4A92-D9FC-70F5F9D826DA,5,10,7,14,Amt,591,2.80,272
AC771334-925B-43E3-EDFE-EF7A5123DD38,52,20,17,15,Pct,451,4.15,148
39891AC5-153D-4C9A-D56F-0993F30CB224,89,2,41,17,Amt,1014,2.82,94
EA3116E8-66AD-8184-F6E0-63248AF042BB,97,16,25,11,Pct,239,3.14,162
D535EB7F-9E16-AFB3-4EC8-94E80543057F,98,3,24,16,Amt,508,4.15,66
A2C39B99-9DB4-B824-5AF0-40343F991480,8,18,75,0,Pct,370,1.88,17
035081A4-437F-BFD3-AF7E-EE7F91B09454,100,19,42,11,Pct,442,3.23,105
C1F57457-C7DB-2C31-4A12-29B129EEDB63,73,20,88,8,Pct,333,1.43,89
13976D93-72A2-D4E3-8FC9-8702D64E878F,59,18,38,18,Amt,1365,1.75,277
4B95884C-5DEC-993E-725A-F7DC499604F6,4,5,52,11,Pct,1349,3.31,159
E7AFF013-97F5-FC91-C87B-56CCA3867B6C,68,6,83,6,Pct,1557,2.45,16
401EA813-B473-9381-CB4D-0C80633E9919,68,18,5,10,Pct,1489,1.24,288
E87F9659-83A5-D371-355F-638D1A4A05A2,47,9,22,8,Amt,718,1.99,88
8E01B742-CE7E-8D83-074C-1B902378C670,45,17,60,1,Pct,311,2.17,250
F46CE1A3-379B-7E2B-3526-87EC29E1DAD1,77,14,4,8,Amt,1433,4.37,148
8D9541BE-8DDE-5AFB-C4AB-1BD69DB30F01,41,1,63,18,Pct,56,2.93,285
A44C2A44-B28D-299E-5210-3D317178D7FD,34,2,25,16,Amt,544,2.22,193
48D30C85-2B5E-4181-F480-04243F37F056,12,15,93,18,Amt,815,2.24,199
AF69C9BA-0BCB-187C-734D-8EEABF239452,48,9,17,14,Pct,1436,3.10,153
6E673F92-156B-4FB4-BEA4-CFE60B1175E9,19,20,50,5,Pct,1204,2.97,231
821E88C6-C8E4-094C-9890-B6CEED79A1AF,73,16,57,11,Amt,325,3.92,31
C5F6C749-B05A-AC46-76F5-21E94BCED738,55,16,66,19,Amt,1433,1.88,55
87A8C3BB-7272-9E79-FB12-47D2509C7EF6,89,18,68,2,Amt,1147,1.03,91
706A3A77-B4F1-2C6E-43F6-F36769E92677,68,16,81,19,Amt,1227,1.78,266
6D818DB1-4611-1FC6-2A46-105340F02A67,61,9,20,12,Amt,64,3.91,146
141F557B-C5B8-E0F7-A2A8-BB69C14F9ED9,50,6,63,8,Amt,699,4.30,100
AA863BDD-1F27-8823-BD6E-32B562D489EF,45,5,36,5,Pct,722,2.67,67
F1A1523F-EC71-563D-2FD0-E999972FE464,4,9,93,11,Pct,102,1.33,259
