INVOICE_LINE_ID,INVOICE_LINE_QUANTITY,ASSIGNED_USER_TK,BILLING_ACCOUNT_TK,INVOICE_LINE_DISCOUNT_VALUE,INVOICE_LINE_DISCOUNT_AMOUNT,INVOICE_LINE_DISCOUNT_TYPE,INVOICE_LINE_VAT_VALUE,PRODUCT_TK,INVOICE_LINE_COST_PRICE_AMOUNT,INVOICE_LINE_LIST_PRICE_AMOUNT,INVOICE_LINE_UNIT_PRICE_AMOUNT,INVOICE_LINE_TOTAL_VAT_AMOUNT,INVOICE_LINE_TOTAL_AMOUNT,INVOICE_LINE_TOTAL_DISCOUNT_AMOUNT,INVOICE_TK,INVOICE_DELETED,INVOICE_DATE_TK,INVOICE_DUE_DATE_TK
38AE2E1C-D104-6B65-63CA-B7013B745DD7,10.0,15,21,14.0,-0.14,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,466,2.18,4.36,4.22,7.38,42.2,1.4,239,0,-414,-384
C46D56B7-CE58-9C16-7016-10C72FDA4872,80.0,13,46,5.0,-0.05,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,1395,2.06,4.12,4.07,56.98,325.6,4.0,255,0,-261,-231
23BAF0E2-60F7-126C-FA11-172F72F3865B,13.0,20,45,7.0,-0.07,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1536,1.72,3.44,3.37,2.19,43.81,0.91,126,0,-635,-605
B85DA7B5-0F4B-1DBA-9321-722704CCCDC8,81.0,1,89,17.0,-0.17,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1020,2.06,4.13,3.96,16.04,320.76,13.77,4,0,-323,-293
732D5E70-AA68-A461-46FE-59E2D2A6BB5B,8.0,20,88,6.0,-0.06,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,479,1.26,2.53,2.47,3.46,19.76,0.48,166,0,-478,-448
6EF98C38-B8B2-37C6-B32D-EF89FFCDF14C,57.0,14,91,9.0,-0.09,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,653,2.12,4.25,4.16,17.78,237.12,5.13,34,0,-333,-303
A5B1B332-663A-5B8B-4C2B-300F1BD5F1EB,40.0,11,3,16.0,-0.16,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,440,1.24,2.48,2.32,16.24,92.8,6.4,134,1,-603,-573
8CA7058C-D902-525A-3D30-2752EED73FC0,83.0,8,27,12.0,-0.12,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,843,1.82,3.64,3.52,14.61,292.16,9.96,154,0,-240,-210
B60DFB99-D873-874A-5A0A-6E7AA56EE958,73.0,5,33,20.0,-0.2,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,607,0.54,1.09,0.89,4.87,64.97,14.6,190,0,-471,-441
1BAA6797-8E49-4F2F-7712-1B53CFCADA00,51.0,5,69,9.0,-0.09,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,212,1.58,3.17,3.08,31.42,157.08,4.59,8,0,-663,-633
09C58086-6BDB-77D7-BEAE-F2C021AC0F7B,15.0,16,61,0.0,0.0,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1361,0.96,1.93,1.93,1.45,28.95,0.0,100,0,-713,-683
2D8215CF-7115-6D7D-0989-48F70B224B11,87.0,3,83,0.0,0.0,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,1170,1.07,2.14,2.14,32.58,186.18,0.0,72,0,-114,-84
A545E05F-8AC8-2D51-B3B7-44381B864F7E,45.0,2,24,9.0,-0.09,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,789,1.62,3.24,3.15,24.81,141.75,4.05,298,0,-252,-222
82422A14-3628-D746-7965-29C23E6E6E6F,32.0,19,52,16.0,-0.16,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,91,1.7,3.4,3.24,0.0,103.68,5.12,218,0,-303,-273
76E13BB0-9470-2D2D-3E43-04D3710A431C,4.0,20,99,12.0,-0.12,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,637,1.31,2.62,2.5,2.0,10.0,0.48,67,0,-47,-17
034A832F-5EA2-3505-EFFF-28FC2954262F,81.0,10,26,14.0,-0.14,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,663,0.96,1.93,1.79,10.87,144.99,11.34,186,1,-295,-265
661D7053-F2C6-5A0F-F6B1-BAB7425BA730,1.0,15,26,4.0,-0.04,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,515,1.02,2.04,2.0,0.4,2.0,0.04,255,0,-261,-231
AB76496A-E1C2-B5C6-44D1-4EDA82D77B1D,25.0,15,25,15.0,-0.15,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,644,1.68,3.36,3.21,4.01,80.25,3.75,12,0,-127,-97
BABC3397-381D-F90F-1799-ED318F501D59,35.0,5,99,7.0,-0.07,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1288,2.33,4.66,4.59,12.05,160.65,2.45,48,0,-486,-456
9C565B45-00CC-B0B7-11E2-790D2605B052,100.0,8,1,10.0,-0.1,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,206,1.96,3.91,3.81,76.2,381.0,10.0,259,0,-681,-651
7D9259A6-F63A-51AD-F0E7-4A09A9535671,5.0,6,86,2.0,-0.02,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,6,2.02,4.05,4.03,1.01,20.15,0.1,175,0,-198,-168
5A19CB38-CCC1-3BB6-3684-2267E0A265FF,61.0,5,50,13.0,-0.13,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,1009,1.18,2.35,2.22,27.08,135.42,7.93,219,1,-520,-490
760A06DA-992B-03F1-7E4C-89C74D2DA3D8,45.0,8,72,12.0,-0.12,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,1164,1.68,3.35,3.23,29.07,145.35,5.4,86,0,-377,-347
9539A49E-1120-DE74-28F7-9F880FC3A51A,20.0,17,47,18.0,-0.18,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,554,2.38,4.76,4.58,6.87,91.6,3.6,49,1,-598,-568
C3492DB5-4766-56F0-6BB8-9EB8B3180CCA,13.0,6,71,9.0,-0.09,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1143,1.73,3.46,3.37,0.0,43.81,1.17,155,0,-281,-251
836AE6DE-FC95-FD9D-917C-67CAF29DFBCC,65.0,3,77,6.0,-0.06,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,390,2.48,4.96,4.9,55.74,318.5,3.9,185,1,-627,-597
87C75698-9549-65AE-AE27-2FBAA6A6E5FF,5.0,11,57,20.0,-0.2,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,815,1.78,3.57,3.37,0.0,16.85,1.0,206,0,-165,-135
6CFF8726-8E0E-6A77-8347-7E841EDA68DD,35.0,12,24,18.0,-0.18,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,202,1.1,2.19,2.01,14.07,70.35,6.3,240,0,-416,-386
5A32388C-FD27-C4AD-9E8C-43B91FBF06B7,72.0,12,16,7.0,-0.07,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,901,0.76,1.53,1.46,18.4,105.12,5.04,35,0,-288,-258
C18588BB-2529-9F53-FBA0-21597E601868,22.0,4,12,11.0,-0.11,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,1183,1.92,3.84,3.73,14.36,82.06,2.42,47,1,-514,-484
8BE366A4-71FE-4F7C-E763-C7CF6491A50F,98.0,10,100,18.0,-0.18,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,16,0.87,1.74,1.56,30.58,152.88,17.64,250,0,-181,-151
AEA0A677-5C53-90CB-C6CE-BAF5F2315972,44.0,6,94,7.0,-0.07,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,403,2.28,4.56,4.49,34.57,197.56,3.08,111,0,-694,-664
24AB7071-C395-A27C-2DE2-6561CAD14246,21.0,3,25,2.0,-0.02,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,526,1.92,3.85,3.83,16.09,80.43,0.42,255,0,-261,-231
015799CE-1C41-4644-296F-98E736910B8F,31.0,9,57,9.0,-0.09,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,443,1.76,3.53,3.44,5.33,106.64,2.79,206,0,-165,-135
5D86F97D-A738-570F-58B2-FDB1611E5881,9.0,16,95,3.0,-0.03,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1539,1.78,3.57,3.54,1.59,31.86,0.27,282,0,-579,-549
724BA5E4-5FE4-E271-B2FD-514BFF77800D,42.0,10,19,5.0,-0.05,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1037,2.35,4.7,4.65,0.0,195.3,2.1,53,0,-200,-170
99702CDF-D012-FA1F-0432-5CDDAD30D41F,55.0,4,31,4.0,-0.04,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,253,2.3,4.6,4.56,43.89,250.8,2.2,180,0,-531,-501
1300F7E3-584F-0CB3-3799-76432676DDAE,63.0,2,84,5.0,-0.05,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,778,1.98,3.97,3.92,49.39,246.96,3.15,39,1,-534,-504
66F72948-EC92-9ADE-5349-1CA02E679098,36.0,20,9,14.0,-0.14,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,200,2.42,4.84,4.7,29.61,169.2,5.04,63,0,-418,-388
98B72F60-AF34-57A2-25A6-82E9DE225F3F,44.0,6,17,2.0,-0.02,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1115,2.24,4.48,4.46,0.0,196.24,0.88,2,1,-90,-60
846C8D6F-3147-D789-1864-B4744679A8CD,61.0,11,65,4.0,-0.04,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,1495,0.88,1.75,1.71,20.86,104.31,2.44,243,0,-159,-129
F933B3F2-DC71-86C2-CAE6-884D403F3587,45.0,8,7,19.0,-0.19,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,536,1.5,2.99,2.8,0.0,126.0,8.55,212,1,-519,-489
0510B26F-3634-43EE-6577-D0270C6C3EAC,30.0,5,68,19.0,-0.19,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1538,1.54,3.08,2.89,4.34,86.7,5.7,120,0,-653,-623
89FA38A7-D24F-1FF3-FE76-00D7A8069F93,77.0,17,52,15.0,-0.15,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,349,2.43,4.86,4.71,0.0,362.67,11.55,276,0,-609,-579
E86FEC15-F0F9-15CB-AB2E-FA348CC830D2,69.0,19,91,19.0,-0.19,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1345,1.22,2.44,2.25,7.76,155.25,13.11,201,0,-601,-571
8B50C727-D99B-4FB1-8611-86E12E3F7843,100.0,16,55,11.0,-0.11,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,183,2.44,4.89,4.78,95.6,478.0,11.0,131,0,-470,-440
8F853147-B7AB-6403-C7B2-7C4C71EF36A4,92.0,15,27,17.0,-0.17,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,560,1.84,3.67,3.5,64.4,322.0,15.64,181,0,-135,-105
CF438178-9364-80B2-4673-521220061A26,84.0,7,54,5.0,-0.05,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,294,1.82,3.63,3.58,0.0,300.72,4.2,275,0,-640,-610
81DE458A-8ACC-81D9-4CDA-BF04B673F4FF,77.0,11,62,0.0,0.0,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,989,1.66,3.31,3.31,50.97,254.87,0.0,283,0,-109,-79
42DCAD23-DAAB-4654-A652-FC1FB8475F9F,27.0,20,32,6.0,-0.06,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,562,0.64,1.29,1.23,1.66,33.21,1.62,116,0,-86,-56
92651892-FF15-A566-63DD-6F64E9B76636,28.0,1,3,8.0,-0.08,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,380,1.42,2.85,2.77,3.88,77.56,2.24,5,0,-543,-513
0B34DD20-CADC-58DD-595E-85420DE5C0CF,74.0,12,87,19.0,-0.19,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,411,1.28,2.56,2.37,13.15,175.38,14.06,19,0,-472,-442
894CB529-441D-6F18-E5D8-A626A3E899E3,19.0,16,93,0.0,0.0,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,1376,1.08,2.15,2.15,8.17,40.85,0.0,167,0,-20,9
AE69842C-7C10-FDEC-2325-2C9A68126B90,28.0,15,81,6.0,-0.06,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1249,1.94,3.88,3.82,8.02,106.96,1.68,35,0,-288,-258
CF2734CE-C419-33EC-95DC-8563A5533C1C,83.0,5,60,14.0,-0.14,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,700,1.42,2.83,2.69,0.0,223.27,11.62,30,1,-93,-63
BE74ED86-337B-5CD2-4957-B8340473936C,16.0,8,87,19.0,-0.19,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1330,1.2,2.39,2.2,1.76,35.2,3.04,122,0,-417,-387
88DB99C9-0142-37DE-88D1-D1250E8853AB,81.0,20,52,8.0,-0.08,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1303,1.36,2.73,2.65,16.1,214.65,6.48,60,0,-396,-366
DA35174A-AFD5-13B5-AF53-017B92F81603,26.0,19,77,1.0,-0.01,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,50,2.2,4.4,4.39,8.56,114.14,0.26,139,0,-170,-140
1E470738-B306-E659-0152-4978786D90F3,22.0,19,14,20.0,-0.2,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,511,0.98,1.96,1.76,7.74,38.72,4.4,143,0,-511,-481
C795B290-1D78-3E56-887F-9FC53158D71B,77.0,16,86,2.0,-0.02,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,910,0.61,1.22,1.2,4.62,92.4,1.54,268,0,-283,-253
046C53DB-C172-C558-2CE7-D51B419FBF5C,91.0,20,55,16.0,-0.16,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,928,1.79,3.58,3.42,0.0,311.22,14.56,93,0,-514,-484
4142462E-2519-A00B-453D-B341A2B0127D,12.0,1,55,4.0,-0.04,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,1162,1.31,2.62,2.58,6.19,30.96,0.48,147,0,-487,-457
690146A6-999F-498E-A1AC-8CBE0CD5025D,9.0,11,9,18.0,-0.18,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1526,0.96,1.92,1.74,0.78,15.66,1.62,295,1,-84,-54
A1FDC337-E50F-D454-FB36-8AC432DF426F,64.0,11,93,8.0,-0.08,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,1258,1.08,2.16,2.08,26.62,133.12,5.12,180,0,-531,-501
47145C8A-C7B5-C79E-CD1B-5627516C6E15,20.0,19,14,14.0,-0.14,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,553,1.72,3.44,3.3,0.0,66.0,2.8,149,0,-427,-397
E501EE27-17E7-76A9-97B0-2E109B7761A0,45.0,2,88,12.0,-0.12,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,469,0.68,1.35,1.23,11.07,55.35,5.4,45,0,-318,-288
05F6C47F-62FF-9E40-B227-11FCD6F44387,2.0,9,88,2.0,-0.02,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,990,1.02,2.04,2.02,0.0,4.04,0.04,56,0,-81,-51
0C6EC4F9-77D4-2535-6F0E-603EE317DF3F,89.0,7,23,18.0,-0.18,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,525,0.94,1.89,1.71,0.0,152.19,16.02,241,0,-204,-174
59A9987A-277C-15BF-CC7D-B4E6FFB26975,13.0,5,82,2.0,-0.02,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,426,0.91,1.82,1.8,1.76,23.4,0.26,212,1,-519,-489
087B450C-3B11-FE09-95BD-E05A26AD9C37,8.0,2,94,5.0,-0.05,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,344,2.02,4.05,4.0,1.6,32.0,0.4,99,0,-751,-721
402039AF-0B0E-FFEC-45D1-F6A129EC5741,34.0,7,50,7.0,-0.07,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,1309,2.19,4.38,4.31,25.64,146.54,2.38,152,0,-58,-28
55A406C2-428B-4048-046C-7DD7BBBB799C,82.0,19,68,13.0,-0.13,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,230,0.74,1.47,1.34,19.23,109.88,10.66,77,0,-204,-174
FAF224B1-F243-8A49-E5EA-CC8F65E7425F,50.0,12,68,5.0,-0.05,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,264,0.76,1.52,1.47,14.7,73.5,2.5,176,0,-356,-326
E31DB27B-37BA-0E63-FFE7-D015E3A26AF1,69.0,1,73,8.0,-0.08,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,640,1.17,2.34,2.26,7.8,155.94,5.52,108,0,-676,-646
80FA62E7-B8F4-09A3-794F-82D47F7118F3,5.0,11,52,2.0,-0.02,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,411,1.58,3.17,3.15,3.15,15.75,0.1,63,0,-418,-388
43094623-FFF2-493E-7946-16C0E25AF3D3,29.0,10,95,5.0,-0.05,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,1124,1.72,3.44,3.39,19.66,98.31,1.45,20,0,-415,-385
4BAFC75D-4FE7-8AFB-28F8-5E8312CC6288,22.0,5,61,7.0,-0.07,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,288,2.42,4.84,4.77,7.87,104.94,1.54,134,1,-603,-573
AC0FF340-E332-7966-AF97-FF9234A00254,91.0,15,11,12.0,-0.12,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1195,2.1,4.2,4.08,0.0,371.28,10.92,216,0,-426,-396
C99540E3-7CF7-FEA2-A398-154273FE4EFD,8.0,11,52,15.0,-0.15,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1534,0.58,1.17,1.02,0.0,8.16,1.2,46,0,-186,-156
A1CB6422-1C42-E1F0-0ABB-A9588E13422B,64.0,5,70,19.0,-0.19,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,214,1.88,3.76,3.57,11.42,228.48,12.16,72,0,-114,-84
DBCAC001-3E5A-072B-99F1-FF8BDFA2BBF7,19.0,1,100,14.0,-0.14,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,152,0.8,1.59,1.45,0.0,27.55,2.66,283,0,-109,-79
F2EA066F-630C-31B3-5456-3D496DEB6F29,69.0,17,94,2.0,-0.02,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1430,2.46,4.92,4.9,25.36,338.1,1.38,272,0,-695,-665
502B029C-5192-F598-1ACF-C287BDD35DE8,32.0,11,85,10.0,-0.1,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,1187,0.84,1.69,1.59,10.18,50.88,3.2,76,0,-202,-172
D17A7B50-F074-CE70-47F1-2D73E038D191,73.0,5,12,3.0,-0.03,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,763,2.36,4.72,4.69,59.91,342.37,2.19,26,0,-610,-580
5C649258-5DB8-0FFB-1D53-7D0B78174D3F,13.0,13,70,20.0,-0.2,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,1441,1.32,2.63,2.43,6.32,31.59,2.6,25,0,-403,-373
97828AE6-019D-F09C-B28B-9AABE1B0B297,34.0,18,95,8.0,-0.08,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,954,0.68,1.37,1.29,3.29,43.86,2.72,232,0,-585,-555
B3E35787-FF2C-8240-E92C-00859A1745B8,57.0,4,2,17.0,-0.17,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1387,0.85,1.7,1.53,0.0,87.21,9.69,50,0,-600,-570
25AD5ECF-02C7-86A6-675F-4A344B3735F6,35.0,5,43,10.0,-0.1,Amt                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,180,1.98,3.96,3.86,27.02,135.1,3.5,276,0,-609,-579
F1CACF62-7890-0D09-D045-706EACA5A0F0,35.0,6,54,20.0,-0.2,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1529,1.56,3.11,2.91,7.64,101.85,7.0,73,0,-495,-465
C26A7472-B7BF-D58C-19EA-0A6585C6C751,38.0,6,93,5.0,-0.05,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,173,0.62,1.25,1.2,7.98,45.6,1.9,128,0,-108,-78
0F297454-AF30-6B73-184E-4DC52693419C,9.0,11,17,8.0,-0.08,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,1376,1.68,3.35,3.27,5.15,29.43,0.72,134,1,-603,-573
DC980376-7977-6B80-A7F4-38EE879A3466,90.0,15,77,12.0,-0.12,Amt                                                                                                                                                                                                                                                            ,0.075                                                                                               ,382,2.22,4.44,4.32,29.16,388.8,10.8,239,0,-414,-384
48DF4676-0E60-2337-1880-1424AB9C7C17,91.0,1,62,2.0,-0.02,Amt                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,865,1.6,3.21,3.19,0.0,290.29,1.82,262,0,-686,-656
DE159914-D7A0-084C-9961-9E9373D3D17A,80.0,11,60,8.0,-0.08,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,292,1.94,3.88,3.8,15.2,304.0,6.4,35,0,-288,-258
6EC3AFBB-D967-7C6E-0D71-E23617E404C7,14.0,15,19,5.0,-0.05,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,600,0.59,1.18,1.13,0.79,15.82,0.7,169,0,-494,-464
FC5AD627-3846-4424-1B77-4416A7F9A4EE,85.0,13,44,14.0,-0.14,Amt                                                                                                                                                                                                                                                            ,0.175                                                                                               ,1171,1.02,2.05,1.91,28.41,162.35,11.9,110,0,-653,-623
A4E786C2-14AA-E116-E1AB-08E3A3536BE4,58.0,16,88,12.0,-0.12,Amt                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1302,1.7,3.41,3.29,9.54,190.82,6.96,232,0,-585,-555
