INVOICE_LINE_ID,INVOICE_LINE_QUANTITY,ASSIGNED_USER_TK,BILLING_ACCOUNT_TK,INVOICE_LINE_DISCOUNT_VALUE,INVOICE_LINE_DISCOUNT_TYPE,PRODUCT_TK,INVOICE_LINE_LIST_PRICE_AMOUNT,INVOICE_TK,INVOICE_LINE_VAT_VALUE
BB16846F-FB7E-43DA-BE78-9018BE0E6C4F,75,11,9,0,Pct,1490,3.78,132,0
00C5173C-0478-695E-8F2E-B9AE938ABE93,77,1,79,6,Amt,664,3.97,181,0.05
1589E646-F341-2BEC-4D37-FF5915CE7E51,45,2,71,9,Amt,987,3.30,9,0.075
B6711894-71FB-6DAB-47A5-9089A8DB37A5,73,6,37,7,Pct,410,3.13,9,0.175
14BA1696-4226-A997-B670-80A051234B40,77,2,93,6,Pct,914,4.82,229,0.175
B841D0EE-E795-B4E0-1153-2A8D12E67A16,66,10,6,4,Pct,669,4.13,219,0.05
A205BF34-2476-15CF-B622-37B0B1E9FF09,13,16,48,7,Pct,556,3.78,287,0.075
C734B83B-48A7-CB9F-2648-F49C045A8995,21,19,45,15,Amt,1033,1.95,263,0.2
5ADB4065-B2D2-33F3-8A85-31686F41B9A0,56,19,54,4,Amt,1264,3.61,290,0.05
5119792E-F51B-071E-4C77-96BB4C9060EF,9,9,75,18,Amt,148,1.21,163,0.075
1A93C0D8-FB10-B9C4-1DC2-D21F5744674E,28,9,85,19,Amt,468,2.29,90,0.175
B19705AE-9C65-E8F0-8D66-3614E4F041D7,6,10,51,2,Amt,1119,1.96,211,0.2
4EA68A4B-E597-1567-2D71-6BE814B65035,91,14,65,4,Pct,661,3.03,111,0.05
1D61BB17-819E-7204-7105-61B0C1D5B591,82,18,77,6,Pct,833,1.57,269,0.2
3C648922-3710-EB13-A9AF-BD4BACB096A3,30,18,41,6,Amt,897,3.74,27,0
776E9A50-A995-5DAB-F616-6E55244B1B7A,16,11,14,0,Pct,92,3.26,84,0.05
C17ACBC9-2168-55F4-5171-AC6206FDB387,89,14,44,16,Amt,1012,3.16,176,0.2
E7938F20-0459-E59A-4F98-1823B871BBC5,57,5,42,20,Amt,1332,2.05,225,0.05
E63EC15C-5010-D0D7-8AB4-64C6BBC13AC6,48,5,8,3,Pct,1414,1.61,203,0.175
3340BF20-C5C1-EAFD-E035-DB6DDB3B6C5B,59,9,81,17,Amt,856,1.80,187,0.05
5C0F1939-DB69-E7AD-7374-8558D3766EC7,75,14,69,20,Amt,1525,4.29,21,0.05
9A132EE2-71BC-0CB5-3612-B9DF18C04D99,77,16,47,12,Amt,1031,2.15,66,0.075
E21FD86A-0C02-B1BB-1A27-049CD628A1C6,30,7,97,11,Pct,782,1.27,134,0.2
AA163DBF-6ECC-4A53-B248-784AB7E7E378,67,15,32,10,Pct,475,1.86,150,0
7DB9BE92-C60A-D946-7B27-8AFA2300D1EA,57,11,85,6,Pct,389,4.66,98,0.2
EDD61880-0561-E16C-0463-6BBA115F935C,46,15,16,14,Amt,256,4.85,25,0.05
E4E3D1DB-17F4-25E3-C090-27F498BA1D32,37,1,49,5,Amt,380,3.95,263,0.05
A57B4D68-01E5-0313-50F3-4AF5D20573CF,4,11,2,10,Amt,172,1.30,23,0.05
700B5635-416D-B08E-9E84-E0924DDB656B,85,2,51,2,Pct,116,3.80,146,0
B0CB7398-B87F-48BF-FAF4-29044250145E,41,15,89,19,Pct,470,3.48,185,0.175
3B5C0BFF-AAD0-1169-6EB7-A96CDC394AAC,36,5,84,2,Pct,16,2.11,143,0.2
E4F42ACF-2D60-8B44-126A-56D5F2AB4D71,18,13,93,17,Amt,748,2.02,51,0.05
350DAEFD-F9B7-9B12-F8B5-1F5F1892BA32,46,19,36,10,Pct,1158,1.57,92,0.2
33CAB8C7-1128-CD7A-8722-D715FD06A322,99,1,11,4,Amt,1033,3.30,43,0
72C3DB7F-DAF8-3BAD-EC14-D251158EBD91,56,19,91,20,Amt,189,4.26,156,0
EDB4EE3B-034B-DEE4-25D8-F47D721781E2,17,1,79,7,Amt,697,1.77,46,0.05
96C27FC9-8BAB-A82C-2ECC-83A8033B3F60,2,7,22,18,Pct,522,1.15,26,0.175
1BC149F5-1491-70A4-B879-1142407FA617,36,7,2,17,Pct,471,4.10,67,0
F5BA2A43-EF97-9D09-EBF8-EA6CDF8AB11E,51,16,35,6,Amt,383,3.83,36,0.05
702D5AC8-CB43-CD9F-58A2-A03A51B347E0,61,2,20,15,Pct,336,2.75,194,0.2
398A84C6-CEA4-F949-161A-F724331870AE,92,4,31,13,Pct,1309,4.00,69,0.05
1DD52A12-FF46-FFD0-515E-64AC773DE4A2,7,19,45,9,Pct,948,4.63,242,0.05
AF069548-0982-FA03-34CF-D4C0284754DB,29,18,62,0,Amt,1290,4.59,8,0
9B26B7C6-D4A3-7ADC-AA74-08A1293FFAAA,47,14,15,20,Amt,704,2.88,175,0.2
CEC7AC68-8445-BD79-0A21-CE4F2D30570C,45,13,3,2,Pct,550,4.86,164,0
63EB2574-1079-55D2-28F5-0CB26CEE1031,18,13,57,17,Pct,140,1.86,177,0.075
F3DDE66F-A813-609A-33D5-06C0E4C83735,57,11,91,15,Amt,470,3.90,127,0.05
7A89A033-0936-3E6F-E32C-987C52D0678A,75,14,88,20,Pct,553,2.79,181,0.075
4847A032-B193-25CE-A7F1-2C7B12A4A3A2,35,17,47,6,Pct,1001,4.06,294,0.05
C7E46F90-7BD6-32B2-3C57-76A3D49173C6,78,9,79,20,Pct,1196,2.17,119,0.05
F1A5ACF3-F15D-1BAA-91C0-6C1D9DF45EA8,68,4,92,8,Pct,91,3.09,210,0.05
8CE9B094-0B6E-3D9C-082E-DEA9F3342446,28,14,67,6,Pct,243,2.62,263,0.2
387CA867-45A5-82AE-4C2F-E678453E8990,71,14,99,12,Pct,1391,3.48,276,0.175
4D29829B-C263-73F5-4AF3-ED0E0646EEFF,19,3,55,2,Pct,831,4.33,20,0.075
8E8FC845-ADC0-9510-4A38-B7FA37E6D180,31,9,11,13,Amt,1212,3.97,7,0
56208AA4-177B-9C40-A7F6-B5581B02630F,20,10,75,17,Amt,35,3.85,184,0.05
17F2A14B-9168-C314-0312-E488697B9BF1,50,2,18,12,Amt,1058,1.26,9,0.075
CB535D4B-82A5-0FB6-7265-509449FB859B,40,1,52,16,Amt,977,2.89,281,0.05
BBAF45AD-C9AA-A2EE-D8A9-538995D28DA7,66,19,91,4,Amt,42,3.50,140,0.2
72AD4F7A-594A-183A-0995-BDB6F005AE35,15,17,94,4,Pct,355,0.99,194,0.175
2D2B8D98-7526-30EC-0DF9-2C572F0A1CEA,98,7,58,4,Amt,252,3.19,189,0.05
5610CCF9-441E-8C09-2DE9-625AB01D718E,59,7,1,9,Pct,1448,3.83,251,0
77CA8EA3-05F3-DDC8-17FC-C3F3CE000E35,98,14,1,10,Pct,1314,1.58,111,0.2
60BA9FC2-10AF-4AFB-6CA1-B55A3DBA7D1B,58,19,95,16,Pct,1173,4.53,5,0.175
3CF91BFC-D89B-A059-E460-BF9DD221E526,81,6,63,8,Pct,1404,2.61,300,0
0EBD23B4-4F73-51BE-2CCC-4C75DA41FC55,71,6,68,16,Amt,220,3.77,173,0.05
F7E4E9C4-B393-83F2-E06F-628DBCF4C299,10,10,88,16,Pct,718,3.84,36,0.05
91AF8C73-53F1-655A-95EB-5E2DE0B6C627,70,17,94,0,Pct,1079,2.70,7,0.175
FA17C65C-65CE-907D-0B2E-FF8B41DEE92D,85,16,25,7,Pct,1196,2.36,136,0.2
5DD9A55E-814D-17C4-4B6B-3FB45BC26217,68,17,94,20,Amt,1386,1.33,25,0.05
E81BD9C1-8D53-8D5D-4F81-3406E572DA90,80,11,56,8,Pct,49,2.28,259,0.05
A29DF14A-1434-725A-9007-2B0A6397EB1D,36,5,38,20,Pct,112,1.39,264,0.05
6AB77404-4CC3-2136-0F98-DAD623AB283A,58,3,100,9,Amt,1528,3.74,214,0.175
26F16503-AC79-0CCF-725D-68D17F6A1A1A,6,18,79,19,Pct,1012,2.35,116,0.05
FE842388-5CC3-C007-C940-771FB067E4E2,37,6,2,0,Pct,546,2.95,19,0.175
A4B80B92-FF62-1C44-0A50-55C9F232F40E,51,5,88,14,Pct,449,3.62,9,0
D495DB3B-30C7-9403-324D-8B8DD401294A,70,5,98,10,Pct,647,4.82,14,0.175
356147F8-21BE-0112-1366-EFB214CD7282,36,20,83,2,Pct,1435,4.83,136,0.2
AC6E1C8D-4188-F0AD-00EB-A74219515A02,28,18,1,4,Amt,410,1.62,174,0.175
3A5AFEDA-F8EA-4E6A-DBE0-FFD405EDB21A,73,13,93,5,Amt,1506,2.93,271,0.2
66878B22-7E83-434F-3B03-119432FB9D99,34,4,65,19,Amt,999,3.04,100,0
E1109747-B31B-8908-DA8D-90725D10BB18,43,13,81,14,Pct,216,1.39,200,0.175
70524842-B0BF-2CE7-928C-754FA339F090,72,6,9,5,Amt,1442,4.65,62,0.2
FDAB8BCC-E244-DAAD-251A-2D09D00CF2A2,90,4,79,9,Amt,488,1.23,196,0.175
35C49FF1-2245-D104-8262-723442DEFA2A,58,18,72,18,Amt,956,4.63,86,0.175
40583DEF-AF8E-BB01-4F77-7BB20B884F95,41,2,70,15,Amt,112,2.74,278,0
CDD58BAA-FDFB-2170-2AF9-012326ED342C,53,2,74,12,Amt,1289,3.58,76,0.05
02268C2C-3F66-3EC4-A189-A4BB8C52BBF7,93,14,52,8,Amt,1164,1.71,99,0.05
F28635B5-08DF-79E3-590A-DCC079AA6C7D,98,10,48,9,Pct,90,4.28,92,0.075
C41EBAC3-1F47-8992-6FB7-D4075FF062DA,77,14,27,11,Amt,705,2.26,67,0.05
5734D92D-17F4-57D7-257C-9B182BFA3CE2,29,5,23,12,Pct,1033,2.58,275,0.075
0FCEDD0E-4A85-FE92-72E0-948A7CBA5152,10,10,15,15,Pct,902,4.03,279,0.2
0EE30570-FEC5-6F9E-E999-DC031E495EB1,38,13,47,19,Pct,1440,1.39,12,0.175
80E0C447-ECE8-F585-1361-D7600717B8B8,39,7,97,19,Pct,1533,3.14,157,0.2
49766681-06D3-E331-0893-5387A87B4502,44,14,6,11,Amt,1066,2.81,242,0.2
58C35014-E181-94A3-6E99-434340F6A9B6,33,10,37,12,Pct,409,2.23,133,0.175
AB447C8A-EA7F-D4BD-8E2B-9ADD8A6ABD6C,21,16,81,4,Pct,1134,4.33,63,0
FFF6A9F6-AA81-AF8D-1235-1D86CC2E506E,28,17,18,9,Pct,468,1.53,103,0.2
5E81EC15-7C42-4539-D70C-21F4610665D9,95,15,71,10,Pct,803,1.52,135,0
F7D2B1A9-6A10-1F1A-C89B-F0A55743F281,89,13,31,6,Amt,916,2.54,3,0.075
E67822C9-03B1-12EF-FD6D-71A0847DCA3D,42,12,37,0,Amt,833,1.35,243,0.175
58A33638-0998-FAC2-1BDD-1CEBD9D9BC57,68,12,5,15,Amt,1082,4.51,215,0.175
59E6FE09-EC0A-EE85-A2BF-7C75F88198FC,29,13,35,14,Amt,224,2.45,176,0.05
941A98A6-37F9-BA6C-72F4-FFE2F0A8228E,38,7,12,11,Pct,1061,2.39,164,0.05
F0C0C012-6F93-1F76-90CB-F4F9EAB6A441,42,13,45,17,Pct,206,4.52,185,0.075
9061C4C3-03DD-8148-6FF9-C871C1527207,26,2,3,17,Pct,56,1.48,294,0
AE96D962-8025-9BA3-3C17-416D8AB930F5,80,2,4,15,Amt,203,3.05,11,0.2
0B64E63A-B4E4-DF9B-791C-E512CAFAB3A0,1,9,76,11,Pct,663,3.60,51,0.2
7B3CD48C-7747-74D6-6504-C48A0AF8BC15,29,4,90,10,Amt,1192,1.68,12,0.075
1552E3A0-190C-53FC-170A-6C7F61CC1623,13,11,64,14,Pct,1206,3.30,257,0.2
5DE881D6-2429-B943-5639-E2EEDC4A64CF,69,9,42,2,Amt,757,1.92,166,0
1D79454F-ADB4-29CE-382C-BAB8B94192F1,83,3,94,0,Pct,952,3.87,206,0.075
7EDB77B8-3B1B-1746-1646-53B06C726A9E,87,14,7,16,Amt,1395,1.08,250,0.2
878F9EF9-2ACC-75EC-FF90-25C6ECCDEF44,95,3,11,18,Amt,318,2.44,295,0.075
E0DB6A49-6E9D-1CDC-00E7-E425C03794D4,97,14,75,16,Pct,1347,1.48,215,0.05
0A576C3F-746E-AB5F-C26A-04AA9447F8CD,89,10,3,19,Amt,768,4.61,133,0
40C94404-4FB7-465F-0BD3-CBE0C8FC992B,80,3,93,9,Amt,459,2.16,294,0.075
DFD8B057-907D-D307-E9C6-571CF35E574B,78,12,81,14,Amt,1295,4.89,198,0.075
527D2BD1-C9CC-E1B2-88F8-247A7C02737C,88,4,15,8,Pct,1447,3.67,183,0.2
DC821A62-684D-A735-C66E-8E555E0E177D,31,15,36,2,Amt,464,1.46,18,0.075
117F80FB-9A4C-9A50-3873-D1678FDCB232,47,16,44,2,Pct,417,1.60,231,0
32DE6110-2C50-3292-B8E2-4DC7E36934D3,79,2,53,6,Pct,659,3.90,13,0
8B293BC0-D427-B9DD-69ED-F84AC324F420,12,8,2,0,Amt,546,2.15,171,0.2
E4A0B28F-CED8-5E2C-4CC5-2D3A00B549BD,92,18,33,2,Amt,751,2.27,213,0.175
FE025BAE-F008-E4CA-00AE-5D390EC96136,91,3,47,1,Amt,1294,4.59,82,0.05
4486E1A5-899C-6702-CAE7-F7B9E59374A9,38,15,39,3,Pct,199,3.69,273,0.075
34F8B9BC-4BB3-71D6-426C-DCDC7CE30683,6,13,42,6,Pct,482,3.72,120,0
EEA95530-5416-5B84-2EAB-3CF309B15A98,29,2,5,5,Amt,663,4.97,289,0.2
219600A8-98C5-573F-76AB-9246F9303063,87,2,60,20,Pct,1125,2.50,285,0
E9C5E1A4-8F8A-252F-B600-269BEB985585,37,15,59,3,Pct,900,3.97,43,0.075
62EF1DF7-72AB-D18C-3434-7BD1233DE128,63,20,63,18,Amt,86,3.20,81,0.05
3159CC17-51B8-42B1-953F-D98ED32D53BF,20,14,11,15,Pct,1446,3.34,97,0
8D592037-907C-6CE5-83CF-20E8D5443E98,9,18,25,2,Amt,698,3.28,59,0.05
B6A6C372-8609-47B4-2EAB-57CC6308C1E5,26,12,77,19,Amt,641,2.46,255,0
D7B5945A-62AE-6B5B-DC3F-82AB26CF99B3,58,14,63,9,Pct,507,1.28,167,0.175
B02C2231-C4E5-A88E-88EC-3A05058A8ECD,69,13,81,10,Pct,484,4.20,211,0
B659FAE9-4461-9740-0324-C2B0BA2237AD,22,8,21,10,Pct,926,2.99,100,0.075
F112A6B3-62A6-A254-0399-79ABD77F78A2,4,17,35,20,Amt,846,1.79,83,0.175
727E4ED9-082E-8023-FB64-879838CF9200,23,13,93,18,Pct,336,4.00,22,0.175
A2B2794C-4022-5918-ACB9-D534FBC2950F,12,18,60,13,Pct,1148,1.68,110,0.05
BA8FC6C9-3A39-984A-B4B3-173B25AC1724,61,9,16,19,Pct,231,2.82,181,0.075
544028CE-7DAE-D2D2-BAA6-32D95C18C354,30,19,52,10,Pct,588,2.83,184,0.075
016031B6-3B8E-A41E-7E8E-2B7362C163DE,95,5,73,8,Pct,899,2.27,299,0.175
46319C3C-E831-78F6-61C2-309B8D7623A4,28,13,58,6,Pct,1247,1.48,184,0.2
6911DA00-F56B-2FE3-5362-040E56E41559,60,5,50,19,Pct,1447,2.55,266,0.05
C3B0BEA4-8384-8EE6-915C-4C2644BC4B8D,43,6,82,0,Amt,490,1.13,241,0.05
5024C4E0-4C63-D349-DCCA-FF180582956C,43,9,62,6,Pct,56,3.80,180,0.075
26A074EC-46B3-B742-27B0-DC5910AC3399,2,6,31,16,Amt,328,3.63,65,0.05
9840284D-62CE-AEE2-56E9-6CF94D60D86F,72,8,94,14,Amt,1204,4.73,187,0
AE030845-116F-FE61-843F-8C0C0892337E,39,14,36,2,Pct,793,1.84,101,0
55B0653D-A934-8F7D-35D7-EDC43F565457,22,6,74,0,Amt,59,1.41,260,0.175
0BDB11D8-3954-07AF-7852-E88BD6664A6E,8,3,19,12,Pct,1235,4.84,50,0.175
ED011B96-CDB9-1CFE-1958-81323ABBF4FA,7,8,86,3,Amt,1216,2.68,80,0.075
B2FFBB9B-6152-F7B1-1DAD-CD5A39A2A8D8,94,8,91,12,Amt,540,3.60,143,0.05
485B3767-63BC-D62F-F0DE-1B25F1D41DA0,89,10,11,11,Amt,36,1.40,118,0.075
BBAA94C7-C3AB-884F-3DFB-9FD592040A4A,39,9,88,6,Pct,1213,4.33,171,0
34B1A4AC-30BD-8EF4-2F2A-94AF726FECCB,59,20,100,5,Pct,1105,3.31,183,0
2094C784-3C90-58E6-5E7D-0DBB44200B47,77,9,75,8,Amt,462,2.80,140,0.075
014B4FB7-D683-5294-4E6E-FB349709F20B,70,14,93,18,Pct,1163,2.22,150,0.2
5F0F1298-93B1-F63B-D079-0E99F3C1001C,29,1,38,16,Pct,146,2.48,40,0
04212C36-7F8E-1694-9242-6E3C1DE560C1,98,15,24,0,Amt,1329,3.93,116,0.2
44A5ED34-173C-2339-0E5F-867CDE5866A2,26,4,33,17,Amt,1380,2.54,79,0.075
E532A3E8-A52A-6E33-5A9F-08B177484085,14,7,51,20,Amt,732,2.61,215,0.2
6136024B-9DAD-0AA5-22E1-6CC5DAB53328,73,12,21,0,Pct,1098,1.73,73,0.2
5F3A9577-C993-655E-1A97-84EF2AE347C8,100,8,58,2,Pct,128,4.42,100,0
F5D373EB-8BE7-B7D3-3F49-55E9B4C5D1E2,36,16,55,10,Amt,305,3.11,219,0.05
5396E1BF-A44F-FADD-F454-8C7DB2A676AF,21,15,30,3,Pct,1203,2.45,234,0
5B34A5E9-7CC4-A15F-F0A9-FCF390AEE6B8,6,10,87,7,Pct,910,1.67,173,0.05
4F1D018B-969B-EAAC-689E-69F80C7E6C75,88,7,29,14,Amt,938,2.32,117,0.05
57514B2F-1735-986F-8810-8F9E48A7C6AD,60,4,80,0,Pct,513,2.77,182,0
4E420AFE-C1AA-4106-2A8D-9D8924F98558,86,7,73,19,Pct,261,3.18,238,0.2
BEABAC04-0F84-7B64-EBD9-837090BBACF6,18,20,12,16,Pct,1288,3.26,149,0.05
2D193086-5392-2F0B-8EED-1F19C198B652,3,1,26,20,Pct,298,4.91,247,0.075
90023785-8BB9-1D64-7AE0-9425BC6905F1,53,7,68,14,Amt,343,3.06,111,0.075
FC944656-B0A1-AD5E-C145-1025A55B1EC3,46,10,28,11,Pct,1441,3.45,24,0
B68872D6-E0C5-64C5-396C-E8B2173B5C16,51,19,19,8,Pct,1007,1.62,77,0.175
27094C85-713D-8BA6-9A69-4C1E207DB1A9,14,20,11,20,Amt,1075,2.32,224,0.075
B1193770-9239-3E0D-D46E-22ADB8A50CA8,43,14,19,1,Amt,1455,1.02,148,0.075
C40802C7-7DEE-D418-256E-A7F886CC24ED,50,18,20,10,Amt,176,1.98,49,0.175
CE799238-3819-BB9D-398F-39BA2CD33D94,75,12,78,3,Amt,270,1.94,86,0
AC1D9B67-3E76-AA00-1FF0-09F882BA2CB2,47,20,10,5,Pct,530,2.10,158,0.175
61A51E11-A2AC-26B0-80DD-D0DE658C8107,97,1,4,16,Pct,988,4.54,299,0.075
DD475334-5EBF-934C-E77B-83D9EAA3197B,9,12,81,11,Pct,39,4.12,182,0.175
580DE8E2-BB1E-1D23-3298-CF9791C98BB1,3,12,13,19,Amt,1075,2.36,129,0
28CFEE28-39EA-CD13-9820-AD476698B9CC,39,9,1,9,Amt,445,2.97,187,0
A066B1B1-603C-BC11-55FB-153B627FE489,18,6,44,0,Amt,592,3.53,147,0.175
A194AF6A-F22F-7D6D-0C9F-B5A854BC6812,94,8,82,17,Amt,1484,3.15,199,0.175
75CD40C2-65DF-B223-C57A-A56600E31DAA,36,2,94,4,Amt,331,4.06,201,0.2
4B41717E-F83B-0AB5-B3D1-29A86768F40E,48,6,68,16,Amt,753,4.35,201,0.2
A16377C0-B409-8538-14E3-A4AF54B11BFB,44,3,30,4,Pct,1432,4.57,63,0.2
FF0B3B1F-61DE-CF51-60D0-6DB1434F9941,76,4,37,15,Pct,406,1.89,103,0.05
0B5B61F5-E3D3-DB5B-8E3D-FA7F1B4847AA,87,8,37,20,Pct,818,4.61,289,0.2
CBBB5229-4576-E28E-CF54-B0F4EE72A643,47,9,16,20,Amt,1317,1.56,9,0.175
BA51889E-8CE1-1FE9-F37A-0D053EA72954,39,12,23,18,Amt,1153,4.92,110,0.05
C9D68776-FF28-CDDC-6EB4-0F0667611BB7,79,14,30,4,Amt,251,4.79,33,0.2
AE7DB701-A740-4424-E64A-744E3E5E7CA8,27,18,54,4,Pct,133,2.51,242,0.175
B3ADBCB1-422C-E6F2-B5BF-03CC2FC9D9C5,22,16,84,17,Amt,124,4.20,220,0.2
140F515D-9C52-9AD7-6FF5-1966328E077A,51,20,18,12,Amt,737,3.67,40,0.175
E69936DD-74FF-04C3-19BA-D4747C484FEA,10,16,66,12,Amt,1298,4.23,184,0.175
6800AB65-96E7-1A6A-5562-2D2054388912,15,2,55,10,Pct,1391,1.74,77,0
2ACA2259-E746-56A4-F72B-E8CD6D819948,95,20,98,18,Pct,33,3.68,173,0.05
D877AC3D-DC79-5701-B465-D3F6A70328E0,99,18,81,19,Pct,458,4.64,248,0.175
3396C1D8-93CA-EB5D-30AA-7C5CFA46B806,38,19,11,3,Pct,336,3.92,233,0.175
A1A9A316-23F8-1462-7751-5EF3A70FA5FD,40,17,80,6,Amt,185,3.10,216,0.05
29946915-71D9-480C-095A-B91B12D09D64,49,7,72,5,Amt,355,4.50,6,0.05
74F76D8A-B4CF-9BD5-07F6-F9574DD31E7F,80,11,26,17,Pct,500,4.59,191,0.075
77AC1372-90BC-12D0-CB3B-B17AAA2E0C78,4,19,85,18,Pct,423,4.64,270,0.175
17F731CB-79B9-BC4F-A5D3-1C1CCB3C4B4B,33,2,85,10,Pct,777,3.94,28,0
B4191AB4-B3BF-2731-B462-7042A1CD1C0B,22,12,74,17,Pct,554,1.87,285,0.2
F611CFDD-B60A-D0D9-70A2-B4891A75192D,35,14,53,0,Amt,613,2.39,265,0.05
A9C9F997-0C78-033C-3C2F-C7E60BC4CBCE,68,19,50,0,Amt,795,1.99,42,0.05
A25E411E-9915-B98E-12C8-4F17DA0D42ED,89,8,39,14,Amt,1150,2.10,226,0.2
B73DC06A-E690-AECF-F74B-5376359D55F8,25,17,59,4,Pct,128,1.30,201,0.175
772ECCC1-6D73-22EF-6599-7787AD08E9FA,38,17,98,16,Amt,1021,4.95,49,0
C3A3DACD-E1F7-553F-1E0C-D7CDEEC2B7E3,24,6,20,7,Amt,88,4.62,177,0.175
4F9BCFD3-D928-CA87-8B07-BDAF60F7162C,70,18,34,12,Pct,1124,2.19,46,0.05
7D7815D4-44CF-29C3-313F-4943301A7741,75,16,49,20,Amt,497,2.66,100,0.075
95708E17-8129-DC9E-F285-7938C3859B0B,53,17,51,0,Pct,1229,3.25,6,0.05
F997410F-0635-8E3A-8102-B1D38379FD0F,39,14,56,10,Pct,305,1.65,230,0.075
C5715A72-DA31-4385-AA2D-B1EA82BC0F87,75,4,15,6,Amt,135,1.30,165,0.05
F63F7326-ADA3-9F4E-2B75-FDD4592A23AB,85,17,83,14,Pct,1399,4.53,254,0.05
06339554-0815-636A-D768-321B18FC5A43,67,14,27,6,Amt,452,2.28,146,0.05
A91A3334-C97E-AEFC-2788-B5755B4F404D,86,20,24,13,Amt,59,3.37,130,0.2
F28A4298-2E51-6F44-75BE-B4F3D43D8DDC,95,5,93,18,Amt,1363,1.43,165,0
BF175959-AD3A-0253-7968-EE94B2842C1E,36,14,49,6,Amt,449,4.48,203,0
D71927A6-5260-08E3-DD92-1C1A0CC4B8A5,7,12,42,3,Pct,852,1.41,139,0.075
876BCDF4-C482-57E7-A3D3-3C544DB91E0A,6,4,77,20,Amt,1066,3.43,151,0.2
597E7C59-8511-5B6C-C140-6014CDF073DE,44,5,100,20,Amt,1401,3.08,224,0.05
1D35C7C9-EC0D-7498-4BE1-FF93B5DD66F4,50,14,72,7,Amt,1389,3.79,189,0.05
B5EE7BEB-5491-DE65-10C0-331105B5E738,36,17,81,15,Amt,1015,1.48,89,0.2
3FD63DE0-2027-2FBC-3BDD-BBA720230FFD,44,16,10,5,Pct,873,4.08,282,0.175
513380C6-3308-F749-01AF-9BE863D9C313,49,20,74,11,Amt,161,2.94,240,0.075
75A9BF53-5A2E-613A-1335-3081ADE83590,69,7,96,6,Amt,200,2.50,228,0.2
38C97125-0288-9690-4EB7-70FA69A041B7,86,14,82,12,Pct,723,4.35,108,0.075
4FFE5A46-7C52-3A28-3231-C1648E945762,55,5,47,0,Pct,337,3.89,6,0.2
C1F506FB-7FF7-8DB6-679E-FED6B849C387,24,19,10,3,Amt,314,1.63,256,0.2
FC832F2D-733D-085E-2A86-770DA4ECCF1E,59,18,71,18,Amt,1242,3.67,63,0
E88DB182-F2A0-CAE2-6DBC-B4B09C3C2E3F,73,3,11,6,Pct,760,3.83,41,0.05
85089D1E-0C9B-5DEA-8BE0-90F478F9DBC0,12,13,81,10,Amt,1385,2.25,206,0.175
FF817089-CF47-439D-FFD7-1215A257758B,6,9,6,19,Pct,1077,2.90,196,0
5514A588-924F-C6B9-3E53-12149743107F,55,8,35,15,Amt,1121,4.65,138,0
0FBB4B57-8DCD-58BE-AE65-3025E1A8371F,27,1,78,15,Amt,321,2.20,286,0
F0FC0B0A-57F8-CE7E-87A5-61BE2A6E82AA,98,5,83,15,Amt,176,3.07,278,0
00C49F0D-05EB-0FC4-4223-F0BAE6D4B8EE,38,12,100,2,Amt,213,1.22,65,0.2
930838A3-5D3E-474D-A033-BCFB2D1EE520,93,13,71,9,Pct,1259,2.33,104,0.2
DE7C4926-84FA-D87E-8134-F94735E7470C,77,8,6,7,Pct,110,1.00,109,0.05
A4314EFD-DF64-D66F-6940-C317E7A8CB1E,79,14,62,5,Pct,809,1.62,44,0.05
2177A972-8825-CBDA-6A83-77FEF8637058,31,3,28,7,Amt,836,2.06,146,0.05
A5660F13-2F02-9672-0924-0433A16ADFBA,10,14,65,4,Pct,513,3.42,127,0.2
ECD6C889-5B48-C4C5-406D-70CC5FA4E1FB,23,11,63,4,Amt,1389,1.94,127,0.05
370F394F-A0D8-8643-0BC2-57993AF5E5A2,6,16,75,15,Amt,483,1.12,243,0
3B915954-FD5B-09B6-76A4-B868635EF9AA,96,12,12,6,Amt,151,3.13,202,0.175
B6F24AC4-6B8F-2632-C9E2-4EFDBFC8DBAE,88,9,98,20,Pct,952,3.70,211,0.2
C5D564DE-28DD-9B2D-5BBD-ADAC92185E42,70,12,33,18,Amt,708,4.15,201,0.05
0B6E12E4-16C4-5EB5-54C4-9E127938B47C,39,17,42,16,Amt,891,1.32,101,0.05
23825B5C-218F-8093-661B-F7022A7DD159,39,12,56,9,Amt,903,3.07,119,0.075
B515316D-5068-25A1-9086-134097B1656D,35,12,57,19,Amt,673,3.93,52,0.05
E8DF0D52-FFC8-E7FC-9D73-E88816A811DD,99,10,71,12,Pct,1173,3.56,275,0
54DF5B81-670E-FB65-02F9-F8565858E634,44,11,12,13,Pct,504,2.57,143,0.05
02B7D172-5163-0E88-E9E3-17A03D97B9D3,54,12,82,8,Pct,862,1.42,296,0.2
AEF9480D-4724-62FF-9F5E-B0E5B73C9D32,97,10,62,11,Amt,927,3.68,71,0.075
6267A1AE-EFA3-F157-A335-4A426A293CC0,42,20,53,13,Pct,722,3.50,140,0.05
30A4B0DE-796B-12A9-9538-0BA7EEFCCF80,85,14,84,11,Amt,1368,4.89,241,0.2
F102F4C9-DCA3-8478-456A-7F4899FBA639,90,9,53,14,Pct,649,3.54,9,0.175
6E01C73B-60C6-EDC9-0213-8F201E1438AC,86,4,28,3,Pct,46,2.85,204,0.075
