CASE_ID,ACCOUNT_TK,CASE_TK,ASSIGNED_USER_TK,CASE_DELETED,CASE_CLOSED_TK,CASE_CREATED_TK,CASE_MODIFIED_TK
BE817494-FD6E-A85F-7685-97148A6E77D1,35,8636,7,0,,-10,
3C555AEA-1547-AF11-0203-68A2AD089FDC,80,8637,4,0,,-456,
40BBBEA5-4AED-00C3-B607-1E599C1B1693,93,8638,5,0,,-500,
D2C2689B-3973-3012-512D-8E6A6D545ACA,95,8639,13,0,,-417,
B41CF291-55D2-E268-B12E-2182995B2D9E,1,8640,7,0,,-507,
C3F9B572-2F4D-2C95-FDB4-554D4A2C6161,54,8642,6,0,,-343,
59ED83ED-F682-FD1C-35E4-6D47A2186F65,77,8644,19,0,,-423,
BF09FED4-B449-A56A-903F-F91FA1853F65,4,8646,8,0,,-220,
52CD5008-6C71-33A3-6C27-F625317A734B,85,8648,13,0,,-636,
99419594-7F23-0C77-A6D8-CE06D7B82719,53,8649,1,0,,-488,
C1CB63E9-FAE8-E7F6-27C9-0B5A4319BDFE,23,8650,14,0,,-249,
7AA97EB4-F9D4-7B8C-EA28-1EB6108D1ADC,54,8651,13,0,,-440,
4B9F2799-E268-04C4-92D0-D3B49CD2D3FF,39,8652,9,0,,-688,
A9DFCC21-7CC0-2440-0C8B-3ACFD260C759,99,8654,12,0,,-192,
88D193AA-9614-2FD1-64B0-5B0931D335AE,44,8655,16,0,,-212,
07563744-9460-96DC-B1E0-3DD343BD8AF8,9,8656,3,0,,-51,
F3EAEA15-A4AB-429C-6A3F-B5C7E885CEA5,62,8657,18,0,,-234,
10A7C4D3-936C-934F-AA09-5F1B21225E12,14,8659,20,0,,-281,
05C91195-1B79-946F-66B4-B64BD59732DC,87,8660,9,0,,-211,
C0D22640-4291-AF89-9120-9E6ADB1ED8EA,52,8661,17,0,,-387,
FAFE6311-7EAA-4CA3-A61E-8CF570872DCB,47,8664,16,0,,-616,
C4223B87-FF8E-751B-34A3-0F0840D44BF5,73,8666,19,0,,-580,
D096A297-2C8B-4A04-60AD-E1D71FE24430,56,8667,20,0,,-643,
BE70977D-9D3A-1815-31DE-3E73E46EE5F8,68,8668,9,0,,-298,
357CE601-7B21-4417-E33B-FCE7A35AA518,80,8670,4,0,,-637,
E18DE80E-7190-CE4E-EA1F-7E69E17658F0,10,8671,13,0,,-85,
71A8AFAE-9857-52E6-F277-C258CFEE5205,11,8672,2,0,,-375,
2651BAEC-ED7D-E4E6-E7A8-7ADDFDA66FA6,34,8674,14,0,,-202,
647B8806-8146-CC7F-4C96-F68F91A90AC8,8,8675,17,0,,28,
F9D913C2-D962-BB87-C764-231087D015EA,9,8679,16,0,,-587,
1A5D39A1-D8AA-EACD-3637-ED1F0C41AC8F,67,8680,9,0,,-251,
C195C05E-E654-87A6-CF1F-730BFF969E28,39,8682,8,0,,-172,
5237EC20-A1F2-4037-356C-17AC4690DC56,60,8683,19,0,,-609,
39F66B23-1021-893A-B8DE-06E8B6D38268,11,8687,12,0,,-224,
2FE6AC3F-B370-3F72-115C-F1ABC6792E87,18,8690,10,0,,-598,
C060ACF6-E924-D1B3-B854-983DAA11DD47,47,8691,10,0,,-364,
2E4700A4-E3A5-0FA2-C0FB-3FFBE43B37E4,73,8693,12,0,,-673,
04F803EF-92EC-D2DC-3EBB-3B816C6D489A,25,8696,15,0,,-301,
E4E36809-F0EE-4B1A-BCE0-CC9B1BF80D4B,83,8698,3,0,,-89,
E3669D74-EDD0-E28C-0079-1BA0C11EE257,62,8699,12,0,,-431,
C5B88277-964B-9E85-ACBF-9ABD25724E7D,9,8700,14,0,,-493,
78D6EF4D-82C9-1D21-7019-05150CA7E640,33,8702,1,0,,-630,
5AF3666E-562F-5786-08C5-DDA141A3A00B,96,8703,15,0,,18,
AAE7BF7B-314E-F600-2000-D6D277E48D4D,16,8704,18,0,,-195,
8395D23E-CB83-807F-1A11-00DCD9CE0E32,95,8705,2,0,,-152,
530F7F23-98BF-4114-7785-921EAD320B4C,43,8707,7,0,,-392,
E9354E7C-429E-6D00-2A8D-A7FD1C4A7B94,38,8709,9,0,,-58,
8476F7F3-DCCE-6A82-7B87-047FB11534AF,24,8710,16,0,,-388,
1008BB8E-EDCB-64EE-4BE1-12422FF3EDD7,5,8711,18,0,,-81,
1235918E-12B2-C4F6-00C0-AA5098986AD8,39,8712,19,0,,-394,
83C4FAA1-81DB-6EC4-F2AE-FC3100E95B9A,69,8713,12,0,,-185,
D169CA7B-D986-8B0C-6E2C-18EC3D5F911F,83,8714,1,0,,-555,
07B5BFD6-963A-3115-4A47-EA3485F39DB5,88,8715,15,0,,-165,
B000CECD-90E7-F634-F4AE-8F02F00A8FE7,98,8716,17,0,,-389,
351F27F9-8B59-B99E-3760-5AB163BC7A1C,96,8717,20,0,,-208,
28CC1F62-0B9A-28D6-D937-1A94CA950F24,14,8718,8,0,,-91,
944E0242-B5CC-F590-0F12-E666DB105A44,16,8719,10,0,,-445,
A0392BCA-F5B3-9EB0-46C1-974D666E29AC,6,8720,8,0,,-4,
4D88CDB9-3C59-3992-5E8B-D778D82151EC,61,8721,8,0,,-168,
ACFD11DB-363D-D576-6A6C-54B7C1CE6FCD,75,8722,18,0,,-381,
95DED69F-BC46-431A-B219-8A17BD2D6008,77,8725,19,0,,-311,
2D1B0AD7-FC82-4653-044A-B386A93A4978,49,8726,17,0,,-323,
91B68C46-165A-AFB1-C2C2-1EF082D7ED8D,68,8727,7,0,,-334,
BE001D06-BD28-1437-0F31-A8DA12D3308C,46,8728,14,0,,-242,
E4CCEC47-FF25-DC07-0596-7F3C34EC924F,2,8729,7,0,,-467,
1C9029C2-798C-CB86-809D-09602D2FD411,24,8730,3,0,,-218,
E0C1DF51-47D4-C7E4-CCFD-47A0E6300851,45,8731,14,0,,-519,
96EEDDA6-6942-EB44-5534-9EA6E3EC1FD9,92,8733,5,0,,-13,
94CED245-BC90-6B03-CA45-CA3C1700507B,13,8734,2,0,,-185,
AAF2B828-97A4-6CD3-4AAE-A6F9ACE9913C,72,8736,4,0,,-151,
8B1994C0-1944-2913-B8F6-AC47A1D39007,9,8738,1,0,,-591,
7B1EECA2-8232-BD10-7CA5-4126C9F48AA8,45,8739,3,0,,-250,
5C42C7A5-0956-84CC-22C7-F7071D6396C1,40,8740,8,0,,-255,
9A1FECFD-0B9C-0618-22CD-91538FC2E487,77,8741,7,0,,-310,
7BECF69D-8AEA-ED5A-820A-AAEA88B70CAD,63,8744,8,0,,-688,
9F9DE1A7-8E32-BFF3-FB12-5259D755ACB5,3,8745,2,0,,-689,
41452525-658E-D7A5-4741-3610C5305EEA,62,8747,20,0,,-258,
44351194-BB51-3A71-BCDA-137702101562,85,8748,5,0,,-78,
325E8A1E-F19D-4796-DEAD-DF50182F15E7,39,8749,20,0,,-94,
5DBFFB0F-C2F9-3EEF-9B8B-B18906EF46F0,100,8750,19,0,,-44,
67137D87-ADE6-1D20-4BAF-B6A1AFBA98B6,19,8751,7,0,,-109,
926E2E62-9742-143C-5F7C-206ABCB28197,81,8753,19,0,,-53,
D26EEA5C-A1A2-C4A4-4CCA-FB2DF574412A,5,8754,7,0,,-618,
0600C6F5-6C9E-FB51-1564-224F52884553,11,8756,20,0,,-173,
CAC6B1BA-5CA0-A29D-19E9-A146F7D113DB,58,8758,2,0,,-292,
1860455F-CEF7-0364-83A6-D0DD52418620,4,8759,10,0,,-594,
7E647C4F-CF7D-7ADE-5365-70EF028008BE,67,8760,18,0,,-204,
E1F8474E-F8A1-9A70-AE8E-86D68DDEFC2E,85,8764,14,0,,-31,
2F4E9B6D-2702-EED4-870C-B9C86584B90A,74,8765,20,0,,-489,
DF72A4E2-0A16-43A9-E786-2361DC8E26EB,38,8767,9,0,,-358,
8EF5F67E-32FF-C9E6-9559-B7E24D43BECD,81,8768,11,0,,-283,
10CFC648-ABEF-CC97-AA77-8A0E7A96A639,100,8769,16,0,,-350,
D2D98582-A660-BAD5-AABE-F6F9A4F752FA,8,8770,20,0,,-175,
C9FF3481-6CE3-9FCB-DCA1-1F943DAB6D11,39,8772,7,0,,-691,
4242677C-CD2B-B9A5-F920-17D862F28A4A,1,8773,12,0,,-348,
D1DFC389-40D7-1F0A-777C-12CCB0388430,31,8774,1,0,,-499,
7E6DF342-AA46-08FA-F94A-65AA5DF5CDB5,9,8777,9,0,,-593,
25323A6D-5838-46A4-5302-5F17324CEE60,67,8779,15,0,,-69,
79F7B91D-38FA-D64C-1217-A0C1C1D0B8B4,99,8780,6,0,,-342,
7C025CDE-9F90-9B18-45B5-CB74B5C297BC,91,8785,15,0,,-496,
2B68FF34-91CB-2D81-25D1-5ABCD738B853,20,8786,13,0,,-487,
D59C486F-DDAD-38C7-7196-FF339D1C4E91,27,8787,17,0,,-188,
06AC6FF3-5CE1-C3F2-4E20-6C83A9752240,49,8788,13,0,,-20,
905969CE-765E-BC7B-167D-C042A31D6AA2,95,8790,8,0,,-153,
43F9FBC1-462A-C140-60A4-9FF1D399A240,77,8791,17,0,,-180,
C6C34D64-54D9-D89E-D81F-9918D9170ECE,84,8792,16,0,,-252,
17B4A483-580A-D8AB-49F0-0C50415A5A94,48,8793,17,0,,-555,
00F344BA-0FEE-28A3-573D-149930ADA2D8,58,8794,3,0,,-482,
7021B839-D184-5BA4-B56A-E9C1BEDBF1E6,97,8795,3,0,,-26,
C74EAE51-E806-94F6-2353-BDE3A29DBA88,39,8796,2,0,,-532,
E9809707-6740-7BE9-154F-39EAF5F88F90,9,8797,1,0,,-207,
4CBA319B-09E4-E37C-AF18-77A5FDD13F8B,74,8798,2,0,,-350,
383908D5-896F-25CA-6ECB-E19C9EF55BA1,46,8799,13,0,,-585,
7583C539-8A63-1BB0-84DD-12A4C1D21A87,35,8801,6,0,,-208,
981765EA-C53E-9BDF-FB6B-01DD4900E3C1,36,8803,15,0,,-399,
A2600E9C-348C-6482-0E1C-88A3E7D1030B,54,8804,2,0,,-618,
41E8024D-F860-F801-83D8-D58B9EB4955A,13,8806,20,0,,-400,
D1153FF7-ADA6-26FC-4649-F3121BB689DF,68,8807,8,0,,-581,
534B7030-546F-8EDB-CA80-7A17D6CFC767,47,8808,20,0,,-353,
C6866C46-C4A3-E491-A8A1-FB0B0233AACC,68,8809,14,0,,-335,
22FD458E-84E9-12BB-04EB-D11BDE959085,56,8810,19,0,,-542,
10EA0F68-554E-A601-AEA9-03FD6A37543C,25,8812,4,0,,-91,
F5508C1B-DEA8-3D5C-8020-55FF8B58B1E1,52,8813,12,0,,-345,
C9FD6959-4EFC-1C1B-4CAE-3D73D1503BB4,38,8814,10,0,,-241,
A60046A3-134A-4DEF-E137-F0EC50CC0018,93,8815,2,0,,-484,
39B2E80E-A98C-2F62-C2B2-DD784DFA488F,93,8816,15,0,,-426,
64A5A50B-B2E6-32C3-3D53-84F8CF034698,67,8819,14,0,,-543,
D24A8C8C-70B6-458A-79EA-57DF7B39BF27,33,8820,12,0,,-384,
6B978215-4E20-9318-9DB9-3C3F40EE58A6,14,8821,16,0,,-203,
BA3B0C11-2D7C-CF26-49E8-D8FBE2B7834F,49,8824,5,0,,12,
FE483691-DBC8-1E26-E76C-4A1CFEA04916,54,8825,17,0,,-379,
E6C26F98-C6C5-8D86-CEB6-E5C568886AF9,13,8826,18,0,,-664,
2749632D-658E-C975-F18C-A31C71A0A9DA,48,8828,15,0,,-339,
2F2EA93C-2E49-AC41-B13B-E40D7E2835C2,91,8829,6,0,,-604,
31441D83-C649-9195-9B16-3B0328387F3B,12,8830,7,0,,-260,
528D97C6-9BD3-51A8-B292-E1C4DBB987B6,15,8831,5,0,,-36,
C63EBF46-D84B-A8F7-C6EC-7B8C22FD16A8,3,8833,3,0,,-371,
776F2912-238D-E49D-411E-C6F1AA6EBC64,33,8838,6,0,,-190,
C61557D7-4ABA-0323-AFDA-FC546BA08DA1,30,8839,6,0,,-566,
6800B76D-7498-6DEE-F6BC-3593A076516F,22,8841,10,0,,-278,
F1B0FFAC-5F4E-DCEC-BBA6-760142AE28C4,7,8842,13,0,,-242,
237CDD2A-2A91-4D98-D02B-7558743A6F07,55,8844,13,0,,7,
8E283DA4-6367-A43D-DF68-729F40C7BF8D,40,8846,5,0,,-559,
526E080B-954B-02C5-5F39-0109EDD3E930,6,8847,3,0,,-554,
1209588C-10C2-39CA-14F3-E27A1AC70049,91,8848,4,0,,-275,
4F3C4944-1FE6-46A9-E1C9-3017A73ACAAC,37,8849,1,0,,-13,
E3571DC9-2B84-28BC-43EC-4D5C6EC4F130,98,8850,9,0,,-603,
1DD8282D-03D4-6977-1BCB-DA69637D4B98,34,8852,16,0,,-142,
2E71D8B3-2AB5-E35A-E47F-CD02982FE1C8,78,8853,6,0,,-224,
03582159-80C5-158B-73AF-4DA4586569E1,24,8856,6,0,,-580,
92E78F80-DCB6-F402-87B5-A03E43B9A85F,19,8857,5,0,,-435,
CA9A33B3-84A8-C7D7-0FC6-143E6336C474,20,8858,8,0,,-251,
2A2271DB-2170-CB3A-92D3-DC989719CCC3,21,8859,9,0,,-74,
C1D6CDDA-8BE1-D309-BA64-C750005F93F7,75,8860,10,0,,-324,
CE05A06C-41AC-0184-3D8F-44EEFC918B7B,98,8861,16,0,,-12,
4DA55024-A410-A543-B748-D545FC01AFFF,93,8862,5,0,,-337,
452DBE55-6233-694F-478F-DE5371CF0B13,85,8864,14,0,,-208,
42739342-6D05-5A13-F6CD-62F6D76B9919,94,8865,2,0,,-28,
8C892F9B-3BDD-6C29-E0DC-20D22CA099E9,59,8866,5,0,,-215,
4009A20A-F915-0E01-D5CA-100BF44B4053,50,8868,1,0,,-531,
CC366005-3502-21C5-4279-8E8A5FD15AFE,66,8869,6,0,,-265,
8ADF0AB1-B584-D3E7-7671-3068F656B00C,14,8870,20,0,,-489,
0BD6645B-B668-B8DC-EB72-519423E37F74,12,8872,2,0,,-204,
64C8107F-EDAC-C16E-A533-E1DEF3A91097,25,8874,9,0,,-297,
8B55712D-13AE-7692-FECA-A31881346C25,37,8875,5,0,,-89,
D0E2A66B-8D9F-4662-F5C9-9E891B33C496,99,8876,18,0,,-34,
60B5EC7E-470A-631C-59B5-5D661A8087EF,71,8877,1,0,,-516,
0D269632-E0AC-25C6-3509-C820E9B136D6,6,8878,12,0,,-464,
32ABBBE9-8555-0A5B-9146-8B7C77380F37,56,8882,19,0,,-604,
86ED54EC-DF4E-F1A3-62E5-2389C65D4124,91,8884,8,0,,-69,
D7183C61-9445-B2B4-1FE7-CB9BD7BCDC1A,59,8885,8,0,,-456,
B75446BC-2E2A-0076-55B0-4F108DC36C30,60,8886,1,0,,-563,
CA8BDF44-4991-18B5-08EF-A37E4CD30D13,97,8887,1,0,,-326,
FC1087FA-2657-9E2C-2FBC-B376F1C8C5F7,34,8889,9,0,,-290,
002B5AA0-BF65-554C-A482-AD15C75BE529,65,8890,19,0,,-287,
FECB6C2A-2990-157A-AE53-D2C174C1D07B,59,8892,12,0,,-294,
E8A66599-514B-6206-2787-683C059742DD,55,8893,10,0,,-558,
FE1C98EE-28BB-A54C-8673-B5A516B96CCB,3,8894,15,0,,-342,
FED71CBF-487B-376A-8789-5134C97AC905,93,8895,15,0,,-491,
3FDD7951-EFC7-3B65-4AE7-73A2E1D0F35F,27,8897,3,0,,-320,
52DA28BD-0029-5247-F82B-FE89214FC9D9,7,8899,19,0,,-304,
8D479EB0-F8E0-19C4-CF6A-CEC7F548F2EA,50,8902,9,0,,-288,
AF470759-A105-816F-7D0E-44703F283468,66,8903,7,0,,-221,
CBF3024C-455B-15CA-4911-66A4FAD74D66,66,8905,4,0,,-558,
DFAC79DB-329B-0FDE-2DFC-502F165D0681,23,8906,17,0,,-70,
ABA9B357-E5CD-0719-E554-928C20395060,61,8909,9,0,,-620,
B6ABF0F6-AC35-8365-E251-9DDB2B00E542,18,8910,9,0,,-588,
8B0B3045-6DFE-D521-9704-E7BE9E1A57E5,7,8911,18,0,,-491,
5D945377-BA5F-0A94-6944-55E3CF6C27ED,85,8912,16,0,,9,
DF43C2CB-7AB9-7BA8-8AD4-4B291D70996D,23,8915,3,0,,-186,
C34DEA10-00E3-2BEB-14D0-4FD34D8CE507,8,8916,14,0,,-168,
8D2C1865-7545-3168-FEBB-128B28C86AE9,94,8918,15,0,,-614,
4D6B79C6-C284-00E6-AFBD-E8B26EBC1145,5,8921,9,0,,-443,
4CA6CA94-E8F9-531A-8788-1B06CE0F61A8,39,8922,18,0,,16,
A8B38FF0-1398-0F76-865F-2CDF8C5330FE,90,8924,16,0,,-9,
6D8E0220-BD10-A909-3D84-0CDC18BE4834,81,8925,10,0,,-333,
2506DE70-D2DA-20C7-8829-2DEC8B344D1A,74,8926,6,0,,-205,
0576C45D-05C2-8DDA-2B18-96A142E999B6,80,8927,13,0,,-585,
45424D80-BF88-E18C-908F-61B0991E2EEB,17,8928,15,0,,-304,
C904BCB9-63B1-DDA2-B49F-42674C3A78DC,89,8929,2,0,,-528,
3F8138C8-9BD3-4C10-CF57-AC73AECE1F2D,50,8931,10,0,,-435,
B64296FB-65FC-4CFF-CFC2-56CF4C6B779E,22,8932,2,0,,-335,
4DDAC77C-E890-66B5-3440-1B9DA805B40B,43,8933,7,0,,-253,
6D6663B0-EC05-45EC-F1FF-5EC3C720F454,3,8934,18,0,,-75,
99129C3B-90BA-CE22-4780-F60C45CAFEE8,71,8936,13,0,,-100,
F7CC35B8-5F29-B48C-CA2E-B0BC04154F4F,69,8939,5,0,,-506,
7E32E653-2F8E-0AB1-F349-F4267C5E1D06,88,8940,7,0,,-135,
1DBD19A7-0909-245F-E1E4-5E3239F00A27,1,8946,7,0,,-399,
884D3CEC-1492-2636-7AE3-2C4C32BB651B,40,8947,9,0,,-402,
D3CF8C7B-5E94-AA58-1439-228A2E48652E,45,8949,16,0,,-451,
8F1E438C-CC6C-5905-B1AB-6E83EC4721DA,9,8950,17,0,,-439,
EE773895-C579-1BF4-FB8F-6C19D77E9B40,87,8951,20,0,,-449,
F6CD8E0C-F1C7-D66A-B32D-30AAF437C4DB,61,8954,19,0,,-435,
552E60D4-CA5B-C6B1-1CC1-7C27A07BA860,5,8955,16,0,,-64,
2050DC21-EB1D-894F-964F-E142D7B5BF84,30,8956,8,0,,-237,
A3CDDA2A-F5CE-EA00-9A94-A9D7599D5C74,66,8958,20,0,,-489,
508491D9-E5C3-A4D2-54EF-6279A641CBE7,94,8959,8,0,,-129,
0186908B-7AE9-7DC5-2645-4E871D03E8DD,45,8962,1,0,,-469,
9812E57A-AAF5-41D2-CB7C-7EE535923A37,47,8963,14,0,,-44,
98ABE759-7DA7-0F7E-8CC4-819762A8A6D9,8,8964,8,0,,-38,
30BEAA5D-238D-C43A-7693-F49AB2DD22B3,46,8966,17,0,,-272,
CF0B2E40-D6B9-12DD-5883-EB7FE96132F0,41,8968,20,0,,0,
1B32CEA2-BBF2-08CC-17F9-B2C7B43B1200,97,8969,14,0,,-508,
FEE8B6E7-81A0-0482-4A63-4C375079E61B,89,8970,2,0,,-579,
64D38DB8-3494-3AF4-0FCD-7EAFB00A17C2,10,8971,12,0,,-53,
4FF8C550-E8A7-E6B0-ACBD-FE59936F4948,22,8972,7,0,,-5,
B291076B-34C7-5998-F7DF-6564ACD24E19,62,8975,5,0,,-506,
32E2EA23-53FC-0D85-B98E-2C99BE2D79FC,38,8976,18,0,,-510,
A0A86E99-6A82-BC17-AB41-A56CD20B5FDD,69,8980,13,0,,-516,
8203D0D9-452B-C202-9359-08BD1CCB9851,56,8982,4,0,,-88,
824542FD-9328-65FC-F64C-5AF0149D86DE,12,8983,15,0,,12,
79EBBA0B-C282-5D80-F67B-4F5245CA8403,73,8984,17,0,,-120,
FDD70269-F0B8-540C-FF28-BB1A7019F3F1,15,8986,20,0,,-65,
3155CD07-331E-A85D-0B3D-214C8EE15303,69,8987,5,0,,-231,
09266E47-7194-9D05-588F-94CB5037AD7A,82,8988,6,0,,20,
B9993FAB-9801-27FE-114B-EF3A7936E590,54,8989,3,0,,-617,
C4F47E09-2078-5EA9-73B3-A6DF4BC6F468,2,8990,1,0,,-297,
96524E69-2046-C3EF-3636-5667F6FBC668,67,8991,9,0,,4,
BE971012-074A-A43A-62DC-754A87F5555D,15,8992,14,0,,-480,
0C4B28D4-81D4-562B-908D-7DB9D4E57677,90,8995,17,0,,-621,
289CB84C-F175-017D-8448-5D73489912B0,85,8996,20,0,,-479,
C3464653-1F91-5E0C-DB69-68CC24A28A2A,42,8998,16,0,,-384,
3082D63E-97F4-39CB-A200-9106DEDEF934,96,9000,1,0,,-66,
66585BE7-3EB5-675E-CC55-6220CC04D7F9,93,9002,6,0,,-221,
E1A86920-5F23-757F-3EF7-4E4AAD997580,99,9003,6,0,,-553,
6A4CF999-EE71-25F5-41B5-D116573A3BEB,7,9006,2,0,,-687,
311D7AB3-011A-5E3D-D745-B2B2F34366C6,52,9007,8,0,,-356,
DEFA94F9-AAAF-F59D-C6C7-83C471EFFA57,50,9009,8,0,,-468,
7EE62471-4F3B-597F-A2ED-909E70A6BDCC,84,9010,18,0,,-224,
A9534640-D33F-F462-62AC-2C234C4CF9F5,77,9011,6,0,,-438,
43E28498-481D-2E1E-6FF8-93A91FB14E9E,8,9012,10,0,,-644,
55625EA7-1355-4188-F54E-80EC4E5811C6,8,9013,9,0,,-23,
5DE63643-27D3-9F44-5008-39E88DD09E19,6,9016,18,0,,-50,
29ACA9CD-F742-11DC-F3EC-2C00A06C7044,47,9017,11,0,,-364,
BEDB8B75-B34C-34A7-72A5-566846E05F47,100,9018,3,0,,-527,
EDAD0A0D-B461-29AD-E42A-0AAEF8B9A5AC,28,9019,2,0,,-368,
5AA8B901-3D6F-5CF5-F39A-3C10EBBF9F05,82,9020,12,0,,-450,
79708093-CA0E-D6EC-3BFA-4327B4D60675,36,9021,15,0,,-179,
CAD170AB-4D40-7D78-3D49-05567C19BB38,52,9022,8,0,,-355,
1ACAF85B-D347-410D-FD73-FD06C614FE74,54,9023,16,0,,-282,
F5F37144-2E8B-1ADF-BC66-EF01D2B72A85,14,9024,9,0,,-283,
694978B1-771B-D76D-6DC4-035337DDE950,4,9025,3,0,,-629,
3FE99DBB-B8F7-4E4C-51AC-CC05786E8556,75,9029,14,0,,-132,
E8234A18-1D66-45FC-64BB-CCE50A691E97,67,9030,8,0,,-586,
4E3D4E76-CF4C-D94B-DE43-1C095686EEBC,83,9031,18,0,,-481,
572A1233-DDB9-9321-2C7F-521C0D0E53AC,47,9033,19,0,,-563,
A37812D5-8BAF-0F06-1CFB-E639FB16710F,52,9034,3,0,,-556,
F485D993-F6C0-B907-2EE0-A969700EBB48,38,9036,20,0,,19,
18EB3426-DA2E-9C16-7205-8784BB661300,21,9038,12,0,,-419,
38DBF1A7-7EF1-01D7-C19E-6E2CE785FE89,36,9040,11,0,,-309,
1A727A71-03CA-2464-23D1-D148A8666ED2,70,9042,7,0,,-360,
C1A7225E-EA64-91A8-8F79-C16F46BD65E1,68,9044,12,0,,-347,
1C0ADF20-3F67-9468-4A68-823B890AD9BA,71,9045,10,0,,-82,
D10E0300-D9D6-1BF8-4ABC-2AFA1951DD9E,6,9047,16,0,,-434,
93280FD8-2D8E-E33B-D8B0-525E3230DFFF,61,9048,5,0,,-218,
2865E57E-E74D-39E8-669B-3C32488E3D4D,85,9051,16,0,,-250,
7EB95441-69AA-30A4-7893-BCC6B9EA7308,94,9052,2,0,,-616,
EE6A7981-537A-E831-11F7-326E14F53AC3,28,9053,12,0,,-355,
13958737-8E62-BCE7-AFA9-6BC7F066A100,79,9055,18,0,,-124,
C4481ED7-BCC2-D16D-269E-6B85A1CAFB7D,51,9056,17,0,,-99,
C2A8D7FD-5244-3876-AFAB-57E98B2914BC,33,9057,3,0,,11,
204B518F-16B4-4688-8BE9-915106129917,21,9060,4,0,,-486,
33A6A29E-65C4-9865-55C5-C34C02FDE14C,44,9065,1,0,,-47,
54939513-D79C-C675-64D1-7017A9DF4A0C,68,9066,8,0,,-525,
CA337A71-F384-241B-281D-7B790B47F1C1,41,9067,18,0,,-574,
B7710C45-D8FD-203F-1621-BE9C1BA4405B,63,9068,8,0,,-30,
C7AA6BB1-B1E2-AB99-9322-D64DB59ED7A6,51,9069,6,0,,-65,
49CC2F5C-D9A1-A2C2-A84C-38E780FE8B43,30,9071,7,0,,-649,
6C936A80-039F-6DD6-D290-4FFCC7BDB10B,72,9072,6,0,,-435,
E9B28021-FD54-A93C-6DDE-F6200B0C6C77,34,9073,12,0,,-317,
9B9ABF1C-DFBF-0D70-B923-D66ADCF08ECC,44,9074,10,0,,-63,
33B6DF5F-9489-7A1B-76A4-7750A8678A91,45,9075,2,0,,-151,
0F90F305-E026-80FF-0558-A64FBC7AB272,83,9076,14,0,,-635,
D9F77261-7592-2A73-B736-92C161C06201,97,9077,4,0,,-133,
D58A66A3-1EDB-3812-EB87-DDD0B431554B,72,9078,10,0,,-580,
6C19549E-89D7-A350-53F3-46BF311E6192,59,9079,15,0,,-303,
3ED7D9A7-871C-6539-E945-AF9326A9DD40,11,9082,10,0,,-445,
DC15707E-278B-1943-85EB-286030AC17AB,64,9083,6,0,,-317,
EC98DB19-7FCC-EF45-7F1E-D80D5C5275FB,29,9084,4,0,,-345,
B7037569-43F7-19E0-FB60-84EB2645F669,94,9086,20,0,,-551,
1F2AE3C4-95E0-80DB-59AE-E62E41FCD9A8,100,9088,2,0,,-274,
53F53C20-6F39-1167-CDB5-385DB0C688DD,68,9090,3,0,,-120,
5F44271B-916B-1C81-6B78-4198A6415197,3,9092,14,0,,-699,
9B2C0707-63BF-7A93-F7C2-F9C6C3054FB4,15,9093,16,0,,-618,
BF8089AA-D377-952E-C80E-69EF34030AA4,6,9094,5,0,,-633,
2F760EB6-1F47-B03B-066A-BF3996915811,8,9095,8,0,,-175,
6C5E69E4-F929-AA24-B076-5F674FC40E18,39,9096,2,0,,-415,
414F79C2-8878-82D4-05B6-984AF2BDEC6A,57,9097,3,0,,-262,
F2F3D96A-B5E4-DEF4-749D-74E7EE3B9A2D,62,9098,20,0,,-80,
DA842391-CD97-784E-8481-F8D9EFDDC6EB,10,9099,17,0,,-323,
F30E9AE4-D6AA-A3B1-5033-C34DF7AC348C,23,9100,19,0,,-492,
549CEB2E-68F9-FC50-4051-0F09A85BDE34,16,9101,8,0,,-488,
C91A33D8-29D0-3122-734B-5D0519A28FC3,67,9102,13,0,,-384,
17EFD7C5-D041-7BE7-F743-D01DB01468F6,29,9104,1,0,,24,
5ED6E61D-F318-DBF2-D659-E0A6DBFFC4D8,14,9105,15,0,,-7,
E11CF734-41C1-011C-CC94-F91FC652018F,93,9106,14,0,,-688,
2335FA26-BF57-BF7F-D5E9-3A86DE8A76E0,52,9107,4,0,,-678,
B3104213-A047-BDFA-9903-75FDF5E820F9,85,9108,9,0,,-683,
3BCD1BD1-B53B-FDC4-D8AB-C8FE181B3392,24,9109,17,0,,-698,
8A64001B-D4F5-369C-8F8F-7BF96D5AF918,1,9113,19,0,,-647,
F7072F0D-36DD-396E-02C8-B8B2EDF674DF,33,9114,8,0,,-152,
96402534-A2FD-B94F-658D-4F75F18CB603,4,9115,10,0,,-131,
BB5A3809-B860-5B32-914F-5C948FE12FF6,69,9117,7,0,,-91,
57CD99DC-4578-FC86-1545-68A0C9A2B26E,45,9119,18,0,,-512,
6650ED4E-46B5-3FD2-61EE-972565850F26,2,9121,16,0,,-678,
27F0BB51-7908-6FDA-BBFE-F07F1D16BE6F,58,9124,17,0,,-294,
0D7BB3AF-1022-BF0D-F485-F3E20659D59C,12,9125,4,0,,-523,
341176D8-C1BD-CF5C-9442-9D98EB5D0D99,47,9128,19,0,,-191,
A7705905-A261-054A-6159-8AE0B935CE4D,57,9130,12,0,,-452,
2C52FC0B-BAC3-7FA2-51CD-A292058C9B28,8,9131,7,0,,-480,
