LEAD_TK,ASS_NUM,PRO_NUM,CON_NUM
4764,9,11,26
4765,1,20,22
4766,5,17,27
4767,9,12,22
4768,2,15,24
4769,7,13,27
4770,1,20,28
4771,7,20,29
4772,6,17,23
4773,6,18,24
4774,2,11,21
4775,7,16,27
4776,2,13,25
4777,2,19,23
4778,9,16,26
4779,7,11,22
4780,5,14,23
4781,3,11,21
4782,7,12,23
4783,6,13,21
4784,2,14,22
4785,9,13,23
4786,4,18,22
4787,10,17,23
4788,4,18,21
4789,5,15,29
4790,2,16,22
4791,1,20,24
4792,4,18,30
4793,4,11,29
4794,7,13,30
4795,8,20,21
4796,4,11,26
4797,10,18,29
4798,6,20,24
4799,3,11,25
4800,9,14,30
4801,10,14,27
4802,6,14,24
4803,6,20,23
4804,4,20,27
4805,5,15,24
4806,10,17,24
4807,9,19,23
4808,10,15,26
4809,10,18,30
4810,6,11,25
4811,4,14,30
4812,1,20,26
4813,6,17,27
4814,7,11,21
4815,6,14,21
4816,5,19,27
4817,5,17,23
4818,1,11,25
4819,3,16,25
4820,1,11,27
4821,2,18,28
4822,3,19,27
4823,2,20,21
4824,4,13,23
4825,1,18,28
4826,7,18,27
4827,6,17,21
4828,9,16,29
4829,7,16,30
4830,7,18,30
4831,2,19,21
4832,8,17,21
4833,6,15,21
4834,3,19,26
4835,1,14,30
4836,7,19,27
4837,1,18,25
4838,9,20,21
4839,10,15,26
4840,1,17,21
4841,9,13,26
4842,2,18,25
4843,4,14,22
4844,5,14,29
4845,7,18,25
4846,10,18,30
4847,3,17,21
4848,2,11,27
4849,3,11,27
4850,4,20,24
4851,8,17,25
4852,10,15,22
4853,8,15,22
4854,2,17,30
4855,9,14,21
4856,3,19,26
4857,2,20,23
4858,2,12,27
4859,7,20,25
4860,2,17,30
4861,6,12,25
4862,2,19,30
4863,9,12,27
4864,7,19,29
4865,10,20,30
4866,4,13,22
4867,1,12,21
4868,9,15,25
4869,2,11,25
4870,3,18,28
4871,8,14,22
4872,4,19,28
4873,5,16,30
4874,3,16,27
4875,3,17,21
4876,2,13,24
4877,10,16,23
4878,6,13,24
4879,2,13,25
4880,10,11,21
4881,9,16,29
4882,4,11,21
4883,9,20,29
4884,9,16,24
4885,10,18,22
4886,2,12,24
4887,1,11,30
4888,9,12,27
4889,7,11,22
4890,10,19,30
4891,9,12,28
4892,8,18,22
4893,1,16,25
4894,2,14,26
4895,8,16,23
4896,5,17,23
4897,6,18,30
4898,2,12,30
4899,1,15,28
4900,5,19,27
4901,6,17,26
4902,2,11,25
4903,9,17,24
4904,5,16,26
4905,1,11,26
4906,3,15,25
4907,4,19,30
4908,9,16,28
4909,2,12,29
4910,2,13,25
4911,1,18,23
4912,3,11,25
4913,3,18,28
4914,3,11,29
4915,10,14,22
4916,9,16,26
4917,3,17,28
4918,9,13,25
4919,8,12,22
4920,1,17,21
4921,10,15,23
4922,4,11,24
4923,6,16,21
4924,7,16,23
4925,8,14,25
4926,2,17,29
4927,2,18,30
4928,7,18,26
4929,7,18,23
4930,3,13,25
4931,6,20,29
4932,8,14,26
4933,4,12,22
4934,4,18,28
4935,10,17,28
4936,4,13,24
4937,2,11,26
4938,6,20,30
4939,1,14,29
4940,6,16,23
4941,6,11,23
4942,10,14,28
4943,7,17,27
4944,5,19,25
4945,3,16,21
4946,5,15,30
4947,8,15,26
4948,6,13,27
4949,9,14,24
4950,3,15,25
4951,3,12,26
4952,6,12,30
4953,1,16,30
4954,8,13,30
4955,6,20,23
4956,5,18,22
4957,7,19,24
4958,8,15,28
4959,9,12,26
4960,4,18,25
4961,10,17,29
4962,2,14,21
4963,8,12,29
4964,2,12,24
4965,6,14,26
4966,2,12,27
4967,1,13,28
4968,4,13,30
4969,3,14,29
4970,1,14,26
4971,2,20,23
4972,3,14,27
4973,5,15,28
4974,8,17,29
4975,7,13,29
4976,5,17,21
4977,5,20,21
4978,3,14,25
4979,3,13,22
4980,6,11,29
4981,4,19,22
4982,8,14,25
4983,5,16,21
4984,2,17,29
4985,7,15,22
4986,6,11,23
4987,1,20,29
4988,6,20,30
4989,1,17,23
4990,5,20,25
4991,4,11,29
4992,8,17,26
4993,7,12,21
4994,1,18,30
4995,2,18,27
4996,4,14,21
4997,10,13,25
4998,5,14,25
4999,4,12,25
5000,3,13,27
5001,7,17,25
5002,1,15,28
5003,10,15,28
5004,3,20,28
5005,10,18,24
5006,2,13,23
5007,4,17,24
5008,5,20,27
5009,9,16,25
5010,2,19,22
5011,2,15,21
5012,6,18,29
5013,4,12,30
5014,7,11,22
5015,8,19,23
5016,3,13,26
5017,1,17,22
5018,10,14,24
5019,5,13,27
5020,9,19,26
5021,10,12,26
5022,9,16,25
5023,10,12,29
5024,2,19,22
5025,9,19,30
5026,8,17,23
5027,1,12,21
5028,6,13,30
5029,9,17,24
5030,10,17,29
5031,6,20,24
5032,4,17,28
5033,8,18,27
5034,5,19,24
5035,10,13,23
5036,2,12,21
5037,7,17,22
5038,2,17,23
5039,8,18,24
5040,6,18,22
5041,9,14,25
5042,9,16,22
5043,2,12,26
5044,3,11,27
5045,1,11,23
5046,5,16,29
5047,5,15,28
5048,1,16,23
5049,9,16,27
5050,4,14,27
5051,6,12,30
5052,8,13,21
5053,8,14,23
5054,1,19,23
5055,4,19,29
5056,1,12,27
5057,8,15,24
5058,5,12,23
5059,3,13,27
5060,8,14,23
5061,9,20,30
5062,1,12,25
5063,1,13,29
5064,9,11,28
5065,1,14,25
5066,8,16,29
5067,7,11,21
5068,7,17,25
5069,10,20,21
5070,9,20,30
5071,6,12,26
5072,8,14,28
5073,7,13,21
5074,1,13,24
5075,3,12,29
5076,1,17,28
5077,9,18,26
5078,1,18,22
5079,9,14,29
5080,7,11,26
5081,10,11,29
5082,9,20,29
5083,2,13,28
5084,7,12,28
5085,3,17,21
5086,7,13,29
5087,10,19,26
5088,6,20,26
5089,2,17,24
5090,2,12,22
5091,7,14,30
5092,5,11,23
5093,6,18,23
5094,1,18,27
5095,3,17,28
5096,8,13,21
5097,4,17,21
5098,10,15,23
5099,9,13,23
5100,8,15,28
5101,2,17,24
5102,1,12,24
5103,8,13,27
5104,4,20,26
5105,1,16,27
5106,5,16,26
5107,2,18,29
5108,7,13,22
5109,5,11,29
5110,4,17,23
5111,3,19,28
5112,6,11,22
5113,2,12,30
5114,1,13,28
5115,9,17,26
5116,3,20,28
5117,1,14,26
5118,10,13,30
5119,2,17,28
5120,8,18,27
5121,9,12,28
5122,8,16,25
5123,10,12,25
5124,3,17,22
5125,3,17,28
5126,6,19,30
5127,5,18,30
5128,1,11,27
5129,1,14,30
5130,3,14,22
5131,9,20,23
5132,9,18,24
5133,5,17,21
5134,5,16,27
5135,3,15,26
5136,4,11,22
5137,6,18,26
5138,7,16,27
5139,2,16,25
5140,4,11,24
5141,2,15,30
5142,6,12,24
5143,4,16,27
5144,9,16,24
5145,8,11,24
5146,5,12,23
5147,6,13,26
5148,5,14,29
5149,4,18,25
5150,6,14,24
5151,1,12,26
5152,3,13,29
5153,8,17,23
5154,7,11,26
5155,9,14,26
5156,4,18,24
5157,1,17,26
5158,3,17,21
5159,4,16,24
5160,10,11,22
5161,8,13,24
5162,7,16,22
5163,5,19,30
5164,8,15,30
5165,3,20,25
5166,10,18,21
5167,7,18,24
5168,1,15,24
5169,5,17,27
5170,8,18,25
5171,10,18,22
5172,5,19,22
5173,2,13,25
5174,4,16,30
5175,3,11,22
5176,6,11,30
5177,8,17,27
5178,7,13,24
5179,1,20,29
5180,6,20,29
5181,2,12,30
5182,4,12,21
5183,1,15,27
5184,4,13,23
5185,6,20,30
5186,10,14,23
5187,9,12,23
5188,4,20,21
5189,5,13,29
5190,2,14,25
5191,5,13,29
5192,10,11,25
5193,2,13,21
5194,6,11,27
5195,10,19,25
5196,2,13,23
5197,5,13,30
5198,7,16,25
5199,5,13,21
5200,6,13,26
5201,9,19,25
5202,7,17,27
5203,9,18,29
5204,7,13,27
5205,3,15,23
5206,8,15,21
5207,4,15,30
5208,2,15,24
5209,10,11,28
5210,7,17,25
5211,3,19,21
5212,3,17,29
5213,4,18,21
5214,6,18,25
5215,1,20,22
5216,3,18,30
5217,5,14,27
5218,8,20,24
5219,4,11,24
5220,10,14,30
5221,10,17,27
5222,6,20,24
5223,3,19,25
5224,10,16,21
5225,7,20,26
5226,7,14,24
5227,9,17,24
5228,6,19,28
5229,10,14,25
5230,1,15,24
5231,2,13,26
5232,8,16,24
5233,8,15,25
5234,8,19,27
5235,10,18,26
5236,3,20,27
5237,6,13,22
5238,5,12,26
5239,4,15,25
5240,8,18,29
5241,4,16,28
5242,10,15,23
5243,4,18,29
5244,9,17,21
5245,9,15,29
5246,6,13,28
5247,5,17,25
5248,7,20,30
5249,1,16,30
5250,7,12,27
5251,8,18,22
5252,5,13,21
5253,4,18,21
5254,6,17,24
5255,8,12,29
5256,9,12,27
5257,10,13,22
5258,5,20,25
5259,4,19,30
5260,1,11,25
5261,9,14,22
5262,1,13,28
5263,5,19,29
5264,8,17,26
5265,4,17,29
5266,5,15,27
5267,7,11,25
5268,9,17,30
5269,8,16,28
5270,3,17,29
5271,10,15,26
5272,7,19,29
5273,4,11,27
5274,9,16,24
5275,5,15,24
5276,6,12,29
5277,8,20,26
5278,8,17,26
5279,4,15,27
5280,1,15,30
5281,8,19,21
5282,10,13,23
5283,6,11,24
5284,10,16,24
5285,8,14,27
5286,6,17,24
5287,3,17,23
5288,4,19,22
5289,6,11,27
5290,9,20,26
5291,8,13,22
5292,8,17,28
5293,5,17,29
5294,8,20,29
5295,10,15,28
5296,2,20,30
5297,1,16,30
5298,4,17,21
5299,1,12,21
5300,1,11,26
5301,5,17,30
5302,8,13,26
5303,10,17,26
5304,1,19,29
5305,8,18,22
5306,1,14,30
5307,2,20,29
5308,6,20,21
5309,7,13,24
5310,4,15,26
5311,8,11,23
5312,1,20,28
5313,1,15,29
5314,2,15,25
5315,4,13,25
5316,8,13,22
5317,2,16,21
5318,1,18,22
5319,9,13,26
5320,5,20,24
5321,10,19,23
5322,7,12,28
5323,7,17,22
5324,10,18,21
5325,9,11,23
5326,8,16,25
5327,6,15,27
5328,5,16,30
5329,5,16,26
5330,3,19,26
5331,3,19,23
5332,2,20,29
5333,7,11,21
5334,2,17,21
5335,4,14,26
5336,10,15,25
5337,3,15,27
5338,10,19,26
5339,8,11,27
5340,3,16,28
5341,10,18,27
5342,7,16,22
5343,6,17,27
5344,5,19,24
5345,1,17,25
5346,4,18,23
5347,9,14,22
5348,3,19,30
5349,3,13,29
5350,7,20,29
5351,10,14,25
5352,9,20,26
5353,4,18,24
5354,9,18,30
5355,9,16,24
5356,10,15,28
5357,1,12,29
5358,6,19,25
5359,2,13,25
5360,5,11,24
5361,10,20,24
5362,3,11,26
5363,6,16,22
5364,10,17,22
5365,7,12,27
5366,8,12,28
5367,2,15,30
5368,7,17,21
5369,4,11,26
5370,1,14,24
5371,7,15,26
5372,6,12,22
5373,6,15,27
5374,10,15,28
5375,3,13,27
5376,4,17,28
5377,5,17,22
5378,10,17,26
5379,3,17,25
5380,5,17,26
5381,6,20,21
5382,1,17,29
5383,5,17,29
5384,1,15,30
5385,6,18,21
5386,9,13,30
5387,1,14,29
5388,2,12,22
5389,5,17,25
5390,7,13,25
5391,3,12,21
5392,6,19,21
5393,3,18,21
5394,5,16,30
5395,6,18,28
5396,10,17,24
5397,7,20,21
5398,2,13,22
5399,5,16,25
5400,8,11,27
5401,10,15,21
5402,3,20,23
5403,3,11,28
5404,9,13,30
5405,4,14,24
5406,2,18,29
5407,6,13,25
5408,1,19,29
5409,1,17,26
5410,7,12,23
5411,8,11,22
5412,7,19,23
5413,8,17,22
5414,6,16,22
5415,10,11,24
5416,3,13,25
5417,9,16,22
5418,10,11,24
5419,8,14,21
5420,8,17,23
5421,10,16,30
5422,8,19,21
5423,3,13,22
5424,8,11,23
5425,5,18,28
5426,7,20,28
5427,3,12,26
5428,1,15,21
5429,8,13,30
5430,1,11,29
5431,4,15,28
5432,5,12,29
5433,10,12,26
5434,1,11,29
5435,6,16,21
5436,3,14,21
5437,6,19,24
5438,3,14,21
5439,6,17,24
5440,9,18,25
5441,6,17,30
5442,7,15,28
5443,2,18,23
5444,2,18,25
5445,1,16,21
5446,6,20,29
5447,1,15,21
5448,6,17,28
5449,9,14,21
5450,4,19,23
5451,10,14,25
5452,4,15,26
5453,5,13,23
5454,8,11,26
5455,1,18,28
5456,4,15,21
5457,5,17,28
5458,8,14,26
5459,5,18,30
5460,6,15,30
5461,7,17,24
5462,7,20,27
5463,7,11,28
5464,6,20,27
5465,10,15,24
5466,8,11,23
5467,6,12,26
5468,6,11,25
5469,6,12,21
5470,8,14,29
5471,9,17,21
5472,10,15,24
5473,4,15,29
5474,3,17,26
5475,2,11,21
5476,3,11,30
5477,4,19,25
5478,6,16,23
5479,1,12,26
5480,9,14,24
5481,10,16,25
5482,1,19,26
5483,7,19,26
5484,10,17,29
5485,7,18,24
5486,2,12,25
5487,7,20,23
5488,4,14,23
5489,8,12,28
5490,6,11,30
5491,10,14,21
5492,7,18,27
5493,5,13,28
5494,3,14,26
5495,5,15,23
5496,7,11,28
5497,2,14,28
5498,1,12,22
5499,5,14,28
5500,6,13,25
5501,9,13,22
5502,6,13,24
5503,8,17,25
5504,6,16,28
5505,4,12,23
5506,5,11,22
5507,4,17,30
5508,4,12,26
5509,2,15,25
5510,7,19,21
5511,7,16,27
5512,8,15,26
5513,4,14,26
5514,6,13,21
5515,1,14,28
5516,8,18,22
5517,1,15,27
5518,2,12,26
5519,6,16,23
5520,7,12,22
5521,7,15,30
5522,8,12,21
5523,4,15,22
5524,8,12,24
5525,8,12,25
5526,9,14,28
5527,1,16,22
5528,2,15,22
5529,1,17,27
5530,3,14,26
5531,10,19,23
5532,2,13,28
5533,6,15,23
5534,6,19,29
5535,7,11,27
5536,10,14,29
5537,6,15,27
5538,6,14,21
5539,5,18,25
5540,3,12,24
5541,8,18,28
5542,6,11,24
5543,10,12,22
5544,4,11,22
5545,4,16,24
5546,9,18,26
5547,8,11,26
5548,2,13,24
5549,4,14,29
5550,3,19,27
5551,2,17,22
5552,1,16,30
5553,4,20,30
5554,1,20,23
5555,7,14,26
5556,10,18,27
5557,9,18,26
5558,5,17,21
5559,6,13,27
5560,9,16,22
5561,9,12,24
5562,2,15,26
5563,6,11,28
5564,1,14,21
5565,7,15,30
5566,5,15,27
5567,6,15,24
5568,10,13,25
5569,9,15,25
5570,2,19,29
5571,9,12,22
5572,3,14,25
5573,6,20,30
5574,1,15,30
5575,3,20,26
5576,1,15,28
5577,5,15,30
5578,8,19,30
5579,2,12,22
5580,10,14,23
5581,4,12,27
5582,10,12,23
5583,1,20,24
5584,3,14,28
5585,8,13,25
5586,8,15,29
5587,6,19,27
5588,3,13,25
5589,8,20,23
5590,2,12,22
5591,7,14,24
5592,10,20,21
5593,7,17,24
5594,6,14,28
5595,4,19,22
5596,3,14,24
5597,1,12,22
5598,2,20,24
5599,8,20,23
5600,7,12,26
5601,1,16,23
5602,6,12,29
5603,5,11,25
5604,3,20,23
5605,6,18,29
5606,3,18,27
5607,2,16,25
5608,3,16,21
5609,10,12,27
5610,8,18,23
5611,3,16,23
5612,10,20,23
5613,5,14,30
5614,1,19,26
5615,7,15,21
5616,3,13,27
5617,3,15,27
5618,9,14,26
5619,9,16,30
5620,7,12,21
5621,4,16,23
5622,3,19,21
5623,4,17,28
5624,1,13,29
5625,6,15,21
5626,2,11,21
5627,6,19,28
5628,5,17,30
5629,5,15,22
5630,3,11,22
5631,1,20,21
5632,5,14,27
5633,10,19,23
5634,2,15,22
5635,2,16,22
5636,7,11,30
5637,5,15,26
5638,3,17,23
5639,2,13,26
5640,6,14,29
5641,9,16,22
5642,5,20,26
5643,5,12,26
5644,6,19,24
5645,4,14,22
5646,6,19,27
5647,4,11,30
5648,7,17,27
5649,6,12,23
5650,2,20,22
5651,7,18,25
5652,5,18,23
5653,6,18,28
5654,6,20,27
5655,4,12,28
5656,10,14,26
5657,9,17,24
5658,3,14,23
5659,8,11,30
5660,8,18,22
5661,1,14,21
5662,10,16,21
5663,9,16,30
5664,8,15,26
5665,4,13,27
5666,9,13,30
5667,9,11,23
5668,1,17,29
5669,5,19,26
5670,9,18,24
5671,1,12,30
5672,3,19,21
5673,5,19,30
5674,2,11,30
5675,5,15,29
5676,1,11,21
5677,10,12,23
5678,10,15,24
5679,4,11,28
5680,4,19,24
5681,9,20,27
5682,6,15,30
5683,9,15,24
5684,6,13,25
5685,9,14,23
5686,2,15,30
5687,3,20,24
5688,1,20,24
5689,8,14,30
5690,7,19,23
5691,4,15,21
5692,9,12,21
5693,10,20,25
5694,10,15,26
5695,10,12,21
5696,6,13,25
5697,3,13,25
5698,3,16,23
5699,7,17,22
5700,1,11,25
5701,1,16,29
5702,2,19,27
5703,1,18,27
5704,1,11,29
5705,10,15,25
5706,5,11,21
5707,3,17,24
5708,7,12,23
5709,7,17,23
5710,8,13,29
5711,4,16,29
5712,3,19,28
5713,1,15,24
5714,9,19,29
5715,3,16,25
5716,10,17,26
5717,10,15,24
5718,4,20,24
5719,9,12,23
5720,3,13,28
5721,10,13,21
5722,6,11,26
5723,3,18,26
5724,4,16,30
5725,10,14,23
5726,10,13,23
5727,3,15,21
5728,2,11,24
5729,9,18,27
5730,2,17,30
5731,5,19,21
5732,8,12,29
5733,7,16,27
5734,9,13,26
5735,7,20,24
5736,9,17,25
5737,7,15,30
5738,7,15,22
5739,5,16,21
5740,5,14,22
5741,3,14,26
5742,2,15,25
5743,7,18,22
5744,8,14,24
5745,7,15,29
5746,6,16,22
5747,3,13,29
5748,9,20,26
5749,5,18,21
5750,6,12,29
5751,1,17,23
5752,6,11,26
5753,7,17,28
5754,6,15,25
5755,5,19,27
5756,10,14,27
5757,10,17,21
5758,7,16,25
5759,1,20,29
5760,4,15,23
5761,4,20,23
5762,3,16,21
5763,8,15,24
5764,2,14,21
5765,7,11,27
5766,2,13,25
5767,7,14,29
5768,8,20,23
5769,3,11,27
5770,4,15,25
5771,7,14,24
5772,5,15,30
5773,3,17,29
5774,6,12,22
5775,5,18,24
5776,8,18,24
5777,2,12,27
5778,3,18,21
5779,7,18,23
5780,1,19,25
5781,4,12,24
5782,8,19,27
5783,4,18,26
5784,1,14,30
5785,1,18,26
5786,3,16,23
5787,4,18,26
5788,8,19,30
5789,2,17,25
5790,4,19,22
5791,1,15,29
5792,5,15,21
5793,10,11,30
5794,1,15,25
5795,4,20,29
5796,4,11,24
5797,5,12,27
5798,8,13,28
5799,8,12,29
5800,9,17,23
5801,5,14,28
5802,6,16,22
5803,1,17,26
5804,2,17,29
5805,2,18,28
5806,6,18,21
5807,7,17,22
5808,1,11,23
5809,10,20,21
5810,2,14,23
5811,1,14,30
5812,10,12,21
5813,8,17,25
5814,1,19,25
5815,6,11,24
5816,10,18,30
5817,5,11,30
5818,8,20,21
5819,7,12,29
5820,2,17,21
5821,6,19,28
5822,7,16,24
5823,9,14,24
5824,8,16,27
5825,7,20,26
5826,5,19,30
5827,5,14,22
5828,1,18,22
5829,8,14,27
5830,3,15,22
5831,6,14,25
5832,6,14,21
5833,1,13,23
5834,8,12,29
5835,4,16,26
5836,6,11,26
5837,2,12,26
5838,10,17,23
5839,10,19,27
5840,1,15,23
5841,9,11,21
5842,10,15,25
5843,10,17,25
5844,7,13,29
5845,4,14,23
5846,7,11,21
5847,2,14,22
5848,9,13,29
5849,10,18,21
5850,7,18,23
5851,7,11,29
5852,2,13,26
5853,5,11,27
5854,10,14,22
5855,4,14,25
5856,10,17,23
5857,10,11,23
5858,7,19,22
5859,7,12,25
5860,7,12,24
5861,9,11,23
5862,5,16,29
5863,7,19,23
5864,9,18,26
5865,5,14,30
5866,7,12,30
5867,9,14,27
5868,5,16,30
5869,6,17,30
5870,3,17,21
5871,1,18,22
5872,8,12,22
5873,7,15,29
5874,10,13,29
5875,1,14,28
5876,2,16,21
5877,7,14,26
5878,4,12,24
5879,3,15,23
5880,10,17,22
5881,10,13,26
5882,8,11,25
5883,6,20,22
5884,4,18,26
5885,9,16,22
5886,5,15,29
5887,9,13,22
5888,3,20,24
5889,1,12,26
5890,6,12,24
5891,5,19,22
5892,2,11,27
5893,7,18,26
5894,2,15,25
5895,8,16,28
5896,2,15,24
5897,3,14,22
5898,6,13,26
5899,7,13,24
5900,4,12,21
5901,6,16,21
5902,10,15,24
5903,9,11,28
5904,7,11,23
5905,8,19,30
5906,8,12,30
5907,3,11,22
5908,1,11,26
5909,9,19,26
5910,7,20,25
5911,7,15,23
5912,7,17,24
5913,1,20,28
5914,7,17,26
5915,7,19,25
5916,4,13,22
5917,7,19,25
5918,10,18,23
5919,8,12,28
5920,9,18,26
5921,6,20,27
5922,1,16,26
5923,10,14,29
5924,10,13,23
5925,2,18,26
5926,3,11,27
5927,10,15,22
5928,10,20,22
5929,2,20,30
5930,9,14,21
5931,3,12,24
5932,9,17,25
5933,8,13,27
5934,3,14,22
5935,1,16,30
5936,8,15,21
5937,5,11,30
5938,4,18,22
5939,9,18,24
5940,3,12,27
5941,1,13,23
5942,7,15,27
5943,2,18,25
5944,4,14,28
5945,6,19,30
5946,8,11,26
5947,9,11,24
5948,6,14,23
5949,7,20,26
5950,7,18,28
5951,10,14,26
5952,3,19,22
5953,7,12,24
5954,6,13,22
5955,10,17,21
5956,3,11,24
5957,7,18,28
5958,7,18,28
5959,3,17,25
5960,9,12,30
5961,9,17,22
5962,4,16,26
5963,8,19,25
5964,4,14,27
5965,5,11,28
5966,10,17,25
5967,8,16,30
5968,4,14,29
5969,3,13,24
5970,2,18,27
5971,9,14,22
5972,3,18,24
5973,1,11,21
5974,3,13,26
5975,7,18,24
5976,2,11,26
5977,7,19,27
5978,3,11,24
5979,2,16,28
5980,5,16,27
5981,1,16,23
5982,3,19,21
5983,4,14,27
5984,10,15,26
5985,6,12,25
5986,8,20,28
5987,5,17,30
5988,6,15,28
5989,6,14,28
5990,8,15,26
5991,10,20,26
5992,7,18,24
5993,10,11,30
5994,8,16,28
5995,5,13,23
5996,5,12,24
5997,1,20,26
5998,7,17,28
5999,2,16,30
6000,1,11,22
6001,1,20,30
6002,3,18,28
6003,6,12,26
6004,2,18,24
6005,2,12,29
6006,4,17,28
6007,6,13,27
6008,7,16,26
6009,8,11,23
6010,10,16,26
6011,6,19,26
6012,4,11,27
6013,6,18,30
6014,9,11,21
6015,1,18,22
6016,3,11,22
6017,8,17,30
6018,3,13,30
6019,9,11,27
6020,5,20,26
6021,2,15,26
6022,2,20,26
6023,2,14,21
6024,2,19,21
6025,1,12,25
6026,7,12,22
6027,6,12,27
6028,6,16,22
6029,6,11,25
6030,8,16,30
6031,1,14,21
6032,5,14,26
6033,7,17,22
6034,3,12,24
6035,2,20,21
6036,9,13,29
6037,6,13,23
6038,2,15,28
6039,2,20,24
6040,4,12,24
6041,7,12,21
6042,1,18,28
6043,5,19,25
6044,6,13,28
6045,3,15,22
6046,6,14,30
6047,1,13,26
6048,3,19,30
6049,9,14,27
6050,5,20,25
6051,1,14,26
6052,10,12,22
6053,10,19,24
6054,2,17,21
6055,5,16,22
6056,8,19,25
6057,3,19,22
6058,3,16,26
6059,4,18,25
6060,5,18,27
6061,9,19,29
6062,2,18,29
6063,10,19,26
6064,8,13,23
6065,3,17,28
6066,10,11,29
6067,1,14,21
6068,3,15,26
6069,8,19,24
6070,2,12,23
6071,3,19,25
6072,7,11,30
6073,2,13,22
6074,10,20,23
6075,10,20,27
6076,5,14,28
6077,5,15,23
6078,1,13,27
6079,4,17,22
6080,2,16,28
6081,7,20,25
6082,6,12,26
6083,1,20,24
6084,3,15,29
6085,8,15,29
6086,6,11,21
6087,8,19,22
6088,3,20,25
6089,3,20,23
6090,8,19,22
6091,3,12,29
6092,9,13,30
6093,2,12,28
6094,3,14,22
6095,2,15,23
6096,9,14,22
6097,3,13,21
6098,1,13,23
6099,2,19,23
6100,8,17,22
6101,8,13,26
6102,7,18,23
6103,4,15,28
6104,7,19,22
6105,1,12,21
6106,9,14,30
6107,2,14,24
6108,1,13,23
6109,3,11,24
6110,4,15,22
6111,10,20,24
6112,6,12,29
6113,9,11,21
6114,1,19,27
6115,5,19,22
6116,6,17,21
6117,5,20,24
6118,5,18,26
6119,9,12,27
6120,3,15,23
6121,5,11,24
6122,2,11,28
6123,1,17,27
6124,7,17,27
6125,7,20,24
6126,9,15,24
6127,9,13,22
6128,10,16,30
6129,5,13,22
6130,2,17,30
6131,1,19,28
6132,5,11,24
6133,2,17,28
6134,9,12,29
6135,5,11,25
6136,2,11,24
6137,8,17,28
6138,10,17,29
6139,6,16,29
6140,9,17,29
6141,2,12,28
6142,9,15,28
6143,8,15,30
6144,2,18,23
6145,3,16,22
6146,2,16,27
6147,7,17,29
6148,1,17,26
6149,9,12,22
6150,10,13,22
6151,5,11,22
6152,4,19,29
6153,10,14,23
6154,7,11,27
6155,2,16,23
6156,10,20,25
6157,2,12,28
6158,5,18,26
6159,10,19,25
6160,6,19,28
6161,4,11,29
6162,7,11,24
6163,6,13,25
6164,6,15,25
6165,3,20,26
6166,4,14,26
6167,1,16,23
6168,6,19,26
6169,9,16,23
6170,5,19,28
6171,9,13,28
6172,9,17,28
6173,1,19,27
6174,7,11,28
6175,4,18,22
6176,9,17,26
6177,2,14,21
6178,9,12,22
6179,4,20,24
6180,8,18,22
6181,4,15,27
6182,2,17,29
6183,2,16,25
6184,6,11,29
6185,7,11,28
6186,6,16,24
6187,6,20,23
6188,9,15,26
6189,9,19,29
6190,7,18,30
6191,10,18,27
6192,4,19,23
6193,10,16,27
6194,7,20,22
6195,2,19,21
6196,2,20,23
6197,3,15,22
6198,5,18,25
6199,9,12,29
6200,4,17,23
6201,4,14,24
6202,1,14,22
6203,6,20,30
6204,3,16,24
6205,7,11,28
6206,2,12,22
6207,8,12,24
6208,10,13,29
6209,3,16,23
6210,4,11,22
6211,7,11,26
6212,2,19,22
6213,4,11,27
6214,6,16,21
6215,6,12,23
6216,3,14,30
6217,3,12,21
6218,10,13,23
6219,10,16,22
6220,8,17,21
6221,5,17,22
6222,9,16,25
6223,5,13,26
6224,10,20,22
6225,1,11,28
6226,1,18,28
6227,2,17,28
6228,3,17,30
6229,8,19,26
6230,4,15,24
6231,9,18,25
6232,2,17,22
6233,3,15,29
6234,4,11,21
6235,10,12,25
6236,7,15,29
6237,5,14,26
6238,10,20,21
6239,9,15,28
6240,10,15,22
6241,3,17,21
6242,5,15,29
6243,4,20,28
6244,9,19,21
6245,2,12,29
6246,1,14,28
6247,2,11,28
6248,2,18,21
6249,9,15,29
6250,1,18,24
6251,3,18,24
6252,5,19,29
6253,7,15,23
6254,2,11,21
6255,7,17,21
6256,7,11,24
6257,5,19,22
6258,1,17,23
6259,8,20,21
6260,2,18,24
6261,4,14,21
6262,9,13,29
6263,8,11,24
6264,2,18,24
6265,3,20,27
6266,4,13,30
6267,7,17,25
6268,4,16,24
6269,1,20,24
6270,1,15,26
6271,10,12,28
6272,10,15,27
6273,9,19,28
6274,4,20,29
6275,10,12,21
6276,2,13,24
6277,3,20,29
6278,7,13,28
6279,10,12,29
6280,1,15,30
6281,4,16,22
6282,1,19,25
6283,2,13,28
6284,3,18,25
6285,6,16,25
6286,3,19,27
6287,4,12,29
6288,8,17,29
6289,4,18,30
6290,3,18,30
6291,3,18,25
6292,5,11,30
6293,10,16,28
6294,8,14,22
6295,3,17,30
6296,8,18,28
6297,8,17,22
6298,7,15,22
6299,2,13,23
6300,4,18,22
6301,6,11,21
6302,6,13,25
6303,6,16,27
6304,3,18,27
6305,10,17,27
6306,3,13,24
6307,6,20,26
6308,5,12,22
6309,2,15,22
6310,10,14,23
6311,8,17,27
6312,3,15,21
6313,10,15,27
6314,2,13,27
6315,9,20,29
