LEAD_ID|LEAD_TK_RAND|LEAD_CREATED_TK_RAND|LEAD_MODIFIED_TK_RAND|LEAD_CONVERTED_TK_RAND|CAMPAIGN_TK_RAND|ASSIGNED_USER_TK_RAND
AADA8056-6D09-F8B6-391B-783F8C82C621|8722|575|130|634|5|4
0AC181CA-8211-8330-08D9-3E1745E232E8|8723|636|84|104|3|4
B2F7F5EF-5EB9-3961-95D7-22EAA46E45D9|8724|14|511|473|4|11
5AA43E82-BD82-441B-2C04-9762BFCE62B0|8725|685|652|323|4|1
5EE0A599-2B87-666C-A51D-DB2B24297E85|8726|192|289|277|1|18
1ABBCE10-93E9-0EC9-207E-385D9D98D372|8727|27|51|469|3|1
65D53F85-0DB8-3C4E-0EB7-D7FB770B42D5|8728|66|637|558|5|16
81CFD500-F4F6-7236-D76C-C4E91ECBA3AB|8729|446|88|77|4|17
CA4C44B6-891F-B592-B79B-4C1659AE9649|8730|93|24|539|3|18
146E235A-5816-CED0-2DB7-AC5F4536951B|8731|234|597|544|4|14
03A7CCB4-D297-3C3C-C602-10244E6A54FC|8732|354|268|297|5|12
702C822E-79CE-AB88-AD1B-F2DBD7785312|8733|343|354|410|2|11
62F7E660-8DE8-848A-4200-28843F57081B|8734|260|248|381|3|9
641C7345-7B7B-335D-037B-5EA7B79DEF6E|8735|653|712|1|4|14
5B398E2C-8F7B-6AC0-4A54-485AE7971752|8736|103|110|315|1|5
CD2033F2-0589-3A04-7641-6DC40B7CEEFF|8737|227|488|260|3|3
6E277DF5-0B16-C0F2-6BE4-0E4788142791|8738|42|351|721|3|6
52BCB6F3-C3FF-D5D6-D0BC-42932879489A|8739|14|52|689|4|7
2FE9B36F-2A57-F02D-F2D3-FA62B640B9E9|8740|214|29|160|5|11
672E2939-B9A7-0186-F9CB-D7C1514E4CEB|8741|690|238|626|5|14
BA357303-1296-AAAC-4E22-E9BA991CE817|8742|393|437|264|3|13
3D776303-F035-D736-AE36-BCD2B1513C7E|8743|30|715|585|3|4
9C3B5ED1-10F5-48B4-68B2-CDEA3FC2BDA9|8744|380|711|132|2|13
13CC9D44-BCFB-7943-D434-3B9432287F5E|8745|37|261|485|5|2
0EEE9371-3F37-8B93-F91E-30DE5E2F9993|8746|473|493|2|2|3
C604F234-B12F-ADF1-54F6-C893345A2CB0|8747|117|50|360|3|10
03DDACB7-42E6-6D14-D6FA-3E3E309BC7F2|8748|255|147|712|3|3
EEFE695D-06DC-1C98-02C8-DE5A0AC87BDC|8749|561|666|297|4|1
8BD12480-4384-275F-1730-70875EC6D473|8750|444|638|167|1|6
D01A20D2-3763-FF4C-6AF4-B794D762316B|8751|569|336|578|1|1
DE853530-B7EA-8852-D2B3-218FAFA0A436|8752|394|725|683|4|11
698B311C-B991-EFE3-F3BD-D39470CCDDA8|8753|704|231|144|2|20
3F674F30-13F9-1876-F847-795B4170C030|8754|373|574|140|4|10
6760197E-64B7-944C-A52F-147C57D499F4|8755|304|717|390|3|5
0611197C-5C7D-95E5-9A46-9DA3DE75D07D|8756|694|470|214|2|13
1B37F758-DB6D-330E-F5E8-E8287DFC2ED7|8757|728|197|512|4|12
BD82549C-5E04-7542-2DC1-4D6EE13CD7EA|8758|719|383|403|1|20
233408EA-81A5-640E-5FE0-EEBDB3AB08DE|8759|628|192|305|4|17
530E43E2-2F17-4007-CE19-D74B97C15A65|8760|533|716|474|4|7
6B3FDA38-61BB-8045-C788-33946D99D94D|8761|258|293|64|2|15
711C60DE-6E6A-FE2C-077C-0D5FBFD0D4DE|8762|171|611|342|3|4
7099F9DF-BA14-9EBC-0860-D791B53085F3|8763|178|513|301|3|8
BF6E5F84-6C59-10C1-2FFE-CE6454762EE9|8764|231|432|509|3|12
5EA478F2-F61E-81FE-CFAE-DB01790CBD77|8765|103|388|622|3|18
C11CC863-9A8D-5A2D-BBE8-FCAE450F5015|8766|503|466|133|5|3
B8E5FF7B-8C48-4355-26A1-A4AF80D541E1|8767|179|112|59|2|8
2F2EFF98-EFD4-F608-690F-06392780ED9F|8768|646|140|29|2|14
1A83ECCF-783B-02B6-8754-6CAA31A0DCE5|8769|648|58|728|2|5
E1B5BB78-F19E-D382-FB5A-5A697DBE839C|8770|51|196|403|3|9
D2653956-0916-0046-9BDD-9498DF07EAE9|8771|374|38|384|1|15
74DADBFD-9692-CFB1-4828-7F200475F1BB|8772|670|514|68|3|15
AB68DE9A-B0B2-A1D3-8AE1-0929843EE3BD|8773|696|72|102|4|4
54536D39-405E-63C7-A242-4533E8255BB8|8774|610|657|520|4|19
BD3A8586-9930-E13D-BEEB-6F381C2721F8|8775|568|357|398|5|5
83C9DBD5-064D-1707-8D8A-B70C90DC460E|8776|479|122|654|2|10
801E9D49-9375-0401-A682-7505386BC633|8777|77|30|678|3|2
E42C8A57-DBF3-FE2C-1EB2-2335BF06DE18|8778|628|457|273|5|19
19E7B39C-384C-C2AD-7428-CFCB775A3FF0|8779|360|649|360|2|17
8CDF8A0A-2DFB-F3E8-3EBE-569556BAABD3|8780|52|605|549|4|13
57734FC2-9EB0-F6B4-E395-A363DADFEAB4|8781|7|232|676|1|7
DADC258C-293C-AB16-8537-0A947E380903|8782|296|309|622|1|3
EEA97DC2-B8F7-4BDA-2084-398367ACE21F|8783|87|342|650|3|14
338BD77D-419B-25FB-1107-AEC8FD1B0D75|8784|315|375|701|3|2
FF782773-BB0C-8E40-1397-098ED861403D|8785|543|159|270|1|6
489F0A42-3162-AA21-9626-C1618C1318E7|8786|428|474|446|4|10
5EB26C1D-F806-A855-A3A5-B748326EEE11|8787|511|582|129|4|16
53C26D51-D176-8AAB-E20D-7740B7C2F5E7|8788|299|394|489|5|10
304F3B25-4AD1-ABB1-89CE-159E24ECA46D|8789|693|8|706|1|12
08F8CF5C-162A-0F37-504E-44E1626793BE|8790|218|707|272|1|3
B44F6024-17B0-514E-F814-00CD84E03D19|8791|498|445|603|1|16
2654C047-D3A8-39DF-9B8C-BFD18B914928|8792|62|439|589|3|19
57108F32-E649-52FA-A3AD-63D7109F4E99|8793|607|4|283|2|6
DF114987-A03F-9C32-1592-DC64A343C2C8|8794|525|626|27|3|17
A2D15ECF-EA4E-3F45-6A41-30CE828BCED4|8795|8|172|308|1|2
5137E504-42DC-47C4-04FE-4EA8B9DA8F9F|8796|429|208|398|1|6
2AA8645F-F5C0-9E20-2500-5437D1D6A3AF|8797|404|509|172|4|12
2DC9D1C3-E16B-12C2-BAC9-DFA4A07F6B97|8798|32|70|171|3|16
9B81C349-ED68-1C41-5EC3-28BA10581BC2|8799|151|437|635|3|14
DBD2E47C-8455-41AB-2934-6E56F43E8285|8800|342|526|206|3|5
2187E5FF-F3DB-AE2F-F5E1-BF8EB5D557A6|8801|174|657|116|1|7
F8120DE1-B860-3C24-4395-A2350C65379B|8802|514|554|464|3|17
E6CEFD27-86C1-1853-0743-2C693F1BFC0C|8803|88|578|290|2|10
9A7EA575-3CC1-B3AD-75D5-ECC3C182781A|8804|347|142|665|3|7
76168123-9D54-3399-D943-77C7299BE356|8805|87|310|62|1|12
6700195E-7EAA-6B7F-6ABE-20F82A1B88D2|8806|265|37|329|2|14
8324DF2A-6B0A-D617-4302-8DD855F33B2F|8807|439|439|594|1|17
3B89CD0F-C488-929B-A0AD-3EBEEF1F05C1|8808|323|376|167|1|4
959BAAE9-FD64-FDBF-6BAC-E14FD8EA8D91|8809|722|673|133|1|19
A61398EC-7C52-CEC9-D56E-02C9716546A4|8810|399|7|410|4|15
BC440735-C6BB-E51B-6E5F-CF79A864C92D|8811|285|426|54|2|5
4B1E909F-15AF-7E51-118B-854E9020C14E|8812|480|472|587|4|9
772B6492-6841-9B5A-269A-0802C18B173D|8813|709|161|569|5|15
6DE50FBC-EF72-34C9-58E9-370EA2A52C9E|8814|50|522|436|1|8
F720FE08-1DFA-361D-B1B8-886FD01E6EE2|8815|335|31|262|1|19
2733CA8A-BBE1-12D7-6B1C-3CD191598A57|8816|653|420|306|2|11
B4998BCC-F9E4-14EC-4C78-75B8C02A423A|8817|18|62|725|4|10
4641423E-6772-6B93-287E-311A685F29FF|8818|707|504|583|4|5
4DB29B11-D6CD-D656-6840-F94DC6059F93|8819|115|352|629|4|5
A1243180-05AE-8273-9A8A-E6E719C7687E|8820|625|404|425|3|13
3AA4AF7B-3036-3B1D-D3AE-3DC4434C00AA|8821|480|365|57|5|14
6D7F1135-0EC4-FC02-19A3-E084051B666A|8822|21|291|123|2|15
61831559-5216-3FE7-86F5-419DDCBBC52E|8823|27|136|256|4|6
DC802746-8EF2-5BF0-246C-406FA747DA99|8824|205|562|718|3|15
96133D64-AF7E-5675-253E-6111766B1198|8825|68|550|353|3|10
EA91A553-378E-5193-280C-C22BC538E67B|8826|551|204|719|2|4
F344DF4F-6538-14EB-E172-F2D2A70FD4B5|8827|193|710|225|5|11
844BDB8D-6F1E-3BC3-8C0A-9D7D6364575E|8828|499|611|216|1|16
E6C55D38-A6DC-A73F-952D-50D80AE40E87|8829|60|312|38|5|15
220A94A8-AF7C-E6B5-C777-9B1FDA9ABB77|8830|90|536|455|5|2
A2D53562-8CD4-0CB6-E369-D8F93E5556F0|8831|513|402|654|4|5
46760429-3A70-F7BE-3615-4F7A027427F2|8832|540|630|649|4|20
291D31D3-CA16-EAED-EC3F-59BE9BB115DC|8833|175|721|90|3|17
99184747-6AFA-058D-C778-EE03BD593724|8834|194|213|551|2|2
F9E1669C-EA22-C93B-F8B1-B49737CEF5D7|8835|320|20|42|2|2
19F9C4A5-AB9A-F6CC-7259-F4082E2115B9|8836|560|9|54|1|11
C0DF06D0-4F84-ECD3-0727-CBDC804E29E2|8837|516|487|354|2|9
B2D202C0-020C-F7F2-88A4-6919D707821A|8838|406|507|688|1|19
6EE17A11-EC05-8533-9011-D5A3E0A97178|8839|456|138|678|2|13
37F51276-8E42-B086-E34C-7AD204A18F24|8840|704|648|315|2|3
03A797C7-5FBF-6ECB-1E95-4E09877EEB51|8841|549|193|155|4|4
C551E013-3FDD-FF23-73E2-09B2DFC3F6EF|8842|415|59|327|1|1
DC56A56B-A17C-BB5D-A278-E0FEA4875AC9|8843|219|210|212|5|11
51095C3B-71AC-591E-1B05-CC311C8DBBA0|8844|606|722|229|2|14
E43A158D-5E7E-A49B-DA73-B0DFC8B3399D|8845|7|269|415|4|17
76AE6007-404C-5EB7-A727-0A3AFA71AE59|8846|578|509|634|1|12
49867A16-1DDB-09CB-E894-215ACC9D1FB7|8847|363|503|90|1|16
59D0BF8C-7446-BDBF-9426-D5FEF5127D79|8848|112|369|393|3|4
F542F27E-67DF-BA0A-0BDC-83FD31A8CCD4|8849|194|393|516|2|16
D1A61895-3A5A-8AE3-F832-9DDAB8E63F98|8850|159|570|567|2|11
8AFFC436-2803-ACBB-D9D5-E823017FA194|8851|126|447|201|1|9
70094E73-723E-397E-0AD6-474E177D84C6|8852|544|132|640|3|20
B47548CD-A6B1-A6EB-EC95-EBA70D0CD2DF|8853|144|483|371|4|20
9001FAB3-8979-D696-8074-5BE1C182A17B|8854|437|540|134|5|9
CE07E134-9BCC-39CD-53E0-2D98790C1DC5|8855|534|588|333|3|17
32038DEB-238E-80E7-B182-FCBB45B22ECF|8856|383|366|693|3|10
9BD270E4-A305-958B-47DB-FE8035E3199C|8857|514|270|149|2|12
E8462154-E007-F2B5-1599-DDF3E9821DAC|8858|527|572|500|4|11
34309228-084F-74CD-1E05-239780CB07F0|8859|402|26|471|1|9
0723B08A-C4E7-D539-4D3D-C5A73B9A540E|8860|348|658|171|2|10
4D075033-7EB5-85D6-ABDC-B982A8B95C42|8861|501|250|86|3|3
143F2948-B474-6B80-9830-D10D16CEBBAA|8862|573|132|704|4|20
908ACC36-642B-AB9D-5C7C-84A4477D3DC1|8863|423|668|600|5|15
E3086A6F-D423-2F43-2536-96E2FD0D0060|8864|337|137|4|1|13
4930CD95-F30E-B0CA-4D0F-713E26C8129E|8865|316|297|143|2|19
65CD8E2F-0D30-5B69-EDDD-CF3E1A051D5F|8866|483|81|320|2|11
EE9DB452-0492-8460-08C2-AD6193EDCCFD|8867|517|128|174|1|5
F15AB757-E9EE-DAE9-2813-F2D9C5636BE2|8868|616|537|125|5|18
440884FA-2EB4-FE55-1062-DB7C5EA027D4|8869|711|478|675|5|15
2B66D7F8-0A6A-6939-2D0A-CEC6ECD86E56|8870|215|614|137|4|6
F3DFA9D8-604D-E845-EEB7-3308C33DF3F6|8871|665|435|499|2|17
77177123-D7F0-F9F5-E315-87296B42D229|8872|646|281|38|1|17
065E0D05-3FDE-61A4-01F4-3C703F920C11|8873|496|254|671|5|16
CF5B336E-24B9-83B3-F1FD-602F373FCE6E|8874|32|658|194|4|13
46E7EA54-A415-8D00-A1D5-E4DA557F167F|8875|74|443|603|5|8
43B26453-50BC-B71A-5C18-29B633839EF0|8876|191|242|299|4|15
F8C296DF-DBC4-2850-5401-59E90B747598|8877|106|92|136|5|1
0F750A5E-D724-F775-1EFE-350096BE8564|8878|378|22|40|3|4
98FAA959-DF81-8BA0-981A-57AA05A1BF4F|8879|331|348|584|5|9
78558DCE-FF84-EF21-8A5F-4430C0D5913E|8880|351|398|228|3|19
B4015745-54AF-7532-EF52-C490F427DF07|8881|244|167|262|5|12
38A6E99B-5546-2DD3-ED5C-2FF298E61F87|8882|105|593|302|2|12
F34EFC46-1987-B6AF-4297-589DE78C4AF8|8883|106|396|484|5|5
9009CBCC-8F20-D9D7-2A12-31CDAB26E210|8884|581|396|716|3|15
02F2E06B-1DA4-AB41-D0CB-91BB08BF99A0|8885|199|199|122|1|7
4E34D380-F9DC-D956-A468-1B1B68C8AF37|8886|69|154|255|2|2
F7A8B1A9-0811-AE17-64E5-E30D5CF39596|8887|298|399|216|1|16
4239531D-D00B-9C50-3515-0A6C740DFB0B|8888|679|106|9|5|1
B3F75345-61D1-B585-58A4-8FF9BE85ABD2|8889|287|570|233|4|5
69F79028-A505-5373-8D3B-D72C05333287|8890|168|371|163|5|20
889CC837-3378-103A-6A42-B9C883339991|8891|133|6|515|2|4
1D0C2E62-7BAA-5E54-59AD-51E5257BB415|8892|219|216|284|5|16
094C070A-CDA6-3C8E-7B28-A439B00865D3|8893|76|531|351|1|16
CCD1829D-3EAE-E3DC-FC79-AEE19A065AC4|8894|30|56|187|2|11
B377960A-B6D6-A271-DA5F-B4D5A98BF80B|8895|721|2|371|1|18
84581A96-5A65-84B5-10AB-388C3E7C84B4|8896|389|59|113|3|15
E1623BE5-B0DA-A925-A48D-281A5C3B7E84|8897|409|64|35|1|14
844BA355-CFC9-327A-0B71-FDC9F77014F8|8898|348|420|161|3|14
B2584077-4009-E1F6-4DDF-5884DCF0AE40|8899|135|446|410|4|3
8BCF2E0B-919F-D3CE-EDA0-E690ECDA05A7|8900|40|707|52|2|20
822E86DE-324D-729D-3280-546899AA8AD9|8901|467|31|623|1|2
32A0EBAB-C2A4-97DC-A36B-67042D0E311D|8902|366|211|278|2|5
688BCFFE-637C-F713-B102-44B3BD0D3009|8903|351|543|536|3|8
4AB32B24-0BAD-60D1-E1F7-CC4A3B494D7A|8904|332|164|274|1|5
5F6CCE3D-E638-3AD6-2645-5EBDC91C3029|8905|16|192|421|5|20
DAD25B1C-0758-DD4F-7BF7-7FDA9CDD09FE|8906|224|648|438|5|17
6A66EEE5-AD4B-7655-B75A-0BDB00160566|8907|85|514|705|2|1
EDFD72DD-B3F7-6C2C-BA0E-C554D98C0453|8908|365|451|687|3|9
C59B4D6C-63D0-1450-D2D2-E4D2782679CB|8909|371|426|365|5|14
69DE67EA-67CF-2BAE-E2FE-83145DBC252E|8910|594|550|570|4|3
276DD6D2-D3D7-5A10-705C-6DD0CF892CB3|8911|320|233|248|2|16
A5A33821-D718-80F4-FA37-75366BB4BAC9|8912|677|680|488|5|3
1360FCAB-B8E4-6DCB-689E-8DDD07FBA086|8913|228|633|11|1|12
6FF3D3BD-03CB-F944-555E-A52121FEDE49|8914|344|334|681|3|16
D630C740-39DB-C9F1-D323-11F7E1F80F48|8915|382|109|387|4|5
1A1C7AF0-33B7-0972-8F8C-A18E03ECDEDD|8916|215|704|187|5|13
62A32498-07AD-DBD7-834D-9CDAFE0D4F40|8917|471|487|536|3|18
F7302719-67D6-0C08-E932-735B375AFAAC|8918|525|723|616|5|17
A0610029-B79D-9B2C-D3BD-D858E5444440|8919|100|302|176|3|1
96F90667-A82F-0465-9316-D82780CD60D8|8920|525|307|383|3|19
98BFD372-9791-C0DD-55D0-709AB77053C9|8921|597|603|624|3|19
5AF584D8-BF1E-6054-3534-DC2932341378|8922|587|484|641|3|5
82EC7333-353A-DE15-66C6-03A6D3FBE55C|8923|639|456|174|4|4
9CB9607C-3131-7007-71AE-108BD87427C8|8924|105|663|697|3|7
E152A670-BD2C-1F4C-BE89-ABDF64CC732E|8925|581|530|305|4|15
B87BB504-B890-EB59-6C41-E32F24BAA4E0|8926|690|713|428|1|9
8806666B-9553-FC23-B9DD-37F6B8E2EA4B|8927|618|59|155|3|12
D3F8F553-0AA0-3A19-BBDD-6296DDEF4AA6|8928|338|517|163|2|7
24A72C48-65AA-EFE6-F8B7-C6529656A581|8929|512|113|657|1|6
3FB946E7-7253-02D9-BB5D-3731D6CEE2F7|8930|572|551|181|5|6
E2C2A321-5C74-AEEA-E159-B1AE6F9635B6|8931|700|629|128|4|2
CD7109BD-8095-9A04-CE1A-91C8C15DFE84|8932|532|601|86|3|15
E6B55724-3C87-A7A4-8E42-F0746A1B17A0|8933|334|327|7|3|8
A0DBA2D6-0186-512F-EDD8-97C5F898C009|8934|493|291|313|5|15
4A682A0E-BD63-07F3-6B66-AA6B99D46A80|8935|402|725|481|5|15
71107E19-C303-3F90-B93A-860C6EF92A7B|8936|530|213|541|5|4
EEE3E440-4414-F132-398A-74CB373EC431|8937|446|152|444|2|15
E45042EC-2A4E-6E0A-9EEA-915E26D50236|8938|704|547|70|2|1
E3565D6F-7311-7C0F-1240-C8A27079506D|8939|647|461|260|2|3
715FEADD-54FA-9DBE-6B03-92A6AF2DDA35|8940|713|446|494|2|18
5DAF2F93-36D3-D8C0-66D6-8449B0E60384|8941|576|33|378|4|6
254FCC0F-7845-9454-01D0-AE9E15752391|8942|546|492|260|5|3
40E8FFE5-0709-33F5-9D26-1D82EDB9AC03|8943|226|610|141|1|19
28D85A12-C408-071C-093C-991B7B25EBA2|8944|394|88|121|2|16
839438C9-2F01-B24F-0460-C2F569DCB482|8945|551|199|286|2|18
50447B9D-6CC8-61C2-2E2D-59B1E2B1CB5F|8946|663|728|439|4|8
D82B7B15-F1CE-2DED-2101-63B68FC1B6BA|8947|73|234|729|4|20
F00F4CC2-E347-6E79-3F1A-3283269C11BC|8948|125|712|720|5|5
522EE70F-05F2-3012-F684-DEBE6F45C4EC|8949|388|226|655|2|7
87AE7646-E9C1-3C2D-A913-3593F22CC1FF|8950|508|148|224|2|20
9E7EE620-43E0-C1B4-4AB6-53B5D4343FBD|8951|651|203|608|3|7
1B1050C0-89F8-F927-97AC-8808BD8C70C8|8952|204|171|362|2|9
60B08A79-A9F1-23AC-045D-90EEBEF34FCD|8953|722|425|114|5|19
31645505-ECAD-7511-1EF3-D3CEFF31753E|8954|344|471|638|2|1
4ADF38DC-DC17-F396-1C77-DE294A9BD404|8955|246|518|677|5|9
FE2D0CE2-861E-8B9B-310D-1200624EBDA8|8956|58|464|129|3|10
3634E269-5747-CAE2-CDC2-817427683352|8957|144|172|12|1|3
985CEBC8-95C5-6074-ABCB-AD45F36D3C15|8958|146|6|10|2|15
F3812059-74C8-F4FE-AD38-2E62A6044A8B|8959|328|504|514|1|9
161FEC48-5474-46AD-D2C9-8C6BC08F0AFB|8960|68|288|686|5|3
0E8D467D-06EC-F658-150E-40A05251FD6B|8961|660|673|541|3|16
FC91BB18-AF6A-518C-66D4-B310532452A5|8962|361|727|544|4|20
714F931D-5A4C-CBDA-2234-2891FD5E3047|8963|291|105|535|2|5
4320DD53-3AE8-62DF-0ED6-1D7B8981D411|8964|621|542|477|5|17
AC102C05-3935-145D-7B8A-A0225295B48E|8965|405|594|74|1|19
CCF73826-8962-2704-ABE0-7E53A8DDDB13|8966|410|449|417|4|1
BB3515BB-A49A-14C2-3413-726372E4C187|8967|57|15|22|5|18
1DC51C98-F015-8BBF-0757-24DECFBC7D85|8968|682|423|79|2|12
CEE849F5-4F52-DC4B-4663-111FE3FD05E0|8969|561|48|48|1|10
2183DF22-42C9-47E3-2EFA-3F3B34FBFFAA|8970|369|391|230|2|1
AF8935AE-75F5-AF2E-799D-F64F2C362A82|8971|438|157|706|2|15
78BBD74C-B619-F812-07D2-CFF8D2CAA490|8972|543|92|228|5|17
B090CEC3-7CE0-2C69-FC3C-7FE11C36935C|8973|443|156|217|2|2
5545EB89-1CAA-900C-E568-F580694AB0D6|8974|235|657|257|5|18
25FCF9BD-68E0-4B62-5FFC-A30513EFAC07|8975|525|111|457|2|13
23B3623C-5BB2-E7DB-6A49-8C5CEB94D48D|8976|226|75|506|4|2
E1DC4431-1CED-2421-CE8A-62ADDF7DFC4D|8977|375|686|107|1|18
8D049E16-F25D-5550-427D-3492CA80F4A3|8978|692|296|701|2|3
3B214C85-5E6E-B5E4-D7B5-931A96E3FFC1|8979|322|117|719|5|11
F9A05853-30A2-82FD-A84B-AC898BB77873|8980|22|605|397|2|9
EC73B1D6-7816-840C-E60D-4A6DD68992E6|8981|169|228|61|2|6
2DB88671-4A0D-90EA-F15E-A22583289685|8982|305|128|643|5|7
66E36AE7-0BE1-EF88-29FE-1A6BAC29E5A2|8983|103|584|682|2|10
DFA576AD-8D15-2D77-AC9D-42A087B42B12|8984|315|307|365|3|2
BE3F2CD2-2FC7-8E6D-13B2-EE2C92B1DCC1|8985|9|501|608|3|8
830A70B0-5215-02C3-340E-E7CB7E128482|8986|273|401|604|1|14
64EA4EB7-61D8-73EC-7D1A-CAC819E30B18|8987|708|207|653|2|20
C336040A-5078-E5B3-E487-452B606519C7|8988|91|243|352|2|4
6B327921-ED07-FD79-668E-513E45D23CE1|8989|662|148|208|1|9
833F82C3-E5EA-9070-851B-41A418290765|8990|158|301|684|4|9
2836507B-F166-C1AC-DF54-4A32D60313C2|8991|369|437|374|3|17
35CE0E66-2C48-4C49-91CA-2B517F0615E3|8992|409|199|284|5|4
FB05F8DB-E559-7199-FEB0-A07D307801AC|8993|31|674|2|4|5
761093FA-46F4-98AB-FA76-FB1E3376694E|8994|218|643|242|3|5
002B8E58-1AA8-45E1-39D9-7659156D4CFE|8995|379|486|268|3|7
AFEC1DFF-66C2-69E0-8964-5DE0E7420AB5|8996|449|727|163|5|20
2FB635F5-E93A-7778-2680-92A01AFB054F|8997|23|659|10|1|16
53542CCB-D9FB-F7EB-AFD4-AC3C0AD85520|8998|598|500|719|3|6
B2934DBB-F097-C47D-028A-6AF0C0359E0A|8999|396|1|559|4|7
EE6A765E-6D7B-5DCC-EEE6-94B5B73035D4|9000|707|133|690|5|1
9C0D3295-793C-401E-0C3C-E29A8FFC6165|9001|110|106|80|3|16
38EE8AD1-A636-463F-7F1A-5A160B6D5564|9002|427|145|132|2|9
45B0D481-29B7-34DA-3A42-9EC374C98AE1|9003|235|648|387|4|20
EAFD8C2C-556F-22EF-7FD1-19A8BE98C3AD|9004|537|35|90|5|2
DDDA6962-7437-CC72-30B1-A143DC672604|9005|703|37|122|3|13
AFCA7444-B633-D424-305A-557F8993AA1F|9006|465|161|492|1|5
5EB3DA23-A520-F12B-CA76-0991D285398D|9007|121|549|481|2|8
5570A079-8505-E764-002F-42BC2439FB90|9008|91|692|44|1|5
8C912C18-79FE-224E-2834-993E64E88E89|9009|488|490|3|4|4
2FB125AE-665D-AE5F-E60E-774B69BF438F|9010|46|13|55|1|19
360BB6EB-2458-67DD-C364-9E39526A8D8F|9011|95|545|281|4|10
E45FD769-3BD0-F9A8-C51D-D63837084E5F|9012|219|269|144|5|3
AD13FC13-0474-5F18-56C0-BB42D31E79F1|9013|688|440|545|3|4
42314258-435E-CE0A-1D2F-2BB3880B7D2E|9014|166|627|529|2|5
2510F6EA-EE3B-DC91-B24A-99FD712B5FE5|9015|280|60|450|4|16
AB8259E3-AFD1-62E3-E6A9-6FF37294FDFF|9016|328|381|556|2|7
2AC7BEBA-4507-2DA6-5898-F67EB83242C2|9017|17|622|500|5|18
E4EDFA6E-AF58-E59E-54B0-679A77514602|9018|456|91|604|5|13
B7C78FFF-EE49-4C39-A294-427F8B9728F2|9019|143|266|605|3|14
BDF02D30-A746-E11E-F40C-51C9E34CC1CB|9020|563|422|468|4|1
CEC6E92D-5035-487D-23BA-863EF9CF623F|9021|172|352|220|2|8
C5E37C8F-1653-8FDA-A432-3132D6149520|9022|93|190|196|3|3
19C9BCA5-4227-48A7-C90A-29F25D60BF4C|9023|459|349|386|3|17
9A2D58D3-5894-9057-5022-5F2D52BB5C4A|9024|348|273|113|4|20
FECBBABB-84D5-36A6-1725-1C551C3AF335|9025|327|111|660|4|20
217E6183-3077-61CA-D258-AA68589F34EE|9026|473|208|195|3|18
65328873-2769-3274-33FC-A88BDDEF66CF|9027|728|96|166|1|7
1E2F559F-9D86-EF9E-3921-C7D82185BDB9|9028|576|584|576|3|7
01D8A4E7-1850-7F03-7048-FBA57C8FAC15|9029|346|243|359|5|13
A5C3F1DF-2631-BE7B-EE34-EDF9E8F3F6F5|9030|358|231|42|1|19
7BC96FDE-9350-B8F2-F83A-CB769AA62268|9031|325|123|242|2|1
1581E5DF-B0A4-455B-B9B9-B6FBC591D732|9032|681|622|66|3|3
327F8BEF-9457-B4FC-97FA-073D4550040F|9033|582|696|527|4|2
164A7346-60AB-83F8-F692-BA8BBDD3939F|9034|541|62|56|4|18
F80965B9-5F36-96B2-5DA2-BDC9FE203290|9035|659|418|145|3|20
7A519B29-70B6-4FB8-5427-CE9CB86811AB|9036|152|517|64|5|9
8EEA0F9A-1A55-4549-29E2-E94BD9F310F5|9037|88|474|123|2|20
0D32B2A0-3BC6-A7A8-F0A3-A2313101274A|9038|689|691|31|2|20
1184C9E2-9B1E-3CA6-C5FB-D5F3A9313649|9039|440|56|357|3|11
0D792CED-8638-6141-C2BC-B21AB4F84A72|9040|383|598|374|3|10
DC89E9C8-C23C-8BD7-27CE-F978CAA965BE|9041|281|321|31|2|4
9378C03C-7D93-34C6-CED2-5108F7859292|9042|573|248|397|2|20
585EAFE8-04BA-62E0-0A05-65F82529148A|9043|618|100|502|2|19
B69D2DED-8A67-BE8C-9413-6EB0AFE5334D|9044|385|134|123|4|19
D588D799-4BEF-34F8-9657-0136BCA7DCEE|9045|174|546|412|5|7
9E3CC6E6-CC30-4801-67BE-229F2B038D00|9046|651|136|149|2|8
2AEDE063-4DCA-4889-E65B-B4351A43E87F|9047|555|188|153|3|8
68C05FA4-8C0D-19B0-F547-283B547792F8|9048|585|75|475|3|3
E9F75779-612E-C3A3-4D0A-0D9F42A96403|9049|164|614|267|5|18
0AA8BC77-4BF4-076C-7A05-C6B29DEC012C|9050|259|703|407|2|8
EFD76F16-0B0C-6003-3F6A-13B432EE84A4|9051|597|679|713|4|20
D6E60D8E-DD1A-136F-E8C2-58776F9752D4|9052|294|362|709|4|18
C1DECD4B-15DE-ED4A-FD9B-0865E8FE2858|9053|175|635|491|5|8
CD2A6DEF-32B3-82F3-CD08-F700CD51181E|9054|629|564|679|2|19
3AC417B3-46E9-451F-CA68-8F46EB97E606|9055|257|635|59|5|7
89179E8D-D82A-0F97-E4CC-6200B7E9F951|9056|243|587|65|1|3
14A5A75F-C3B9-AF0E-52F1-3C9D920FFFC0|9057|266|544|600|1|14
6A710941-0580-1A74-CE1A-C715F92313F5|9058|554|189|162|2|14
B804BA77-44AB-2C1A-5D9B-02BEDB0F154E|9059|448|287|720|5|19
