OPPORTUNITY_ID,STATUS,STATUS_DATE,EVENT_COUNT,EVENT_STATUS,OPPORTUNITY_TK,ASSIGNED_USER_TK,CAMPAIGN_TK,ACCOUNT_TK,EVENT_AGE,EVENT_CREATED_TK
3072796E-B83E-271E-4AB1-43AFCB4A01D2,Needs Analysis                                                                                                                                                                                                                                                 ,2020/01/04 00:00:00.000000000,1,0,166,2,5,71,0.0,-480
3072796E-B83E-271E-4AB1-43AFCB4A01D2,Value Proposition                                                                                                                                                                                                                                              ,2020/01/13 00:00:00.000000000,1,0,166,2,5,71,0.0,-471
3072796E-B83E-271E-4AB1-43AFCB4A01D2,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/01/28 00:00:00.000000000,1,0,166,2,5,71,0.0,-456
3072796E-B83E-271E-4AB1-43AFCB4A01D2,Perception Analysis                                                                                                                                                                                                                                            ,2020/02/05 00:00:00.000000000,1,0,166,2,5,71,0.0,-448
3072796E-B83E-271E-4AB1-43AFCB4A01D2,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/02/12 00:00:00.000000000,1,0,166,2,5,71,0.0,-441
3072796E-B83E-271E-4AB1-43AFCB4A01D2,Negotiation/Review                                                                                                                                                                                                                                             ,2020/02/22 00:00:00.000000000,1,0,166,2,5,71,0.0,-431
556006E8-05D0-C114-332B-E8914D8D6518,Prospecting                                                                                                                                                                                                                                                    ,2019/09/22 00:00:00.000000000,1,0,171,14,2,98,0.0,-584
556006E8-05D0-C114-332B-E8914D8D6518,Qualification                                                                                                                                                                                                                                                  ,2019/09/26 00:00:00.000000000,1,0,171,14,2,98,0.0,-580
7A726958-25B8-018A-DD75-7588907E624F,Prospecting                                                                                                                                                                                                                                                    ,2020/06/30 00:00:00.000000000,1,0,173,7,5,17,0.0,-302
7C91A9E3-4BDE-6761-FD80-E4BFDD5D1FE3,Prospecting                                                                                                                                                                                                                                                    ,2020/07/13 00:00:00.000000000,1,0,175,16,1,40,0.0,-289
7C91A9E3-4BDE-6761-FD80-E4BFDD5D1FE3,Qualification                                                                                                                                                                                                                                                  ,2020/07/20 00:00:00.000000000,1,0,175,16,1,40,0.0,-282
7C91A9E3-4BDE-6761-FD80-E4BFDD5D1FE3,Needs Analysis                                                                                                                                                                                                                                                 ,2020/07/28 00:00:00.000000000,1,0,175,16,1,40,0.0,-274
7C91A9E3-4BDE-6761-FD80-E4BFDD5D1FE3,Value Proposition                                                                                                                                                                                                                                              ,2020/08/04 00:00:00.000000000,1,0,175,16,1,40,0.0,-267
7C91A9E3-4BDE-6761-FD80-E4BFDD5D1FE3,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/08/18 00:00:00.000000000,1,0,175,16,1,40,0.0,-253
7C91A9E3-4BDE-6761-FD80-E4BFDD5D1FE3,Perception Analysis                                                                                                                                                                                                                                            ,2020/08/26 00:00:00.000000000,1,0,175,16,1,40,0.0,-245
7C91A9E3-4BDE-6761-FD80-E4BFDD5D1FE3,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/09/04 00:00:00.000000000,1,0,175,16,1,40,0.0,-236
7C91A9E3-4BDE-6761-FD80-E4BFDD5D1FE3,Negotiation/Review                                                                                                                                                                                                                                             ,2020/09/16 00:00:00.000000000,1,0,175,16,1,40,0.0,-224
C850B3B0-F16A-82EE-89FD-A0DA53EDDF50,Prospecting                                                                                                                                                                                                                                                    ,2020/01/27 00:00:00.000000000,1,0,177,20,1,79,0.0,-457
C850B3B0-F16A-82EE-89FD-A0DA53EDDF50,Qualification                                                                                                                                                                                                                                                  ,2020/02/01 00:00:00.000000000,1,0,177,20,1,79,0.0,-452
C850B3B0-F16A-82EE-89FD-A0DA53EDDF50,Needs Analysis                                                                                                                                                                                                                                                 ,2020/02/08 00:00:00.000000000,1,0,177,20,1,79,0.0,-445
CD6D3707-1168-1AF6-0CA2-6447D14E73AE,Prospecting                                                                                                                                                                                                                                                    ,2019/11/28 00:00:00.000000000,1,0,179,10,1,8,0.0,-517
CD6D3707-1168-1AF6-0CA2-6447D14E73AE,Qualification                                                                                                                                                                                                                                                  ,2019/12/04 00:00:00.000000000,1,0,179,10,1,8,0.0,-511
CD6D3707-1168-1AF6-0CA2-6447D14E73AE,Needs Analysis                                                                                                                                                                                                                                                 ,2019/12/10 00:00:00.000000000,1,0,179,10,1,8,0.0,-505
CD6D3707-1168-1AF6-0CA2-6447D14E73AE,Value Proposition                                                                                                                                                                                                                                              ,2019/12/26 00:00:00.000000000,1,0,179,10,1,8,0.0,-489
CD6D3707-1168-1AF6-0CA2-6447D14E73AE,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/01/06 00:00:00.000000000,1,0,179,10,1,8,0.0,-478
CD6D3707-1168-1AF6-0CA2-6447D14E73AE,Perception Analysis                                                                                                                                                                                                                                            ,2020/01/17 00:00:00.000000000,1,0,179,10,1,8,0.0,-467
CD6D3707-1168-1AF6-0CA2-6447D14E73AE,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/01/26 00:00:00.000000000,1,0,179,10,1,8,0.0,-458
CD6D3707-1168-1AF6-0CA2-6447D14E73AE,Negotiation/Review                                                                                                                                                                                                                                             ,2020/02/06 00:00:00.000000000,1,0,179,10,1,8,0.0,-447
BFEE2C6A-5BED-88F7-94BF-89970CAAEB01,Prospecting                                                                                                                                                                                                                                                    ,2019/12/27 00:00:00.000000000,1,0,180,12,2,38,0.0,-488
BFEE2C6A-5BED-88F7-94BF-89970CAAEB01,Qualification                                                                                                                                                                                                                                                  ,2019/12/31 00:00:00.000000000,1,0,180,12,2,38,0.0,-484
BFEE2C6A-5BED-88F7-94BF-89970CAAEB01,Needs Analysis                                                                                                                                                                                                                                                 ,2020/01/15 00:00:00.000000000,1,0,180,12,2,38,0.0,-469
F071C148-B9EB-0D71-81E6-B3351E3F9EC1,Prospecting                                                                                                                                                                                                                                                    ,2020/07/21 00:00:00.000000000,1,0,186,9,4,57,0.0,-281
F071C148-B9EB-0D71-81E6-B3351E3F9EC1,Qualification                                                                                                                                                                                                                                                  ,2020/07/29 00:00:00.000000000,1,0,186,9,4,57,0.0,-273
F071C148-B9EB-0D71-81E6-B3351E3F9EC1,Needs Analysis                                                                                                                                                                                                                                                 ,2020/08/08 00:00:00.000000000,1,0,186,9,4,57,0.0,-263
F071C148-B9EB-0D71-81E6-B3351E3F9EC1,Value Proposition                                                                                                                                                                                                                                              ,2020/08/20 00:00:00.000000000,1,0,186,9,4,57,0.0,-251
F071C148-B9EB-0D71-81E6-B3351E3F9EC1,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/08/28 00:00:00.000000000,1,0,186,9,4,57,0.0,-243
F071C148-B9EB-0D71-81E6-B3351E3F9EC1,Perception Analysis                                                                                                                                                                                                                                            ,2020/09/01 00:00:00.000000000,1,0,186,9,4,57,0.0,-239
F071C148-B9EB-0D71-81E6-B3351E3F9EC1,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/09/11 00:00:00.000000000,1,0,186,9,4,57,0.0,-229
F071C148-B9EB-0D71-81E6-B3351E3F9EC1,Negotiation/Review                                                                                                                                                                                                                                             ,2020/09/26 00:00:00.000000000,1,0,186,9,4,57,0.0,-214
B7E7191F-4FF6-A1DE-7DAF-0CCF847AF939,Prospecting                                                                                                                                                                                                                                                    ,2020/11/13 00:00:00.000000000,1,0,187,8,1,21,0.0,-166
B7E7191F-4FF6-A1DE-7DAF-0CCF847AF939,Qualification                                                                                                                                                                                                                                                  ,2020/11/17 00:00:00.000000000,1,0,187,8,1,21,0.0,-162
B7E7191F-4FF6-A1DE-7DAF-0CCF847AF939,Needs Analysis                                                                                                                                                                                                                                                 ,2020/11/24 00:00:00.000000000,1,0,187,8,1,21,0.0,-155
B7E7191F-4FF6-A1DE-7DAF-0CCF847AF939,Value Proposition                                                                                                                                                                                                                                              ,2020/12/13 00:00:00.000000000,1,0,187,8,1,21,0.0,-136
B7E7191F-4FF6-A1DE-7DAF-0CCF847AF939,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/12/14 00:00:00.000000000,1,0,187,8,1,21,0.0,-135
D9DBD1A7-D005-FCBD-86AB-C4631CDBEF45,Prospecting                                                                                                                                                                                                                                                    ,2019/11/25 00:00:00.000000000,1,0,188,20,2,80,0.0,-520
D9DBD1A7-D005-FCBD-86AB-C4631CDBEF45,Qualification                                                                                                                                                                                                                                                  ,2019/12/01 00:00:00.000000000,1,0,188,20,2,80,0.0,-514
D9DBD1A7-D005-FCBD-86AB-C4631CDBEF45,Needs Analysis                                                                                                                                                                                                                                                 ,2019/12/14 00:00:00.000000000,1,0,188,20,2,80,0.0,-501
4548514B-8442-A49E-11DD-EFFF786B9CC5,Prospecting                                                                                                                                                                                                                                                    ,2019/07/01 00:00:00.000000000,1,0,189,8,3,60,0.0,-667
4548514B-8442-A49E-11DD-EFFF786B9CC5,Qualification                                                                                                                                                                                                                                                  ,2019/07/03 00:00:00.000000000,1,0,189,8,3,60,0.0,-665
4548514B-8442-A49E-11DD-EFFF786B9CC5,Needs Analysis                                                                                                                                                                                                                                                 ,2019/07/20 00:00:00.000000000,1,0,189,8,3,60,0.0,-648
4548514B-8442-A49E-11DD-EFFF786B9CC5,Value Proposition                                                                                                                                                                                                                                              ,2019/07/22 00:00:00.000000000,1,0,189,8,3,60,0.0,-646
4548514B-8442-A49E-11DD-EFFF786B9CC5,Identifying Decision Makers                                                                                                                                                                                                                                    ,2019/08/02 00:00:00.000000000,1,0,189,8,3,60,0.0,-635
4548514B-8442-A49E-11DD-EFFF786B9CC5,Perception Analysis                                                                                                                                                                                                                                            ,2019/08/11 00:00:00.000000000,1,0,189,8,3,60,0.0,-626
4548514B-8442-A49E-11DD-EFFF786B9CC5,Proposal/Price Quote                                                                                                                                                                                                                                           ,2019/08/30 00:00:00.000000000,1,0,189,8,3,60,0.0,-607
AC0C37B9-5825-170C-DC69-410C857C1BB5,Prospecting                                                                                                                                                                                                                                                    ,2020/06/21 00:00:00.000000000,1,0,190,20,3,63,0.0,-311
AC0C37B9-5825-170C-DC69-410C857C1BB5,Qualification                                                                                                                                                                                                                                                  ,2020/06/24 00:00:00.000000000,1,0,190,20,3,63,0.0,-308
AC0C37B9-5825-170C-DC69-410C857C1BB5,Needs Analysis                                                                                                                                                                                                                                                 ,2020/07/03 00:00:00.000000000,1,0,190,20,3,63,0.0,-299
AC0C37B9-5825-170C-DC69-410C857C1BB5,Value Proposition                                                                                                                                                                                                                                              ,2020/07/14 00:00:00.000000000,1,0,190,20,3,63,0.0,-288
AC0C37B9-5825-170C-DC69-410C857C1BB5,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/07/29 00:00:00.000000000,1,0,190,20,3,63,0.0,-273
AC0C37B9-5825-170C-DC69-410C857C1BB5,Perception Analysis                                                                                                                                                                                                                                            ,2020/08/07 00:00:00.000000000,1,0,190,20,3,63,0.0,-264
AC0C37B9-5825-170C-DC69-410C857C1BB5,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/08/20 00:00:00.000000000,1,0,190,20,3,63,0.0,-251
AC0C37B9-5825-170C-DC69-410C857C1BB5,Negotiation/Review                                                                                                                                                                                                                                             ,2020/08/21 00:00:00.000000000,1,0,190,20,3,63,0.0,-250
B5587014-17F9-2634-ECAF-64BA93B2DFC2,Prospecting                                                                                                                                                                                                                                                    ,2019/07/20 00:00:00.000000000,1,0,191,14,5,87,0.0,-648
B5587014-17F9-2634-ECAF-64BA93B2DFC2,Qualification                                                                                                                                                                                                                                                  ,2019/07/23 00:00:00.000000000,1,0,191,14,5,87,0.0,-645
B5587014-17F9-2634-ECAF-64BA93B2DFC2,Needs Analysis                                                                                                                                                                                                                                                 ,2019/08/02 00:00:00.000000000,1,0,191,14,5,87,0.0,-635
B519287B-681D-D506-030C-FC7ABAD968CE,Prospecting                                                                                                                                                                                                                                                    ,2020/06/01 00:00:00.000000000,1,0,194,14,3,63,0.0,-331
B519287B-681D-D506-030C-FC7ABAD968CE,Qualification                                                                                                                                                                                                                                                  ,2020/06/03 00:00:00.000000000,1,0,194,14,3,63,0.0,-329
B519287B-681D-D506-030C-FC7ABAD968CE,Needs Analysis                                                                                                                                                                                                                                                 ,2020/06/15 00:00:00.000000000,1,0,194,14,3,63,0.0,-317
B519287B-681D-D506-030C-FC7ABAD968CE,Value Proposition                                                                                                                                                                                                                                              ,2020/06/25 00:00:00.000000000,1,0,194,14,3,63,0.0,-307
B519287B-681D-D506-030C-FC7ABAD968CE,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/07/03 00:00:00.000000000,1,0,194,14,3,63,0.0,-299
B519287B-681D-D506-030C-FC7ABAD968CE,Perception Analysis                                                                                                                                                                                                                                            ,2020/07/13 00:00:00.000000000,1,0,194,14,3,63,0.0,-289
B519287B-681D-D506-030C-FC7ABAD968CE,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/07/25 00:00:00.000000000,1,0,194,14,3,63,0.0,-277
B519287B-681D-D506-030C-FC7ABAD968CE,Negotiation/Review                                                                                                                                                                                                                                             ,2020/08/08 00:00:00.000000000,1,0,194,14,3,63,0.0,-263
45AC96E1-2A60-C7C5-E534-9C6067B926C3,Prospecting                                                                                                                                                                                                                                                    ,2021/04/26 00:00:00.000000000,1,0,195,11,1,93,0.0,-2
45AC96E1-2A60-C7C5-E534-9C6067B926C3,Qualification                                                                                                                                                                                                                                                  ,2021/04/28 00:00:00.000000000,1,0,195,11,1,93,0.0,0
14429055-6829-2BFC-707B-335231B98437,Prospecting                                                                                                                                                                                                                                                    ,2019/09/27 00:00:00.000000000,1,0,198,14,4,96,0.0,-579
14429055-6829-2BFC-707B-335231B98437,Qualification                                                                                                                                                                                                                                                  ,2019/10/05 00:00:00.000000000,1,0,198,14,4,96,0.0,-571
14429055-6829-2BFC-707B-335231B98437,Needs Analysis                                                                                                                                                                                                                                                 ,2019/10/12 00:00:00.000000000,1,0,198,14,4,96,0.0,-564
14429055-6829-2BFC-707B-335231B98437,Value Proposition                                                                                                                                                                                                                                              ,2019/10/20 00:00:00.000000000,1,0,198,14,4,96,0.0,-556
14429055-6829-2BFC-707B-335231B98437,Identifying Decision Makers                                                                                                                                                                                                                                    ,2019/10/28 00:00:00.000000000,1,0,198,14,4,96,0.0,-548
14429055-6829-2BFC-707B-335231B98437,Perception Analysis                                                                                                                                                                                                                                            ,2019/11/15 00:00:00.000000000,1,0,198,14,4,96,0.0,-530
C45BC6DB-56F0-F6DA-1949-04B55B71EB51,Prospecting                                                                                                                                                                                                                                                    ,2019/09/05 00:00:00.000000000,1,0,200,11,1,49,0.0,-601
C45BC6DB-56F0-F6DA-1949-04B55B71EB51,Qualification                                                                                                                                                                                                                                                  ,2019/09/11 00:00:00.000000000,1,0,200,11,1,49,0.0,-595
C45BC6DB-56F0-F6DA-1949-04B55B71EB51,Needs Analysis                                                                                                                                                                                                                                                 ,2019/09/20 00:00:00.000000000,1,0,200,11,1,49,0.0,-586
C45BC6DB-56F0-F6DA-1949-04B55B71EB51,Value Proposition                                                                                                                                                                                                                                              ,2019/10/01 00:00:00.000000000,1,0,200,11,1,49,0.0,-575
C45BC6DB-56F0-F6DA-1949-04B55B71EB51,Identifying Decision Makers                                                                                                                                                                                                                                    ,2019/10/10 00:00:00.000000000,1,0,200,11,1,49,0.0,-566
C45BC6DB-56F0-F6DA-1949-04B55B71EB51,Perception Analysis                                                                                                                                                                                                                                            ,2019/10/18 00:00:00.000000000,1,0,200,11,1,49,0.0,-558
C45BC6DB-56F0-F6DA-1949-04B55B71EB51,Proposal/Price Quote                                                                                                                                                                                                                                           ,2019/10/27 00:00:00.000000000,1,0,200,11,1,49,0.0,-549
C45BC6DB-56F0-F6DA-1949-04B55B71EB51,Negotiation/Review                                                                                                                                                                                                                                             ,2019/11/07 00:00:00.000000000,1,0,200,11,1,49,0.0,-538
D325544F-D737-38C8-134D-A7F0C9662779,Prospecting                                                                                                                                                                                                                                                    ,2020/02/25 00:00:00.000000000,1,0,201,11,2,84,0.0,-428
D325544F-D737-38C8-134D-A7F0C9662779,Qualification                                                                                                                                                                                                                                                  ,2020/03/06 00:00:00.000000000,1,0,201,11,2,84,0.0,-418
D325544F-D737-38C8-134D-A7F0C9662779,Needs Analysis                                                                                                                                                                                                                                                 ,2020/03/13 00:00:00.000000000,1,0,201,11,2,84,0.0,-411
D325544F-D737-38C8-134D-A7F0C9662779,Value Proposition                                                                                                                                                                                                                                              ,2020/03/21 00:00:00.000000000,1,0,201,11,2,84,0.0,-403
D325544F-D737-38C8-134D-A7F0C9662779,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/03/27 00:00:00.000000000,1,0,201,11,2,84,0.0,-397
673F89A2-ECAA-24EF-537C-161AA5DCA804,Prospecting                                                                                                                                                                                                                                                    ,2019/06/11 00:00:00.000000000,1,0,204,3,2,1,0.0,-687
673F89A2-ECAA-24EF-537C-161AA5DCA804,Qualification                                                                                                                                                                                                                                                  ,2019/06/19 00:00:00.000000000,1,0,204,3,2,1,0.0,-679
673F89A2-ECAA-24EF-537C-161AA5DCA804,Needs Analysis                                                                                                                                                                                                                                                 ,2019/06/29 00:00:00.000000000,1,0,204,3,2,1,0.0,-669
673F89A2-ECAA-24EF-537C-161AA5DCA804,Value Proposition                                                                                                                                                                                                                                              ,2019/07/02 00:00:00.000000000,1,0,204,3,2,1,0.0,-666
673F89A2-ECAA-24EF-537C-161AA5DCA804,Identifying Decision Makers                                                                                                                                                                                                                                    ,2019/07/17 00:00:00.000000000,1,0,204,3,2,1,0.0,-651
678A86B7-415F-62B0-F59E-1439D66BF8C1,Prospecting                                                                                                                                                                                                                                                    ,2019/06/01 00:00:00.000000000,1,0,205,5,3,70,0.0,-697
678A86B7-415F-62B0-F59E-1439D66BF8C1,Qualification                                                                                                                                                                                                                                                  ,2019/06/03 00:00:00.000000000,1,0,205,5,3,70,0.0,-695
678A86B7-415F-62B0-F59E-1439D66BF8C1,Needs Analysis                                                                                                                                                                                                                                                 ,2019/06/13 00:00:00.000000000,1,0,205,5,3,70,0.0,-685
993BA72C-30EB-7F8C-3EBD-A3EA988BC286,Prospecting                                                                                                                                                                                                                                                    ,2019/12/23 00:00:00.000000000,1,0,211,10,2,21,0.0,-492
993BA72C-30EB-7F8C-3EBD-A3EA988BC286,Qualification                                                                                                                                                                                                                                                  ,2019/12/24 00:00:00.000000000,1,0,211,10,2,21,0.0,-491
993BA72C-30EB-7F8C-3EBD-A3EA988BC286,Needs Analysis                                                                                                                                                                                                                                                 ,2020/01/08 00:00:00.000000000,1,0,211,10,2,21,0.0,-476
993BA72C-30EB-7F8C-3EBD-A3EA988BC286,Value Proposition                                                                                                                                                                                                                                              ,2020/01/13 00:00:00.000000000,1,0,211,10,2,21,0.0,-471
993BA72C-30EB-7F8C-3EBD-A3EA988BC286,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/01/27 00:00:00.000000000,1,0,211,10,2,21,0.0,-457
F801ABE6-1822-055A-26D9-9047E7BA9B5C,Prospecting                                                                                                                                                                                                                                                    ,2020/05/21 00:00:00.000000000,1,0,212,11,4,60,0.0,-342
CDE6752C-DCBF-E372-187F-EC524568D08B,Qualification                                                                                                                                                                                                                                                  ,2020/01/05 00:00:00.000000000,-1,0,333,20,4,48,1728000.0,-479
CDE6752C-DCBF-E372-187F-EC524568D08B,Needs Analysis                                                                                                                                                                                                                                                 ,2020/01/10 00:00:00.000000000,-1,0,333,20,4,48,2160000.0,-474
2B3374FA-C966-7355-9795-0B32DB48DC4D,Prospecting                                                                                                                                                                                                                                                    ,2020/04/26 00:00:00.000000000,-1,0,335,20,1,15,259200.0,-367
2B3374FA-C966-7355-9795-0B32DB48DC4D,Qualification                                                                                                                                                                                                                                                  ,2020/05/09 00:00:00.000000000,-1,0,335,20,1,15,1382400.0,-354
2B3374FA-C966-7355-9795-0B32DB48DC4D,Needs Analysis                                                                                                                                                                                                                                                 ,2020/05/15 00:00:00.000000000,-1,0,335,20,1,15,1900800.0,-348
2B3374FA-C966-7355-9795-0B32DB48DC4D,Value Proposition                                                                                                                                                                                                                                              ,2020/06/02 00:00:00.000000000,-1,0,335,20,1,15,3456000.0,-330
2B3374FA-C966-7355-9795-0B32DB48DC4D,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/06/12 00:00:00.000000000,-1,0,335,20,1,15,4320000.0,-320
2B3374FA-C966-7355-9795-0B32DB48DC4D,Perception Analysis                                                                                                                                                                                                                                            ,2020/06/15 00:00:00.000000000,-1,0,335,20,1,15,4579200.0,-317
2B3374FA-C966-7355-9795-0B32DB48DC4D,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/04/23 00:00:00.000000000,-1,0,335,20,1,15,0.0,-370
2B3374FA-C966-7355-9795-0B32DB48DC4D,Negotiation/Review                                                                                                                                                                                                                                             ,2020/07/16 00:00:00.000000000,-1,0,335,20,1,15,7257600.0,-286
B2E49326-0E86-5CD3-C1EC-04A012F33CA3,Prospecting                                                                                                                                                                                                                                                    ,2020/12/26 00:00:00.000000000,-1,0,336,6,2,89,432000.0,-123
B2E49326-0E86-5CD3-C1EC-04A012F33CA3,Qualification                                                                                                                                                                                                                                                  ,2021/01/01 00:00:00.000000000,-1,0,336,6,2,89,950400.0,-117
B2E49326-0E86-5CD3-C1EC-04A012F33CA3,Needs Analysis                                                                                                                                                                                                                                                 ,2021/01/11 00:00:00.000000000,-1,0,336,6,2,89,1814400.0,-107
B2E49326-0E86-5CD3-C1EC-04A012F33CA3,Value Proposition                                                                                                                                                                                                                                              ,2021/01/27 00:00:00.000000000,-1,0,336,6,2,89,3196800.0,-91
B2E49326-0E86-5CD3-C1EC-04A012F33CA3,Identifying Decision Makers                                                                                                                                                                                                                                    ,2021/02/02 00:00:00.000000000,-1,0,336,6,2,89,3715200.0,-85
B2E49326-0E86-5CD3-C1EC-04A012F33CA3,Perception Analysis                                                                                                                                                                                                                                            ,2021/02/19 00:00:00.000000000,-1,0,336,6,2,89,5184000.0,-68
B2E49326-0E86-5CD3-C1EC-04A012F33CA3,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/12/21 00:00:00.000000000,-1,0,336,6,2,89,0.0,-128
218417C3-C088-5258-B375-5D45043F3412,Prospecting                                                                                                                                                                                                                                                    ,2020/06/29 00:00:00.000000000,-1,0,338,20,4,96,777600.0,-303
218417C3-C088-5258-B375-5D45043F3412,Qualification                                                                                                                                                                                                                                                  ,2020/07/07 00:00:00.000000000,-1,0,338,20,4,96,1468800.0,-295
218417C3-C088-5258-B375-5D45043F3412,Needs Analysis                                                                                                                                                                                                                                                 ,2020/07/19 00:00:00.000000000,-1,0,338,20,4,96,2505600.0,-283
218417C3-C088-5258-B375-5D45043F3412,Value Proposition                                                                                                                                                                                                                                              ,2020/07/26 00:00:00.000000000,-1,0,338,20,4,96,3110400.0,-276
FAC63012-6D1F-F62D-F4E1-121C46551C19,Prospecting                                                                                                                                                                                                                                                    ,2020/11/08 00:00:00.000000000,-1,0,341,2,5,62,259200.0,-171
