PRODUCT_CATEGORY_ID,PRODUCT_ID,PRODUCT_NAME,PRODUCT_MAINCODE,PRODUCT_PART_NUMBER,PRODUCT_UNIT_PRICE,PRODUCT_UNIT_COST,PRODUCT_CATEGORY_NAME
49,1221,Plato Sesame Oil                                            ,88073627352,88073627352,1.49,1.341,Baking Goods                  
53,1222,Plato Chunky Peanut Butter                                  ,32317078709,32317078709,2.45,2.205,Jams and Jellies              
51,1223,Plato Hot Chocolate                                         ,77584709525,77584709525,0.59,0.531,Hot Beverages                 
50,1224,Plato Brown Sugar                                           ,81065927147,81065927147,1.24,1.116,Baking Goods                  
50,1225,Plato White Sugar                                           ,40690495371,40690495371,1.72,1.548,Baking Goods                  
90,1226,Plato French Roast Coffee                                   ,79507349133,79507349133,2.96,2.664,Hot Beverages                 
90,1227,Plato Decaf Coffee                                          ,98369683623,98369683623,2.81,2.529,Hot Beverages                 
90,1228,Plato Regular Coffee                                        ,16424303650,16424303650,2.19,1.971,Hot Beverages                 
49,1229,Plato Vegetable Oil                                         ,94524404406,94524404406,1.3,1.17,Baking Goods                  
49,1230,Plato Corn Oil                                              ,71816790699,71816790699,0.77,0.693,Baking Goods                  
48,1231,Plato Tomato Sauce                                          ,29154657721,29154657721,3.71,3.339,Baking Goods                  
49,1232,Plato Canola Oil                                            ,52999721169,52999721169,1.13,1.017,Baking Goods                  
33,1233,Plato Grape Preserves                                       ,45673224329,45673224329,0.73,0.657,Jams and Jellies              
90,1234,Plato Columbian Coffee                                      ,51441143155,51441143155,0.56,0.504,Hot Beverages                 
31,1235,Plato Strawberry Jelly                                      ,13352412581,13352412581,1.38,1.242,Jams and Jellies              
4,1236,Plato Pepper                                                ,78358097672,78358097672,3.32,2.988,Baking Goods                  
33,1237,Plato Low Fat Apple Butter                                  ,99507133364,99507133364,2.75,2.475,Jams and Jellies              
4,1238,Plato Salt                                                  ,43750584721,43750584721,1.47,1.323,Baking Goods                  
33,1239,Plato Apple Butter                                          ,34137386679,34137386679,2.28,2.052,Jams and Jellies              
4,1240,Plato Oregano                                               ,92499433159,92499433159,2.26,2.034,Baking Goods                  
31,1241,Plato Apple Jelly                                           ,28221871256,28221871256,2.98,2.682,Jams and Jellies              
32,1242,Plato Grape Jam                                             ,90940855145,90940855145,1.98,1.782,Jams and Jellies              
32,1243,Plato Apple Jam                                             ,19803189635,19803189635,1.18,1.062,Jams and Jellies              
32,1244,Plato Strawberry Jam                                        ,27857809662,27857809662,1.21,1.089,Jams and Jellies              
53,1245,Plato Creamy Peanut Butter                                  ,15957910418,15957910418,2.32,2.088,Jams and Jellies              
33,1246,Plato Strawberry Preserves                                  ,83250296711,83250296711,1.54,1.386,Jams and Jellies              
53,1247,Plato Extra Chunky Peanut Butter                            ,16686033606,16686033606,1.68,1.512,Jams and Jellies              
33,1248,Plato Apple Preserves                                       ,77118316292,77118316292,3.33,2.997,Jams and Jellies              
31,1249,Plato Grape Jelly                                           ,34672648310,34672648310,1.48,1.332,Jams and Jellies              
30,1250,Skinner Berry Juice                                         ,40440567135,40440567135,2.16,1.944,Pure Juice Beverages          
52,1251,Skinner Mango Drink                                         ,92351836562,92351836562,3.58,3.222,Drinks                        
52,1252,Skinner Strawberry Drink                                    ,67357521653,67357521653,2.28,2.052,Drinks                        
19,1253,Skinner Cream Soda                                          ,88506557345,88506557345,1.71,1.539,Carbonated Beverages          
19,1254,Skinner Diet Soda                                           ,32750008702,32750008702,3.67,3.303,Carbonated Beverages          
19,1255,Skinner Cola                                                ,23136810660,23136810660,1.24,1.116,Carbonated Beverages          
19,1256,Skinner Diet Cola                                           ,26618028283,26618028283,1.22,1.098,Carbonated Beverages          
30,1257,Skinner Orange Juice                                        ,52340466380,52340466380,1.94,1.746,Pure Juice Beverages          
30,1258,Skinner Cranberry Juice                                     ,80731294751,80731294751,0.61,0.549,Pure Juice Beverages          
30,1259,Skinner Apple Juice                                         ,99593629240,99593629240,2.14,1.926,Pure Juice Beverages          
52,1260,Skinner Apple Drink                                         ,17648249268,17648249268,0.67,0.603,Drinks                        
35,1261,Johnson Oatmeal                                             ,95748350024,95748350024,0.6,0.54,Breakfast Foods               
35,1262,Johnson Corn Puffs                                          ,73040736317,73040736317,0.76,0.684,Breakfast Foods               
35,1263,Johnson Wheat Puffs                                         ,96476473212,96476473212,0.83,0.747,Breakfast Foods               
35,1264,Johnson Grits                                               ,43006625771,43006625771,2.35,2.115,Breakfast Foods               
62,1265,Pleasant Canned Beets                                       ,59582259058,59582259058,0.72,0.648,Vegetables                    
62,1266,Pleasant Creamed Corn                                       ,65350177884,65350177884,1.18,1.062,Vegetables                    
62,1267,Pleasant Canned String Beans                                ,16044406294,16044406294,1.6,1.44,Vegetables                    
58,1268,Pleasant Chicken Soup                                       ,81050091385,81050091385,1.3,1.17,Canned Soup                   
62,1269,Pleasant Canned Yams                                        ,12199127078,12199127078,3.97,3.573,Vegetables                    
58,1270,Pleasant Vegetable Soup                                     ,46442578434,46442578434,2.69,2.421,Canned Soup                   
62,1271,Pleasant Canned Tomatos                                     ,36829380393,36829380393,3.5,3.15,Vegetables                    
58,1272,Pleasant Noodle Soup                                        ,16408467888,16408467888,2.48,2.232,Canned Soup                   
58,1273,Pleasant Regular Ramen Soup                                 ,66033036112,66033036112,3.31,2.979,Canned Soup                   
58,1274,Pleasant Chicken Noodle Soup                                ,38752020001,38752020001,1.31,1.179,Canned Soup                   
58,1275,Pleasant Turkey Noodle Soup                                 ,33712224364,33712224364,1.17,1.053,Canned Soup                   
58,1276,Pleasant Beef Soup                                          ,96647673249,96647673249,1.43,1.287,Canned Soup                   
62,1277,Pleasant Canned Peas                                        ,60845643877,60845643877,2.54,2.286,Vegetables                    
58,1278,Pleasant Chicken Ramen Soup                                 ,62040160298,62040160298,2.82,2.538,Canned Soup                   
93,1279,Pleasant Canned Tuna in Water                               ,85475897192,85475897192,2.96,2.664,Canned Tuna                   
93,1280,Pleasant Canned Tuna in Oil                                 ,32006049752,32006049752,1.37,1.233,Canned Tuna                   
94,1281,Pleasant Large Canned Shrimp                                ,48581683039,48581683039,2.77,2.493,Canned Shrimp                 
95,1282,Pleasant Fancy Canned Anchovies                             ,54349601864,54349601864,3.44,3.096,Canned Anchovies              
96,1283,Pleasant Fancy Canned Clams                                 ,16260871291,16260871291,0.79,0.711,Canned Clams                  
97,1284,Pleasant Fancy Canned Oysters                               ,81266556382,81266556382,2.43,2.187,Canned Oysters                
98,1285,Pleasant Fancy Canned Sardines                              ,91198551058,91198551058,1.87,1.683,Canned Sardines               
58,1286,Pleasant Rice Soup                                          ,35442002415,35442002415,0.9,0.81,Canned Soup                   
3,1287,Toucan Canned Mixed Fruit                                   ,25828804373,25828804373,1.4,1.26,Fruit                         
3,1288,Toucan Canned Peaches                                       ,95407891869,95407891869,1.38,1.242,Fruit                         
89,1289,Toretti Rosy Sunglasses                                     ,55032460093,55032460093,1.21,1.089,Specialty                     
103,1290,Framton Eyeglass Screwdriver                                ,27751443982,27751443982,3.21,2.889,Hardware                      
102,1291,Framton City Map                                            ,22711648344,22711648344,2.3,2.07,Miscellaneous                 
15,1292,Booker Low Fat Cottage Cheese                               ,54668398499,54668398499,3.33,2.997,Dairy                         
14,1293,Booker Low Fat Sour Cream                                   ,49581395983,49581395983,1.44,1.296,Dairy                         
14,1294,Booker Sour Cream                                           ,50775912404,50775912404,1.72,1.548,Dairy                         
11,1295,Booker Jack Cheese                                          ,74211649298,74211649298,1.85,1.665,Dairy                         
11,1296,Booker Muenster Cheese                                      ,20741801857,20741801857,2.51,2.259,Dairy                         
11,1297,Booker String Cheese                                        ,37317435145,37317435145,1.66,1.494,Dairy                         
11,1298,Booker Low Fat String Cheese                                ,43085353970,43085353970,1.34,1.206,Dairy                         
11,1299,Booker Havarti Cheese                                       ,94996623396,94996623396,2.76,2.484,Dairy                         
11,1300,Booker Head Cheese                                          ,70002308487,70002308487,1.45,1.305,Dairy                         
11,1301,Booker Cheese Spread                                        ,91151344180,91151344180,0.94,0.846,Dairy                         
11,1302,Booker Sharp Cheddar Cheese                                 ,24177754521,24177754521,1.85,1.665,Dairy                         
11,1303,Booker Mild Cheddar Cheese                                  ,14564556479,14564556479,0.68,0.612,Dairy                         
15,1304,Booker Large Curd Cottage Cheese                            ,84143643975,84143643975,0.67,0.603,Dairy                         
76,1305,Booker 2% Milk                                              ,43768212199,43768212199,0.57,0.513,Dairy                         
76,1306,Booker Buttermilk                                           ,16487196087,16487196087,2.47,2.223,Dairy                         
76,1307,Booker Chocolate Milk                                       ,11447400450,11447400450,1.32,1.188,Dairy                         
76,1308,Booker 1% Milk                                              ,43404150605,43404150605,2.58,2.322,Dairy                         
76,1309,Booker Whole Milk                                           ,97602121233,97602121233,3.46,3.114,Dairy                         
6,1310,Booker Strawberry Yogurt                                    ,74894507527,74894507527,3.98,3.582,Dairy                         
6,1311,Booker Blueberry Yogurt                                     ,85645155310,85645155310,3.22,2.898,Dairy                         
81,1312,Lake Chicken Hot Dogs                                       ,32175307869,32175307869,1.53,1.377,Meat                          
91,1313,Lake Pimento Loaf                                           ,24848811030,24848811030,3.92,3.528,Meat                          
91,1314,Lake Beef Bologna                                           ,30616729855,30616729855,0.64,0.576,Meat                          
91,1315,Lake Low Fat Bologna                                        ,16430129408,16430129408,1.78,1.602,Meat                          
81,1316,Lake Turkey Hot Dogs                                        ,81435814499,81435814499,0.71,0.639,Meat                          
81,1317,Lake Foot-Long Hot Dogs                                     ,12584850192,12584850192,2.26,2.034,Meat                          
16,1318,Lake Low Fat Cole Slaw                                      ,22926171422,22926171422,0.93,0.837,Side Dishes                   
16,1319,Lake Cole Slaw                                              ,92095932364,92095932364,1.68,1.512,Side Dishes                   
77,1320,Lake Roasted Chicken                                        ,95577149987,95577149987,2.66,2.394,Meat                          
8,1321,Lake Corned Beef                                            ,55201718211,55201718211,2.49,2.241,Meat                          
8,1322,Lake Sliced Turkey                                          ,94018571972,94018571972,3.2,2.88,Meat                          
8,1323,Lake Sliced Ham                                             ,22880906462,22880906462,2.94,2.646,Meat                          
16,1324,Lake Potato Salad                                           ,54837656617,54837656617,3.31,2.979,Side Dishes                   
8,1325,Lake Sliced Chicken                                         ,19035627245,19035627245,1.43,1.287,Meat                          
66,1326,Giant Small Brown Eggs                                      ,86328013539,86328013539,1.71,1.539,Eggs                          
66,1327,Giant Large Brown Eggs                                      ,43665880560,43665880560,3.84,3.456,Eggs                          
66,1328,Giant Small Eggs                                            ,21174731850,21174731850,2.26,2.034,Eggs                          
66,1329,Giant Large Eggs                                            ,13848235011,13848235011,1.65,1.485,Eggs                          
66,1330,Giant Egg Substitute                                        ,19616153836,19616153836,1.33,1.197,Eggs                          
34,1331,Carrington Low Fat Waffles                                  ,95429553389,95429553389,2.74,2.466,Breakfast Foods               
110,1332,Carrington Orange Popsicles                                 ,46533108353,46533108353,0.69,0.621,Frozen Desserts               
100,1333,Carrington Frozen Chicken Breast                            ,91584274172,91584274172,0.93,0.837,Meat                          
29,1334,Carrington Frozen Pancakes                                  ,11925595402,11925595402,1.84,1.656,Breakfast Foods               
63,1335,Carrington Low Fat French Fries                             ,92312397360,92312397360,2.41,2.169,Vegetables                    
64,1336,Carrington Frozen Sausage Pizza                             ,95793614983,95793614983,3.39,3.051,Pizza                         
34,1337,Carrington Blueberry Waffles                                ,20035340189,20035340189,0.57,0.513,Breakfast Foods               
63,1338,Carrington Fajita French Fries                              ,58852193951,58852193951,2.22,1.998,Vegetables                    
34,1339,Carrington Waffles                                          ,77714528441,77714528441,1.31,1.179,Breakfast Foods               
64,1340,Carrington Frozen Pepperoni Pizza                           ,85769148468,85769148468,2.57,2.313,Pizza                         
64,1341,Carrington Frozen Cheese Pizza                              ,73869249224,73869249224,3.45,3.105,Pizza                         
64,1342,Carrington Frozen Mushroom Pizza                            ,51161635518,51161635518,3.73,3.357,Pizza                         
34,1343,Carrington Apple Cinnamon Waffles                           ,98499502539,98499502539,2.87,2.583,Breakfast Foods               
60,1344,Carrington Frozen Carrots                                   ,45029655098,45029655098,1.52,1.368,Vegetables                    
10,1345,Carrington Turkey TV Dinner                                 ,37703158259,37703158259,3.68,3.312,Frozen Entrees                
10,1346,Carrington Chicken TV Dinner                                ,98351905941,98351905941,2.35,2.115,Frozen Entrees                
10,1347,Carrington Beef TV Dinner                                   ,60263175368,60263175368,1.77,1.593,Frozen Entrees                
28,1348,Carrington Pancake Mix                                      ,35268860459,35268860459,2.47,2.223,Breakfast Foods               
110,1349,Carrington Grape Popsicles                                  ,56417896151,56417896151,2.9,2.61,Frozen Desserts               
63,1350,Carrington Home Style French Fries                          ,90661347508,90661347508,0.92,0.828,Vegetables                    
110,1351,Carrington Lime Popsicles                                   ,81048149466,81048149466,1.67,1.503,Frozen Desserts               
9,1352,Carrington Ice Cream                                        ,84529367089,84529367089,2.65,2.385,Frozen Desserts               
9,1353,Carrington Ice Cream Sandwich                               ,44153935313,44153935313,2.24,2.016,Frozen Desserts               
60,1354,Carrington Frozen Cauliflower                               ,47851617932,47851617932,1.48,1.332,Vegetables                    
60,1355,Carrington Frozen Broccoli                                  ,66713952422,66713952422,0.63,0.567,Vegetables                    
60,1356,Carrington Frozen Corn                                      ,74768572449,74768572449,1.6,1.44,Vegetables                    
60,1357,Carrington Frozen Peas                                      ,62868673205,62868673205,2.71,2.439,Vegetables                    
9,1358,Carrington Popsicles                                        ,40161059498,40161059498,2.1,1.89,Frozen Desserts               
100,1359,Carrington Frozen Chicken Thighs                            ,87498926520,87498926520,1.24,1.116,Meat                          
100,1360,Carrington Frozen Chicken Wings                             ,34029079079,34029079079,2.42,2.178,Meat                          
110,1361,Carrington Lemon Popsicles                                  ,26702582240,26702582240,1.81,1.629,Frozen Desserts               
78,1362,Hilltop Silky Smooth Hair Conditioner                       ,87351329922,87351329922,1.49,1.341,Bathroom Products             
39,1363,Hilltop Tartar Control Toothpaste                           ,49262599349,49262599349,2.66,2.394,Hygiene                       
39,1364,Hilltop Whitening Toothpast                                 ,24268284440,24268284440,1.6,1.44,Hygiene                       
39,1365,Hilltop Toothpaste                                          ,45417320132,45417320132,0.53,0.477,Hygiene                       
39,1366,Hilltop Deodorant                                           ,79660771489,79660771489,2.76,2.484,Hygiene                       
79,1367,Hilltop Conditioning Shampoo                                ,70047573447,70047573447,3.57,3.213,Bathroom Products             
79,1368,Hilltop Extra Moisture Shampoo                              ,73528791069,73528791069,3.55,3.195,Bathroom Products             
88,1369,Hilltop Angled Toothbrush                                   ,99251229166,99251229166,3.38,3.042,Bathroom Products             
79,1370,Hilltop Apricot Shampoo                                     ,71970213055,71970213055,2.38,2.142,Bathroom Products             
70,1371,Hilltop Childrens Aspirin                                   ,78147458434,78147458434,2.47,2.223,Pain Relievers                
70,1372,Hilltop Buffered Aspirin                                    ,86202078461,86202078461,2.49,2.241,Pain Relievers                
71,1373,Hilltop 200 MG Ibuprofen                                    ,74302179217,74302179217,3.6,3.24,Pain Relievers                
72,1374,Hilltop 200 MG Acetominifen                                 ,51594565510,51594565510,2.89,2.601,Pain Relievers                
73,1375,Hilltop HCL Nasal Spray                                     ,75030302405,75030302405,2.13,1.917,Decongestants                 
73,1376,Hilltop Dishwasher Detergent                                ,45462585091,45462585091,1.68,1.512,Decongestants                 
75,1377,Hilltop Multi-Symptom Cold Remedy                           ,38136088252,38136088252,2.83,2.547,Cold Remedies                 
75,1378,Hilltop Childrens Cold Remedy                               ,43904007077,43904007077,0.73,0.657,Cold Remedies                 
74,1379,Hilltop Laundry Detergent                                   ,95815276503,95815276503,1.92,1.728,Bathroom Products             
74,1380,Hilltop Mint Mouthwash                                      ,35438118577,35438118577,3.62,3.258,Bathroom Products             
80,1381,Sunset 60 Watt Lightbulb                                    ,56587154269,56587154269,2.17,1.953,Electrical                    
56,1382,Sunset Plastic Forks                                        ,90830605626,90830605626,1.13,1.017,Plastic Products              
56,1383,Sunset Plastic Spoons                                       ,81217407584,81217407584,2.59,2.331,Plastic Products              
56,1384,Sunset Plastic Knives                                       ,84698625206,84698625206,2.57,2.313,Plastic Products              
101,1385,Sunset C-Size Batteries                                     ,20421063303,20421063303,2.4,2.16,Electrical                    
80,1386,Sunset 100 Watt Lightbulb                                   ,83140047192,83140047192,1.64,1.476,Electrical                    
101,1387,Sunset AAA-Size Batteries                                   ,12002381682,12002381682,3.49,3.141,Electrical                    
55,1388,Sunset Paper Plates                                         ,20057001709,20057001709,1.75,1.575,Paper Products                
55,1389,Sunset Paper Cups                                           ,63037931323,63037931323,2.63,2.367,Paper Products                
80,1390,Sunset 75 Watt Lightbulb                                    ,40330317616,40330317616,1.91,1.719,Electrical                    
22,1391,Sunset Toilet Bowl Cleaner                                  ,63766054511,63766054511,1.16,1.044,Cleaning Supplies             
22,1392,Sunset Counter Cleaner                                      ,10296207070,10296207070,0.83,0.747,Cleaning Supplies             
22,1393,Sunset Glass Cleaner                                        ,26871840357,26871840357,1.85,1.665,Cleaning Supplies             
80,1394,Sunset 25 Watt Lightbulb                                    ,32639759182,32639759182,2.53,2.277,Electrical                    
101,1395,Sunset AA-Size Batteries                                    ,84551028609,84551028609,2.95,2.655,Electrical                    
101,1396,Sunset D-Size Batteries                                     ,59556713700,59556713700,2.65,2.385,Electrical                    
18,1397,Sunset Paper Towels                                         ,45586578249,45586578249,1.43,1.287,Paper Products                
18,1398,Sunset Soft Napkins                                         ,79830029606,79830029606,3.15,2.835,Paper Products                
18,1399,Sunset Scented Tissue                                       ,70216831564,70216831564,1.78,1.602,Paper Products                
18,1400,Sunset Toilet Paper                                         ,49795919060,49795919060,0.86,0.774,Paper Products                
18,1401,Sunset Tissues                                              ,99420487284,99420487284,1.59,1.431,Paper Products                
18,1402,Sunset Scented Toilet Tissue                                ,72139471173,72139471173,2.59,2.331,Paper Products                
20,1403,Sunset Room Freshener                                       ,67099675536,67099675536,2.44,2.196,Cleaning Supplies             
40,1404,Sunset Frying Pan                                           ,99056425690,99056425690,2.71,2.439,Kitchen Products              
87,1405,Sunset Copper Cleaner                                       ,63254396319,63254396319,0.89,0.801,Kitchen Products              
47,1406,Sunset Bees Wax Candles                                     ,29329741597,29329741597,0.56,0.504,Candles                       
87,1407,Sunset Silver Cleaner                                       ,52765478491,52765478491,0.63,0.567,Kitchen Products              
86,1408,Sunset Copper Pot Scrubber                                  ,89295631051,89295631051,2.65,2.385,Kitchen Products              
85,1409,Sunset Economy Toilet Brush                                 ,15871264338,15871264338,0.53,0.477,Bathroom Products             
41,1410,Sunset Scissors                                             ,21639183163,21639183163,1.72,1.548,Hardware                      
42,1411,Sunset Large Sponge                                         ,73550452589,73550452589,1.9,1.71,Kitchen Products              
41,1412,Sunset Screw Driver                                         ,48556137681,48556137681,1.83,1.647,Hardware                      
65,1413,Gerolli Extra Lean Hamburger                                ,69705173373,69705173373,3.38,3.042,Meat                          
65,1414,Gerolli Seasoned Hamburger                                  ,13948624730,13948624730,1.34,1.206,Meat                          
104,1415,Gauss Monthly Sports Magazine                               ,83909401297,83909401297,3.8,3.42,Magazines                     
108,1416,Gauss Monthly Auto Magazine                                 ,63488488793,63488488793,2.78,2.502,Magazines                     
107,1417,Gauss Monthly Computer Magazine                             ,23113057017,23113057017,3.61,3.249,Magazines                     
105,1418,Gauss Monthly Home Magazine                                 ,85832040905,85832040905,1.61,1.449,Magazines                     
106,1419,Gauss Monthly Fashion Magazine                              ,80792245268,80792245268,0.83,0.747,Magazines                     
61,1420,Hermanos Summer Squash                                      ,22748995423,22748995423,1.73,1.557,Vegetables                    
61,1421,Hermanos Corn on the Cob                                    ,76946966052,76946966052,2.84,2.556,Vegetables                    
61,1422,Hermanos Asparagus                                          ,78141482472,78141482472,2.23,2.007,Vegetables                    
61,1423,Hermanos Sweet Peas                                         ,42555918097,42555918097,2.37,2.133,Vegetables                    
61,1424,Hermanos New Potatos                                        ,79086070656,79086070656,3.91,3.519,Vegetables                    
61,1425,Hermanos Beets                                              ,95661703944,95661703944,2.18,1.962,Vegetables                    
61,1426,Hermanos Prepared Salad                                     ,11429622769,11429622769,3.74,3.366,Vegetables                    
61,1427,Hermanos Onions                                             ,63340892195,63340892195,3.27,2.943,Vegetables                    
61,1428,Hermanos Green Pepper                                       ,38346577286,38346577286,3.86,3.474,Vegetables                    
61,1429,Hermanos Shitake Mushrooms                                  ,59495612978,59495612978,2.4,2.16,Vegetables                    
61,1430,Hermanos Lettuce                                            ,93739064335,93739064335,3.36,3.024,Vegetables                    
61,1431,Hermanos Elephant Garlic                                    ,84125866293,84125866293,2.82,2.538,Vegetables                    
61,1432,Hermanos Red Pepper                                         ,52487912774,52487912774,1.8,1.62,Vegetables                    
61,1433,Hermanos Garlic                                             ,12112480998,12112480998,2.63,2.367,Vegetables                    
61,1434,Hermanos Potatos                                            ,74831464886,74831464886,0.93,0.837,Vegetables                    
61,1435,Hermanos Cauliflower                                        ,69791669249,69791669249,2.72,2.448,Vegetables                    
61,1436,Hermanos Tomatos                                            ,11748419404,11748419404,0.92,0.828,Vegetables                    
61,1437,Hermanos Mushrooms                                          ,65946390032,65946390032,1.74,1.566,Vegetables                    
61,1438,Hermanos Baby Onion                                         ,43238776326,43238776326,1.37,1.233,Vegetables                    
61,1439,Hermanos Dried Mushrooms                                    ,90576643347,90576643347,1.5,1.35,Vegetables                    
61,1440,Hermanos Fresh Lima Beans                                   ,37106795907,37106795907,2.81,2.529,Vegetables                    
61,1441,Hermanos Squash                                             ,83193079829,83193079829,1.31,1.179,Vegetables                    
99,1442,Hermanos Limes                                              ,88960998654,88960998654,1.64,1.476,Fruit                         
67,1443,Hermanos Firm Tofu                                          ,74774398207,74774398207,2.17,1.953,Packaged Vegetables           
1,1444,Hermanos Almonds                                            ,49780083298,49780083298,1.76,1.584,Specialty                     
99,1445,Hermanos Macintosh Apples                                   ,70929118990,70929118990,0.74,0.666,Fruit                         
99,1446,Hermanos Golden Delcious Apples                             ,81270440220,81270440220,1.26,1.134,Fruit                         
99,1447,Hermanos Red Delcious Apples                                ,71657242178,71657242178,2.96,2.664,Fruit                         
99,1448,Hermanos Lemons                                             ,75138459801,75138459801,3.94,3.546,Fruit                         
99,1449,Hermanos Fancy Plums                                        ,34763028025,34763028025,0.87,0.783,Fruit                         
99,1450,Hermanos Plums                                              ,62362840771,62362840771,2.77,2.493,Fruit                         
99,1451,Hermanos Peaches                                            ,81225175261,81225175261,1.62,1.458,Fruit                         
61,1452,Hermanos Broccoli                                           ,23181925415,23181925415,2.89,2.601,Vegetables                    
99,1453,Hermanos Mandarin Oranges                                   ,77379896044,77379896044,3.11,2.799,Fruit                         
1,1454,Hermanos Mixed Nuts                                         ,54672282338,54672282338,3.39,3.051,Specialty                     
1,1455,Hermanos Canned Peanuts                                     ,12010149359,12010149359,2.53,2.277,Specialty                     
61,1456,Hermanos Sweet Onion                                        ,48540301918,48540301918,1.83,1.647,Vegetables                    
99,1457,Hermanos Cantelope                                          ,41213805079,41213805079,3.34,3.006,Fruit                         
99,1458,Hermanos Honey Dew                                          ,77696750760,77696750760,2.9,2.61,Fruit                         
99,1459,Hermanos Fuji Apples                                        ,63510150313,63510150313,1.43,1.287,Fruit                         
1,1460,Hermanos Walnuts                                            ,14613705277,14613705277,2.13,1.917,Specialty                     
99,1461,Hermanos Oranges                                            ,59664871096,59664871096,2.56,2.304,Fruit                         
99,1462,Hermanos Tangerines                                         ,70006192326,70006192326,0.73,0.657,Fruit                         
1,1463,Hermanos Party Nuts                                         ,60392994284,60392994284,1.98,1.782,Specialty                     
24,1464,Amigo Lox                                                   ,63874211907,63874211907,2.96,2.664,Seafood                       
2,1465,Amigo Scallops                                              ,23498780131,23498780131,2.79,2.511,Seafood                       
45,1466,Fort West Low Fat Cookies                                   ,62315633893,62315633893,1.8,1.62,Snack Foods                   
12,1467,Fort West BBQ Potato Chips                                  ,81177968382,81177968382,3.88,3.492,Snack Foods                   
12,1468,Fort West Corn Chips                                        ,78015547394,78015547394,1.26,1.134,Snack Foods                   
12,1469,Fort West Low Fat BBQ Chips                                 ,66115648150,66115648150,2.13,1.917,Snack Foods                   
45,1470,Fort West Sugar Cookies                                     ,43408034443,43408034443,2.41,2.169,Snack Foods                   
45,1471,Fort West Chocolate Chip Cookies                            ,90745901465,90745901465,1.55,1.395,Snack Foods                   
45,1472,Fort West Fudge Cookies                                     ,37276054024,37276054024,2.2,1.98,Snack Foods                   
45,1473,Fort West Fudge Brownies                                    ,29949557185,29949557185,2.36,2.124,Snack Foods                   
12,1474,Fort West Potato Chips                                      ,35717476010,35717476010,2.15,1.935,Snack Foods                   
45,1475,Fort West Lemon Cookies                                     ,87628745436,87628745436,3.56,3.204,Snack Foods                   
45,1476,Fort West Graham Crackers                                   ,93613129258,93613129258,2.26,2.034,Snack Foods                   
82,1477,Fort West Cheese Crackers                                   ,24762164950,24762164950,2.7,2.43,Snack Foods                   
54,1478,Fort West Buttered Popcorn                                  ,59005616307,59005616307,2.66,2.394,Snack Foods                   
54,1479,Fort West No Salt Popcorn                                   ,49392418265,49392418265,1.46,1.314,Snack Foods                   
54,1480,Fort West Low Fat Popcorn                                   ,52873635888,52873635888,1.44,1.296,Snack Foods                   
83,1481,Fort West Salsa Dip                                         ,12498204112,12498204112,1.93,1.737,Snack Foods                   
83,1482,Fort West Avocado Dip                                       ,51315057873,51315057873,0.6,0.54,Snack Foods                   
46,1483,Fort West Salted Pretzels                                   ,70177392363,70177392363,2.13,1.917,Snack Foods                   
83,1484,Fort West Cheese Dip                                        ,78232012391,78232012391,0.66,0.594,Snack Foods                   
83,1485,Fort West Fondue Mix                                        ,55115072131,55115072131,1.5,1.35,Snack Foods                   
84,1486,Fort West Mini Donuts                                       ,32407458424,32407458424,1.78,1.602,Snack Foods                   
17,1487,Fort West Beef Jerky                                        ,79745325446,79745325446,0.95,0.855,Snack Foods                   
84,1488,Fort West Chocolate Donuts                                  ,26275478005,26275478005,2.34,2.106,Snack Foods                   
12,1489,Fort West Low Fat Chips                                     ,18948981165,18948981165,1.73,1.557,Snack Foods                   
82,1490,Fort West Sesame Crackers                                   ,24716899991,24716899991,1.4,1.26,Snack Foods                   
45,1491,Fort West Frosted Cookies                                   ,76628169417,76628169417,2.58,2.322,Snack Foods                   
109,1492,Fort West Dried Apples                                      ,51633854508,51633854508,1.52,1.368,Snack Foods                   
109,1493,Fort West Apple Fruit Roll                                  ,72782890200,72782890200,3.96,3.564,Snack Foods                   
109,1494,Fort West Strawberry Fruit Roll                             ,47741368412,47741368412,1.68,1.512,Snack Foods                   
109,1495,Fort West Raspberry Fruit Roll                              ,38128170371,38128170371,3.48,3.132,Snack Foods                   
109,1496,Fort West Grape Fruit Roll                                  ,41609387993,41609387993,2.47,2.223,Snack Foods                   
109,1497,Fort West Dried Dates                                       ,67331826090,67331826090,3.29,2.961,Snack Foods                   
109,1498,Fort West Raisins                                           ,40050809979,40050809979,2.3,2.07,Snack Foods                   
109,1499,Fort West Golden Raisins                                    ,58913144469,58913144469,1.39,1.251,Snack Foods                   
109,1500,Fort West Dried Apricots                                    ,66967764496,66967764496,2.41,2.169,Snack Foods                   
84,1501,Fort West Frosted Donuts                                    ,55067865252,55067865252,2.52,2.268,Snack Foods                   
36,1502,Gulf Coast Tasty Candy Bar                                  ,21143210530,21143210530,2.81,2.529,Candy                         
36,1503,Gulf Coast Mint Chocolate Bar                               ,44578947424,44578947424,2.94,2.646,Candy                         
36,1504,Gulf Coast Malted Milk Balls                                ,15011230111,15011230111,1.59,1.431,Candy                         
36,1505,Gulf Coast Semi-Sweet Chocolate Bar                         ,97684733271,97684733271,2.75,2.475,Candy                         
37,1506,Gulf Coast Bubble Gum                                       ,13452652096,13452652096,3.43,3.087,Candy                         
38,1507,Gulf Coast Spicy Mints                                      ,65363921523,65363921523,1.84,1.656,Candy                         
